9.838255643844604492e-01,9.369501471519470215e-01,8.391352891921997070e-01,7.498114705085754395e-01,6.503492593765258789e-01,6.393258571624755859e-01,6.316404342651367188e-01,6.390792131423950195e-01,5.763689279556274414e-01,5.753476023674011230e-01,5.732993483543395996e-01,5.840172767639160156e-01,5.714354515075683594e-01,5.615100860595703125e-01,5.608565807342529297e-01,5.634666681289672852e-01
9.369501471519470215e-01,9.491934776306152344e-01,8.929190635681152344e-01,8.291137814521789551e-01,7.332811951637268066e-01,7.231708168983459473e-01,7.134617567062377930e-01,7.210789918899536133e-01,6.601366996765136719e-01,6.581816673278808594e-01,6.564414501190185547e-01,6.670058369636535645e-01,6.565609574317932129e-01,6.469134092330932617e-01,6.453604102134704590e-01,6.473016738891601562e-01
8.391352891921997070e-01,8.929190635681152344e-01,9.190658330917358398e-01,8.832527399063110352e-01,8.285524249076843262e-01,8.149076104164123535e-01,8.044006824493408203e-01,8.087215423583984375e-01,7.586765289306640625e-01,7.562699317932128906e-01,7.525169253349304199e-01,7.605386376380920410e-01,7.531430125236511230e-01,7.454614043235778809e-01,7.443807125091552734e-01,7.463837862014770508e-01
7.498114705085754395e-01,8.291137814521789551e-01,8.832527399063110352e-01,9.220879077911376953e-01,8.786483407020568848e-01,8.693401217460632324e-01,8.569038510322570801e-01,8.596938848495483398e-01,8.147877454757690430e-01,8.125005364418029785e-01,8.090981841087341309e-01,8.161112070083618164e-01,8.098810911178588867e-01,8.027886748313903809e-01,8.008088469505310059e-01,8.022859096527099609e-01
6.503492593765258789e-01,7.332811951637268066e-01,8.285524249076843262e-01,8.786483407020568848e-01,9.320325255393981934e-01,9.110210537910461426e-01,8.983944058418273926e-01,8.995590806007385254e-01,8.716168403625488281e-01,8.681307435035705566e-01,8.627945780754089355e-01,8.668718934059143066e-01,8.675373196601867676e-01,8.631924390792846680e-01,8.628479242324829102e-01,8.649898767471313477e-01
6.393258571624755859e-01,7.231708168983459473e-01,8.149076104164123535e-01,8.693401217460632324e-01,9.110210537910461426e-01,9.015678167343139648e-01,8.873786926269531250e-01,8.873061537742614746e-01,8.663589358329772949e-01,8.631454110145568848e-01,8.579167723655700684e-01,8.607074022293090820e-01,8.638323545455932617e-01,8.602313995361328125e-01,8.601567745208740234e-01,8.630823493003845215e-01
6.316404342651367188e-01,7.134617567062377930e-01,8.044006824493408203e-01,8.569038510322570801e-01,8.983944058418273926e-01,8.873786926269531250e-01,8.721221685409545898e-01,8.704786300659179688e-01,8.475851416587829590e-01,8.449340462684631348e-01,8.377584218978881836e-01,8.401825428009033203e-01,8.432300686836242676e-01,8.392168283462524414e-01,8.399106264114379883e-01,8.436189889907836914e-01
6.390792131423950195e-01,7.210789918899536133e-01,8.087215423583984375e-01,8.596938848495483398e-01,8.995590806007385254e-01,8.873061537742614746e-01,8.704786300659179688e-01,8.611363172531127930e-01,8.467121124267578125e-01,8.455626368522644043e-01,8.387113213539123535e-01,8.387836813926696777e-01,8.436205387115478516e-01,8.408728837966918945e-01,8.411092758178710938e-01,8.456955552101135254e-01
5.763689279556274414e-01,6.601366996765136719e-01,7.586765289306640625e-01,8.147877454757690430e-01,8.716168403625488281e-01,8.663589358329772949e-01,8.475851416587829590e-01,8.467121124267578125e-01,8.312602639198303223e-01,8.306604027748107910e-01,8.228181600570678711e-01,8.222296833992004395e-01,8.279842734336853027e-01,8.257684707641601562e-01,8.258545994758605957e-01,8.309110403060913086e-01
5.753476023674011230e-01,6.581816673278808594e-01,7.562699317932128906e-01,8.125005364418029785e-01,8.681307435035705566e-01,8.631454110145568848e-01,8.449340462684631348e-01,8.455626368522644043e-01,8.306604027748107910e-01,8.273840546607971191e-01,8.196004033088684082e-01,8.181828856468200684e-01,8.249874114990234375e-01,8.238440752029418945e-01,8.233634829521179199e-01,8.252586126327514648e-01
5.732993483543395996e-01,6.564414501190185547e-01,7.525169253349304199e-01,8.090981841087341309e-01,8.627945780754089355e-01,8.579167723655700684e-01,8.377584218978881836e-01,8.387113213539123535e-01,8.228181600570678711e-01,8.196004033088684082e-01,8.197131156921386719e-01,8.179303407669067383e-01,8.249443769454956055e-01,8.239582777023315430e-01,8.201861977577209473e-01,7.981737852096557617e-01
5.840172767639160156e-01,6.670058369636535645e-01,7.605386376380920410e-01,8.161112070083618164e-01,8.668718934059143066e-01,8.607074022293090820e-01,8.401825428009033203e-01,8.387836813926696777e-01,8.222296833992004395e-01,8.181828856468200684e-01,8.179303407669067383e-01,8.243390917778015137e-01,8.302434682846069336e-01,8.257016539573669434e-01,7.962544560432434082e-01,6.349788308143615723e-01
5.714354515075683594e-01,6.565609574317932129e-01,7.531430125236511230e-01,8.098810911178588867e-01,8.675373196601867676e-01,8.638323545455932617e-01,8.432300686836242676e-01,8.436205387115478516e-01,8.279842734336853027e-01,8.249874114990234375e-01,8.249443769454956055e-01,8.302434682846069336e-01,8.240817189216613770e-01,7.916255593299865723e-01,6.006047725677490234e-01,2.160398513078689575e-01
5.615100860595703125e-01,6.469134092330932617e-01,7.454614043235778809e-01,8.027886748313903809e-01,8.631924390792846680e-01,8.602313995361328125e-01,8.392168283462524414e-01,8.408728837966918945e-01,8.257684707641601562e-01,8.238440752029418945e-01,8.239582777023315430e-01,8.257016539573669434e-01,7.916255593299865723e-01,6.029769182205200195e-01,2.014497667551040649e-01,3.394809365272521973e-02
