9.922924041748046875e-01,7.886186838150024414e-01,7.603647112846374512e-01,4.714050590991973877e-01,7.281392216682434082e-01,5.269322395324707031e-01,5.101034641265869141e-01,3.147335946559906006e-01,3.980359137058258057e-01,2.711678445339202881e-01,2.121452242136001587e-01,1.917782872915267944e-01,2.097961157560348511e-01,1.405380815267562866e-01,1.787925511598587036e-01,2.561991801485419273e-03,1.787926554679870605e-01
7.886186838150024414e-01,9.546922445297241211e-01,9.035067558288574219e-01,6.927906274795532227e-01,8.673014044761657715e-01,7.387169003486633301e-01,6.915736198425292969e-01,4.940381050109863281e-01,5.452483892440795898e-01,3.656137585639953613e-01,2.803051471710205078e-01,1.736118942499160767e-01,2.783485054969787598e-01,1.934803128242492676e-01,2.257712632417678833e-01,3.283896367065608501e-04,2.257713526487350464e-01
7.603647112846374512e-01,9.035067558288574219e-01,9.677617549896240234e-01,7.761417627334594727e-01,9.302892088890075684e-01,8.186690807342529297e-01,7.623673081398010254e-01,5.532748699188232422e-01,6.022390127182006836e-01,4.124784469604492188e-01,3.163475990295410156e-01,1.834340393543243408e-01,3.144850134849548340e-01,2.149370014667510986e-01,2.581911087036132812e-01,2.434933558106422424e-03,2.581911683082580566e-01
4.714050590991973877e-01,6.927906274795532227e-01,7.761417627334594727e-01,8.863579630851745605e-01,7.916085720062255859e-01,7.790474295616149902e-01,7.064095735549926758e-01,5.899107456207275391e-01,5.907070636749267578e-01,4.065136015415191650e-01,3.004146516323089600e-01,1.292596012353897095e-01,2.993223965167999268e-01,2.030012905597686768e-01,2.260593175888061523e-01,2.013478369917720556e-04,2.260593920946121216e-01
7.281392216682434082e-01,8.673014044761657715e-01,9.302892088890075684e-01,7.916085720062255859e-01,9.453142881393432617e-01,8.620393276214599609e-01,8.189402222633361816e-01,6.198095083236694336e-01,6.703216433525085449e-01,4.789543747901916504e-01,3.729333281517028809e-01,1.926355063915252686e-01,3.710034489631652832e-01,2.593432664871215820e-01,2.989496588706970215e-01,2.739121438935399055e-03,2.989497482776641846e-01
5.269322395324707031e-01,7.387169003486633301e-01,8.186690807342529297e-01,7.790474295616149902e-01,8.620393276214599609e-01,8.938166499137878418e-01,8.629612922668457031e-01,7.007980942726135254e-01,7.340942025184631348e-01,5.434054732322692871e-01,4.306629300117492676e-01,1.801021844148635864e-01,4.291884601116180420e-01,3.077125251293182373e-01,3.441216945648193359e-01,3.395184176042675972e-04,3.441218137741088867e-01
5.101034641265869141e-01,6.915736198425292969e-01,7.623673081398010254e-01,7.064095735549926758e-01,8.189402222633361816e-01,8.629612922668457031e-01,8.987510800361633301e-01,7.639311552047729492e-01,8.207158446311950684e-01,6.579894423484802246e-01,5.414139628410339355e-01,2.016575932502746582e-01,5.399639606475830078e-01,3.951578140258789062e-01,4.328844249248504639e-01,6.894178804941475391e-04,4.328845143318176270e-01
3.147335946559906006e-01,4.940381050109863281e-01,5.532748699188232422e-01,5.899107456207275391e-01,6.198095083236694336e-01,7.007980942726135254e-01,7.639311552047729492e-01,7.792999148368835449e-01,7.827994823455810547e-01,6.460275053977966309e-01,5.221973657608032227e-01,1.651134938001632690e-01,5.211800336837768555e-01,3.779581785202026367e-01,3.920043706893920898e-01,9.042827878147363663e-05,3.920045197010040283e-01
3.980359137058258057e-01,5.452483892440795898e-01,6.022390127182006836e-01,5.907070636749267578e-01,6.703216433525085449e-01,7.340942025184631348e-01,8.207158446311950684e-01,7.827994823455810547e-01,8.632908463478088379e-01,7.845558524131774902e-01,6.847550868988037109e-01,2.035850882530212402e-01,6.836802363395690918e-01,5.189950466156005859e-01,5.416525006294250488e-01,6.560870679095387459e-04,5.416527390480041504e-01
2.711678445339202881e-01,3.656137585639953613e-01,4.124784469604492188e-01,4.065136015415191650e-01,4.789543747901916504e-01,5.434054732322692871e-01,6.579894423484802246e-01,6.460275053977966309e-01,7.845558524131774902e-01,8.718217611312866211e-01,7.917493581771850586e-01,2.237306088209152222e-01,7.916888594627380371e-01,5.967143177986145020e-01,6.120085716247558594e-01,1.923136878758668900e-04,6.120086908340454102e-01
