Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,150079360.0,0.5324836373329163,2.162361624868936e-06,86.44,0.5343269109725952,2.2814842850493733e-06,83.94
0,4652460160.0,0.3902991712093353,1.6425874491687864e-06,91.44,0.39658910036087036,1.90771788766142e-06,88.02
10,49676268160.0,0.17332161962985992,1.0098409575221012e-06,95.36,0.20433694124221802,1.1669080777210183e-06,90.88
20,94700076160.0,0.1635192483663559,1.3932227602708736e-06,95.5,0.19468535482883453,1.2286827768548392e-06,90.88
30,139723884160.0,0.15019719302654266,1.2196962870802963e-06,95.42,0.18222551047801971,1.3495092616722104e-06,90.9
40,184747692160.0,0.12061616778373718,2.10531402444758e-06,95.6,0.15156084299087524,2.092794147756649e-06,91.08
50,229771500160.0,0.0979527086019516,4.004426045867149e-06,95.66,0.14306524395942688,2.850509645213606e-06,91.23
60,274795308160.0,0.09504794329404831,2.645108452270506e-06,95.44,0.14191362261772156,2.962065082101617e-06,91.23
70,319819116160.0,0.09224110841751099,2.9586581149487756e-06,95.66,0.1416284739971161,3.2992809337883955e-06,91.23
80,364842924160.0,0.08378352969884872,4.741552857012721e-06,96.14,0.13293105363845825,4.397655175125692e-06,91.4
90,409866732160.0,0.07400907576084137,4.938570327794878e-06,95.88,0.13564316928386688,5.509721177077154e-06,91.38
