Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3602784000.0,46.2586555480957,48.28,46.01256561279297,46.05
0,14411136000.0,5.316113471984863,90.06,4.962990760803223,83.94
10,122494656000.0,1.6370398998260498,95.78,2.1784305572509766,89.64
20,230578176000.0,1.2839117050170898,97.24,2.405369758605957,90.5
30,338661696000.0,1.612730860710144,97.8,3.0825109481811523,90.87
40,446745216000.0,1.5185205936431885,98.54,3.1890933513641357,91.16
50,554828736000.0,1.7364128828048706,98.6,3.638918161392212,91.26
60,662912256000.0,0.9621307849884033,99.0,2.6924564838409424,91.42
70,770995776000.0,1.076696753501892,98.94,3.6556894779205322,91.54
80,879079296000.0,1.255825161933899,99.06,3.891235589981079,91.55
90,987162816000.0,1.0341109037399292,99.06,3.9433553218841553,91.5
100,1095246336000.0,0.8582689166069031,99.44,3.225187301635742,91.74
110,1203329856000.0,0.6726923584938049,99.54,3.2625911235809326,91.99
120,1311413376000.0,0.6882505416870117,99.6,3.1700522899627686,91.89
130,1419496896000.0,0.6881023645401001,99.56,3.4674887657165527,91.95
140,1527580416000.0,1.3927323818206787,99.74,4.099097728729248,91.78
150,1635663936000.0,0.6687418818473816,99.7,3.8827667236328125,91.92
160,1743747456000.0,0.5931515097618103,99.78,3.8851852416992188,91.94
170,1851830976000.0,0.5454196333885193,99.72,3.4748036861419678,91.96
180,1959914496000.0,0.618955671787262,99.78,3.6929891109466553,92.0
190,2067998016000.0,0.7702765464782715,99.8,4.298388481140137,91.83
200,2165273184000.0,0.42003384232521057,99.74,4.2560505867004395,91.99
