Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143452816.0,1.194990634918213,3.266863814133103e-06,73.04,1.1212526559829712,3.3193527997354977e-06,73.98
0,4447037296.0,0.4349350333213806,2.066566366920597e-06,91.74,0.38200533390045166,1.978070940822363e-06,88.5
10,47482882096.0,0.11975812911987305,2.751813553913962e-06,96.8,0.1518857181072235,2.5774515961529687e-06,92.12
20,90518726896.0,0.11267492920160294,2.9302768780326005e-06,96.94,0.14479553699493408,2.7153139399160864e-06,92.18
30,133554571696.0,0.10056529939174652,2.6768793759401888e-06,96.8,0.13622243702411652,2.867654984584078e-06,92.28
40,176590416496.0,0.07911603152751923,3.8598873288719915e-06,97.02,0.11715950816869736,3.923610620404361e-06,92.52
50,219626261296.0,0.0708436667919159,5.027673068980221e-06,97.22,0.11227301508188248,4.798688678420149e-06,92.69
60,262662106096.0,0.06047338247299194,3.957137778343167e-06,97.3,0.11785824596881866,4.953219558956334e-06,92.67
70,305697950896.0,0.07057642936706543,4.996004918211838e-06,97.46,0.10884667187929153,5.358678663469618e-06,92.7
80,348733795696.0,0.061283133924007416,6.529898655571742e-06,97.58,0.10568326711654663,6.2700637499801815e-06,92.71
90,391769640496.0,0.057399291545152664,6.271025995374657e-06,97.7,0.1126687228679657,7.065638328640489e-06,92.71
