Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,75608673600.0,25.785125732421875,39.06,25.288400650024414,27.29
0,98291275680.0,6.5125837326049805,91.44,5.952391147613525,63.54
10,325117296480.0,1.403235673904419,99.28,1.971832275390625,71.25
20,551943317280.0,0.8221791386604309,99.56,1.9251917600631714,71.68
30,778769338080.0,0.6075766682624817,99.7,2.127401113510132,71.87
40,1005595358880.0,0.48740479350090027,99.56,2.1468682289123535,72.05
50,1232421379680.0,0.41099292039871216,99.86,2.12093448638916,71.96
60,1459247400480.0,0.3614659905433655,99.88,2.1372246742248535,71.96
70,1686073421280.0,0.34128138422966003,99.88,2.2050321102142334,71.93
80,1912899442080.0,0.28786569833755493,99.92,2.2712178230285645,71.89
90,2139725462880.0,0.3105701804161072,99.92,2.4985711574554443,72.01
100,2343868881600.0,0.27009016275405884,99.9,2.383824110031128,72.11
