Epoch,test accuracy,training accuracy
106,87.05,"(91.366, 45683, 50000)"
107,85.26,"(91.706, 45853, 50000)"
108,87.19,"(91.646, 45823, 50000)"
109,83.6,"(91.784, 45892, 50000)"
110,86.22,"(91.924, 45962, 50000)"
111,86.13,"(92.068, 46034, 50000)"
112,87.67,"(92.108, 46054, 50000)"
113,84.31,"(92.46, 46230, 50000)"
114,85.24,"(92.528, 46264, 50000)"
115,85.72,"(92.592, 46296, 50000)"
116,86.64,"(92.59, 46295, 50000)"
117,83.78,"(92.936, 46468, 50000)"
118,87.74,"(92.82, 46410, 50000)"
119,86.16,"(93.158, 46579, 50000)"
120,87.15,"(93.292, 46646, 50000)"
121,87.6,"(93.242, 46621, 50000)"
122,87.31,"(93.564, 46782, 50000)"
123,87.19,"(93.568, 46784, 50000)"
124,88.72,"(93.774, 46887, 50000)"
125,89.14,"(93.956, 46978, 50000)"
126,89.76,"(93.972, 46986, 50000)"
127,88.19,"(94.224, 47112, 50000)"
128,88.23,"(94.298, 47149, 50000)"
129,88.52,"(94.364, 47182, 50000)"
130,87.92,"(94.63, 47315, 50000)"
131,89.26,"(94.65, 47325, 50000)"
132,88.51,"(94.934, 47467, 50000)"
133,88.3,"(94.928, 47464, 50000)"
134,88.61,"(95.052, 47526, 50000)"
135,88.99,"(94.782, 47391, 50000)"
136,88.57,"(95.432, 47716, 50000)"
137,88.16,"(95.432, 47716, 50000)"
138,89.2,"(95.8, 47900, 50000)"
139,90.45,"(95.882, 47941, 50000)"
140,89.79,"(96.04, 48020, 50000)"
141,88.9,"(96.09, 48045, 50000)"
142,86.69,"(96.31, 48155, 50000)"
143,89.27,"(96.582, 48291, 50000)"
144,88.8,"(96.412, 48206, 50000)"
145,89.48,"(96.564, 48282, 50000)"
146,89.81,"(96.798, 48399, 50000)"
147,89.45,"(96.912, 48456, 50000)"
148,90.43,"(97.138, 48569, 50000)"
149,89.14,"(97.066, 48533, 50000)"
150,90.22,"(97.36, 48680, 50000)"
151,91.42,"(97.51, 48755, 50000)"
152,90.27,"(97.492, 48746, 50000)"
153,91.35,"(97.508, 48754, 50000)"
154,91.08,"(97.902, 48951, 50000)"
155,90.58,"(98.004, 49002, 50000)"
156,90.16,"(98.092, 49046, 50000)"
157,90.93,"(97.974, 48987, 50000)"
158,89.72,"(98.26, 49130, 50000)"
159,91.25,"(98.366, 49183, 50000)"
160,91.29,"(98.528, 49264, 50000)"
161,91.7,"(98.688, 49344, 50000)"
162,91.42,"(98.724, 49362, 50000)"
163,91.9,"(98.826, 49413, 50000)"
164,91.36,"(98.93, 49465, 50000)"
165,91.69,"(98.95, 49475, 50000)"
166,92.23,"(99.132, 49566, 50000)"
167,92.08,"(99.158, 49579, 50000)"
168,92.55,"(99.292, 49646, 50000)"
169,92.17,"(99.43, 49715, 50000)"
170,92.29,"(99.464, 49732, 50000)"
171,92.27,"(99.562, 49781, 50000)"
172,92.55,"(99.522, 49761, 50000)"
173,92.65,"(99.584, 49792, 50000)"
174,93.06,"(99.68, 49840, 50000)"
175,93.12,"(99.704, 49852, 50000)"
176,93.04,"(99.766, 49883, 50000)"
177,92.99,"(99.742, 49871, 50000)"
178,93.33,"(99.816, 49908, 50000)"
179,93.45,"(99.874, 49937, 50000)"
180,93.36,"(99.882, 49941, 50000)"
181,93.59,"(99.92, 49960, 50000)"
182,93.57,"(99.904, 49952, 50000)"
183,93.47,"(99.934, 49967, 50000)"
184,93.56,"(99.926, 49963, 50000)"
185,93.61,"(99.956, 49978, 50000)"
186,93.49,"(99.958, 49979, 50000)"
187,93.38,"(99.954, 49977, 50000)"
188,93.52,"(99.976, 49988, 50000)"
189,93.64,"(99.964, 49982, 50000)"
190,93.58,"(99.96, 49980, 50000)"
191,93.65,"(99.974, 49987, 50000)"
192,93.64,"(99.982, 49991, 50000)"
193,93.77,"(99.976, 49988, 50000)"
194,93.67,"(99.978, 49989, 50000)"
195,93.69,"(99.984, 49992, 50000)"
196,93.76,"(99.978, 49989, 50000)"
197,93.68,"(99.974, 49987, 50000)"
198,93.66,"(99.976, 49988, 50000)"
199,93.74,"(99.986, 49993, 50000)"
