Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,64435748800.0,2.2657856941223145,97.52,6.191825866699219,69.56
0,83766473440.0,0.9851373434066772,98.96,4.585380554199219,70.98
10,277073719840.0,0.5100240111351013,99.54,3.8361001014709473,71.57
20,470380966240.0,0.34895655512809753,99.6,3.7129225730895996,71.73
30,663688212640.0,0.3549898564815521,99.76,3.6268386840820312,71.95
40,856995459040.0,0.3181431293487549,99.74,3.675605535507202,72.02
50,1050302705440.0,0.2765604257583618,99.72,3.6071343421936035,72.11
60,1243609951840.0,0.3325459957122803,99.72,3.6305606365203857,72.12
70,1436917198240.0,0.23803673684597015,99.6,3.641061544418335,72.05
80,1630224444640.0,0.28782427310943604,99.78,3.599928140640259,72.15
90,1823531691040.0,0.28354766964912415,99.86,3.5530502796173096,72.09
100,1997508212800.0,0.2514505684375763,99.84,3.585737466812134,72.22
