Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3032301600.0,70.45397186279297,17.2,71.32880401611328,16.54
0,12129206400.0,9.084662437438965,70.02,8.855942726135254,67.19
10,103098254400.0,4.229461193084717,89.86,4.964795112609863,84.11
20,194067302400.0,1.8316729068756104,93.08,4.169476509094238,86.81
30,285036350400.0,3.493553876876831,94.62,5.654943466186523,87.96
40,376005398400.0,3.793245792388916,95.72,5.546965599060059,88.65
50,466974446400.0,2.7417194843292236,96.68,3.1221282482147217,89.13
60,557943494400.0,2.741697072982788,96.48,3.341266393661499,89.21
70,648912542400.0,2.7101566791534424,97.58,5.49381160736084,89.31
80,739881590400.0,2.657087802886963,97.84,4.7871174812316895,89.44
90,830850638400.0,2.8318893909454346,98.12,5.508312225341797,89.54
100,921819686400.0,3.5717575550079346,98.12,6.385251522064209,89.6
110,1012788734400.0,3.5845959186553955,98.44,4.28530740737915,89.9
120,1103757782400.0,1.5835983753204346,98.78,4.0030107498168945,90.08
130,1194726830400.0,1.5724034309387207,98.98,4.273056983947754,90.09
140,1285695878400.0,1.8756049871444702,98.84,4.973713397979736,90.05
150,1376664926400.0,1.531126856803894,99.1,3.5939786434173584,90.08
160,1467633974400.0,1.8040494918823242,99.02,4.321656227111816,90.2
170,1558603022400.0,1.4291448593139648,99.16,4.740372657775879,90.11
180,1649572070400.0,3.33122181892395,99.04,7.8511528968811035,90.17
190,1740541118400.0,2.503412961959839,99.08,5.399806022644043,90.16
200,1822413261600.0,1.4942306280136108,99.4,5.743135929107666,90.15
