Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161333488.0,0.47303518652915955,1.0066926279250765e-06,70.2,0.4788762927055359,1.066479853761848e-06,70.2
0,5001338128.0,0.4355071485042572,9.158910074802407e-07,75.48,0.43685853481292725,1.0259996088279877e-06,75.77
10,53401384528.0,0.23668022453784943,6.726072001583816e-07,88.8,0.2424241453409195,9.252669883608178e-07,85.91
20,101801430928.0,0.23767812550067902,1.0233496823275345e-06,88.58,0.2353026121854782,1.0079262438011938e-06,86.07
30,150201477328.0,0.2241637408733368,1.0456011523274356e-06,88.44,0.22616802155971527,1.177620447379013e-06,86.15
40,198601523728.0,0.1849251389503479,1.491457510383043e-06,88.3,0.19421689212322235,1.957807398866862e-06,85.86
50,247001570128.0,0.1670815348625183,2.0409606804605573e-06,88.44,0.18110357224941254,2.8122551611886593e-06,85.56
60,295401616528.0,0.1629159301519394,2.066904926323332e-06,88.0,0.17926518619060516,3.009000693054986e-06,85.54
70,343801662928.0,0.1595502346754074,2.864702537408448e-06,88.08,0.17373132705688477,3.3099784104706487e-06,85.54
80,392201709328.0,0.14206688106060028,4.142385478189681e-06,88.72,0.16694360971450806,4.370185706648044e-06,85.77
90,440601755728.0,0.12073808908462524,5.229053840594133e-06,88.76,0.15681926906108856,5.5197469919221476e-06,86.12
