Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,0.3425661325454712,98.28,0.3244306147098541,92.61
0,35285800320.0,0.0933765396475792,99.7,0.13353769481182098,94.46
10,388143803520.0,0.03393564745783806,99.86,0.1023990735411644,94.54
20,741001806720.0,0.03466378524899483,99.74,0.11524160951375961,94.64
30,1093859809920.0,0.04217638820409775,99.84,0.0976005271077156,94.62
40,1446717813120.0,0.017796097323298454,99.88,0.1227126494050026,94.44
50,1799575816320.0,0.019069809466600418,99.94,0.1100391149520874,94.57
60,2152433819520.0,0.02301422320306301,99.86,0.13144539296627045,94.53
70,2505291822720.0,0.02548838220536709,99.86,0.10710417479276657,94.51
80,2858149825920.0,0.03605102375149727,99.94,0.13798469305038452,94.52
90,3211007829120.0,0.019454490393400192,99.92,0.15084072947502136,94.52
100,3563865832320.0,0.016624195501208305,99.92,0.11864999681711197,94.57
101,3563865832320.0,0.01832597516477108,99.88,0.11865001916885376,94.57
