Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152690752.0,0.6415755748748779,2.4553023649787065e-06,81.34,0.6502155661582947,2.295605327162775e-06,79.33
0,4733413312.0,0.4230286180973053,1.6228062804657384e-06,88.98,0.42980536818504333,1.8005903257289901e-06,86.45
10,50540638912.0,0.18811951577663422,1.1116176210634876e-06,95.0,0.19916458427906036,1.302166992900311e-06,90.57
20,96347864512.0,0.1798558235168457,1.1300909363853862e-06,94.32,0.1912272870540619,1.3615708667202853e-06,90.62
30,142155090112.0,0.17000411450862885,1.4270948440753273e-06,94.42,0.17782112956047058,1.4922696891517262e-06,90.71
40,187962315712.0,0.1330288201570511,2.1650080270774197e-06,94.8,0.14850014448165894,2.3854104256315622e-06,90.76
50,233769541312.0,0.11190447956323624,3.698847649502568e-06,94.58,0.13542531430721283,3.2929244753177045e-06,90.93
60,279576766912.0,0.11657507717609406,3.082923967667739e-06,94.96,0.13274279236793518,3.4783811315719504e-06,90.94
70,325383992512.0,0.10680936276912689,3.1682698136137333e-06,94.56,0.1265680491924286,3.828357876045629e-06,90.96
80,371191218112.0,0.09430381655693054,5.308012532623252e-06,94.86,0.1212628111243248,5.067729034635704e-06,91.12
90,416998443712.0,0.08577507734298706,5.65013988307328e-06,95.8,0.12152139097452164,6.1671189541812055e-06,91.22
