Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,80529924800.0,19.634546279907227,68.28,20.971158981323242,47.58
0,104688902240.0,3.6868317127227783,97.48,4.074336051940918,68.56
10,346278676640.0,0.8400791883468628,99.58,2.3836429119110107,71.69
20,587868451040.0,0.5163310766220093,99.72,2.2886769771575928,72.07
30,829458225440.0,0.4081275165081024,99.88,2.3092336654663086,72.24
40,1071047999840.0,0.34185469150543213,99.9,2.300032615661621,72.39
50,1312637774240.0,0.2928811311721802,99.82,2.420597553253174,72.39
60,1554227548640.0,0.27170422673225403,99.88,2.4680817127227783,72.27
70,1795817323040.0,0.245784193277359,99.94,2.5030620098114014,72.31
80,2037407097440.0,0.23663493990898132,99.88,2.538640260696411,72.26
90,2278996871840.0,0.19886068999767303,99.9,2.601963520050049,72.29
100,2496427668800.0,0.20844753086566925,99.88,2.6417667865753174,72.28
