Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,42140.5703125,1.18,41338.13671875,1.0
0,9434459520.0,2.9017741680145264,1.16,3.0059661865234375,1.01
10,103779054720.0,1.1472032070159912,1.08,1.3756072521209717,1.0
20,198123649920.0,0.9951233863830566,1.08,1.2911393642425537,1.0
30,292468245120.0,0.8848114609718323,1.02,1.2124398946762085,0.99
40,386812840320.0,0.7572147250175476,0.94,1.1628971099853516,1.0
50,481157435520.0,0.7277436256408691,1.1,1.160825490951538,0.69
60,575502030720.0,0.7985075116157532,1.4,1.2373179197311401,1.0
70,669846625920.0,0.9795876145362854,1.52,1.4163938760757446,1.14
80,764191221120.0,1.5955947637557983,1.68,1.895328402519226,1.21
90,858535816320.0,2.0522029399871826,1.4,2.4614882469177246,1.25
100,952880411520.0,2.6573898792266846,1.7,3.1383135318756104,1.34
110,1047225006720.0,5.67007303237915,1.52,7.992417335510254,1.33
120,1141569601920.0,5.670773983001709,2.1,9.156037330627441,1.78
130,1235914197120.0,4.791740894317627,2.64,9.190714836120605,2.33
140,1330258792320.0,3.812511920928955,2.9,4.5950398445129395,2.59
150,1424603387520.0,3.2600197792053223,3.3,7.456815719604492,2.85
160,1518947982720.0,7.441380500793457,3.36,13.182697296142578,2.77
170,1613292577920.0,10.501964569091797,3.44,8.107681274414062,3.18
180,1707637173120.0,3.780514717102051,3.56,10.180965423583984,3.29
190,1801981768320.0,4.465456962585449,3.66,7.406093120574951,3.32
200,1886891904000.0,12.445701599121094,3.86,21.29935646057129,3.39
