Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,5.696501731872559,6.08,5.7691144943237305,6.24
0,27221600640.0,1.2160933017730713,36.98,1.1977945566177368,35.71
10,299437607040.0,0.8771932125091553,59.34,1.2040276527404785,53.98
20,571653613440.0,1.139739990234375,66.9,1.4125087261199951,58.9
30,843869619840.0,1.1062250137329102,71.74,1.4425618648529053,61.62
40,1116085626240.0,1.0016611814498901,75.6,1.483828067779541,63.22
50,1388301632640.0,1.0169613361358643,78.36,1.4630767107009888,63.94
60,1660517639040.0,1.0519014596939087,80.38,1.5239177942276,65.04
70,1932733645440.0,0.9689204096794128,83.2,1.6172946691513062,65.18
80,2204949651840.0,1.1268178224563599,83.3,1.7220085859298706,65.19
90,2477165658240.0,0.9818925857543945,85.36,1.6023937463760376,66.31
100,2749381664640.0,0.8631548285484314,86.94,1.516139268875122,66.62
101,2749381664640.0,0.8692676424980164,87.04,1.516139268875122,66.62
