,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.4427083432674408,0.3144263029098511,0.3345739838493453,0.3135165274143219,0.3381347330960128,0.5921348333358765,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
1,layer1.0.conv3_3x3,4096.0,0.99658203125,0.22831647098064423,0.24006384666240208,0.20667405426502228,0.3002905829275761,0.763489842414856,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
2,layer2.0.conv3_3x3,16384.0,0.45306396484375,0.8835448622703552,0.9288179953748242,0.88326495885849,0.9285682394693899,0.8224630355834961,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
3,layer3.0.conv3_3x3,65536.0,0.020050048828125,0.9134188890457153,0.9601899977865842,0.913423478603363,0.9601949980513625,0.9134708046913147,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
4,layer3.1.conv3_3x3,65536.0,0.0718994140625,0.7899656891822815,0.830415445141347,0.7898289561271667,0.8302722904780125,0.9101935625076294,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
5,layer4.0.conv3_3x3,262144.0,3.814697265625e-06,0.6219122409820557,0.6537531319076755,0.6219123005867004,0.6537531945677487,0.9570383429527283,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489109_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_49.23.pth
0,conv1,192.0,0.359375,0.30830618739128113,0.32806170605414686,0.3077174723148346,0.33049861631348326,0.5342113971710205,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
1,layer1.0.conv3_3x3,4096.0,0.969482421875,0.6555308699607849,0.6892593494145153,0.6541329026222229,0.7022531208092322,0.7278541326522827,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
2,layer2.0.conv3_3x3,16384.0,0.49102783203125,0.9273780584335327,0.9748972191128671,0.9272223114967346,0.9747885691840946,0.8267267346382141,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
3,layer3.0.conv3_3x3,65536.0,0.0425872802734375,0.9195589423179626,0.9666444490888209,0.9195681214332581,0.9666544840413638,0.9018543362617493,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
4,layer3.1.conv3_3x3,65536.0,0.0509185791015625,0.7965430617332458,0.8373296084139613,0.7964001297950745,0.8371797612523829,0.9166078567504883,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
5,layer4.0.conv3_3x3,262144.0,0.0,0.6215882897377014,0.6534125948887425,0.6215882897377014,0.6534125948887425,0.9563390016555786,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5489395_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.12.pth
0,conv1,192.0,0.4114583432674408,0.25366705656051636,0.2699214311886696,0.251434326171875,0.2707112290467682,0.563331127166748,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
1,layer1.0.conv3_3x3,4096.0,0.9931640625,0.4551214873790741,0.47853847113902215,0.4527329206466675,0.5468553748708125,0.7578203082084656,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
2,layer2.0.conv3_3x3,16384.0,0.57635498046875,0.9047684669494629,0.9511291046285438,0.9048900604248047,0.9513352760817211,0.8254579305648804,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
3,layer3.0.conv3_3x3,65536.0,0.0295257568359375,0.9273820519447327,0.9748681367148346,0.9273861646652222,0.974872725648639,0.9157025218009949,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
4,layer3.1.conv3_3x3,65536.0,0.0349273681640625,0.7926177382469177,0.8332032909107326,0.7925359606742859,0.833117596208248,0.9204621315002441,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
5,layer4.0.conv3_3x3,262144.0,0.0,0.6062692403793335,0.6373092352248984,0.6062692403793335,0.6373092352248984,0.955085277557373,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277366.7149706_rf_level_5_sgd_100_res_224_no_ffcv_test_acc_48.88.pth
