,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.1666666716337204,0.5187692046165466,0.5520106870215541,0.5186219811439514,0.5536175843864188,0.6257586479187012,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
1,layer1.0.conv3_3x3,4096.0,0.2880859375,0.855442464351654,0.8994568272213376,0.8554090857505798,0.8995406845774143,0.9039319753646851,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
2,layer2.0.conv3_3x3,16384.0,0.06707763671875,0.8614495396614075,0.9055905010741181,0.8614799976348877,0.9056259811071727,0.9093377590179443,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
3,layer3.0.conv3_3x3,65536.0,0.002960205078125,0.7897399663925171,0.8301781643410444,0.7897347211837769,0.8301726725442153,0.912346363067627,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
4,layer3.1.conv3_3x3,65536.0,0.0560455322265625,0.698552131652832,0.7343211069855342,0.6984965801239014,0.7342631029478935,0.8527346849441528,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
5,layer4.0.conv3_3x3,262144.0,0.01753997802734375,0.536718487739563,0.5641975976520693,0.5367062091827393,0.5641847057098358,0.8855120539665222,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.100395_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_30.02.pth
0,conv1,192.0,0.1145833358168602,0.5128577351570129,0.5457204248228251,0.5128194689750671,0.5467976372161178,0.6149364709854126,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
1,layer1.0.conv3_3x3,4096.0,0.156494140625,0.8338494300842285,0.8767527846917441,0.8339241743087769,0.876883171380647,0.875029981136322,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
2,layer2.0.conv3_3x3,16384.0,0.0,0.8420339226722717,0.8851800214019536,0.8420339226722717,0.8851800214019536,0.9170078039169312,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
3,layer3.0.conv3_3x3,65536.0,0.005859375,0.7902300953865051,0.8306933901189394,0.7902112007141113,0.8306735716528999,0.9037920236587524,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
4,layer3.1.conv3_3x3,65536.0,0.04888916015625,0.697403073310852,0.7331132117470253,0.6973484754562378,0.7330561566684144,0.8294875025749207,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
5,layer4.0.conv3_3x3,262144.0,0.014774322509765625,0.5460221767425537,0.5739776203356487,0.5460097789764404,0.5739646008560727,0.9003521800041199,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277515.1005828_rf_level_11_sgd_100_res_224_no_ffcv_test_acc_29.65.pth
