,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.1666666716337204,0.40595871210098267,0.4319715695824498,0.4058955907821655,0.43328463630921366,0.6160375475883484,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
1,layer1.0.conv3_3x3,4096.0,0.8173828125,0.7239434123039246,0.7611918648581377,0.723780632019043,0.7624658318030817,0.7782126665115356,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
2,layer2.0.conv3_3x3,16384.0,0.62664794921875,0.9174374341964722,0.964447233978082,0.9174906611442566,0.9646035466391116,0.8571430444717407,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
3,layer3.0.conv3_3x3,65536.0,0.008331298828125,0.8340057730674744,0.8767105771507399,0.8339956998825073,0.8767000539356006,0.9082223176956177,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
4,layer3.1.conv3_3x3,65536.0,0.0010833740234375,0.8249493837356567,0.8671904604148606,0.8249469995498657,0.8671879625368364,0.9229499697685242,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
5,layer4.0.conv3_3x3,262144.0,7.62939453125e-06,0.7052916288375854,0.7414014082320358,0.7052916288375854,0.7414014082405823,0.9527223110198975,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5490675_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.05.pth
0,conv1,192.0,0.1770833283662796,0.39185938239097595,0.4169687887494644,0.3918379843235016,0.41838245020916864,0.6080358028411865,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
1,layer1.0.conv3_3x3,4096.0,0.629638671875,0.5874274969100952,0.6176519106913618,0.5866041779518127,0.617170510387623,0.7673549652099609,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
2,layer2.0.conv3_3x3,16384.0,0.1302490234375,0.9043181538581848,0.9506557173444424,0.9042942523956299,0.9506382366381135,0.8737455606460571,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
3,layer3.0.conv3_3x3,65536.0,0.018463134765625,0.833663821220398,0.8763511158485651,0.8336325287818909,0.8763183684872334,0.9063965082168579,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
4,layer3.1.conv3_3x3,65536.0,0.0004730224609375,0.8207963109016418,0.8628247317846299,0.8207955360412598,0.8628239208896449,0.9212101697921753,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
5,layer4.0.conv3_3x3,262144.0,3.814697265625e-06,0.7128391861915588,0.7493353881945805,0.7128392457962036,0.7493354508552047,0.9548105597496033,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486684_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_44.56.pth
0,conv1,192.0,0.0677083358168602,0.37994474172592163,0.40429068657878325,0.37988972663879395,0.40469332386987245,0.5789648294448853,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486758_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.89.pth
1,layer1.0.conv3_3x3,4096.0,0.205810546875,0.7066850662231445,0.7430455395869563,0.7064157724380493,0.7428242376142998,0.8266698718070984,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486758_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.89.pth
2,layer2.0.conv3_3x3,16384.0,0.28363037109375,0.90196293592453,0.948179817259203,0.9018347263336182,0.9480658036692908,0.8571650981903076,/home/luisaam/Downloads/deep_small_models_resized/resnet25_small_normal_small_imagenet_1731277435.5486758_rf_level_10_sgd_100_res_224_no_ffcv_test_acc_43.89.pth
