Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,161608192.0,0.4716470241546631,1.0422659215691965e-06,69.68,0.46600860357284546,1.3132497542756028e-06,70.78
0,5009853952.0,0.4295945465564728,1.1389257679184084e-06,75.18,0.4306783974170685,1.2943361298312084e-06,75.43
10,53492311552.0,0.21963608264923096,7.620028554811142e-07,88.84,0.24762548506259918,8.147955554704822e-07,86.1
20,101974769152.0,0.2176622748374939,6.54710959224758e-07,89.48,0.24187898635864258,8.470284456052468e-07,86.11
30,150457226752.0,0.20993994176387787,7.4448786335779e-07,88.98,0.23646581172943115,9.476706281930092e-07,86.08
40,198939684352.0,0.18750117719173431,1.1866117120007402e-06,88.62,0.21811819076538086,1.5082353002071613e-06,85.96
50,247422141952.0,0.167449951171875,1.5570988125546137e-06,89.48,0.20300781726837158,2.274379767186474e-06,86.06
60,295904599552.0,0.16911762952804565,2.302025222888915e-06,89.06,0.2016851007938385,2.4680455226189224e-06,86.14
70,344387057152.0,0.16064497828483582,2.4034293346630875e-06,89.48,0.19913187623023987,2.8257509256945923e-06,86.13
80,392869514752.0,0.14292308688163757,3.2946184091997566e-06,89.06,0.18287956714630127,4.102362254343461e-06,86.37
90,441351972352.0,0.11863062530755997,3.4815438993973657e-06,89.74,0.18534184992313385,5.206965852266876e-06,86.58
