Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,90272464.0,0.8264288306236267,7.747291874693474e-07,17.44,0.7975863218307495,1.0007646551457583e-06,19.1
0,2798446384.0,0.5839732885360718,8.289770221381332e-07,31.76,0.5708522200584412,1.0179920764130657e-06,34.46
10,29880185584.0,0.23255188763141632,8.965703841568029e-07,75.72,0.23782192170619965,9.242340297532792e-07,73.12
20,56961924784.0,0.23081974685192108,8.532669539818016e-07,75.72,0.23353537917137146,9.24177356864675e-07,73.83
30,84043663984.0,0.2217746526002884,9.872660484688822e-07,77.62,0.22760756313800812,9.933471574186115e-07,74.66
40,111125403184.0,0.2030574232339859,1.1754310662581702e-06,79.26,0.21302537620067596,1.4298851738203666e-06,76.53
50,138207142384.0,0.1862654685974121,3.1064337235875428e-06,79.08,0.2022496461868286,2.2414690192817943e-06,77.5
60,165288881584.0,0.1826488971710205,2.0776283236045856e-06,80.08,0.1987505853176117,2.401486426606425e-06,77.68
70,192370620784.0,0.17338454723358154,2.040830167970853e-06,80.22,0.1940009742975235,2.7238061193202157e-06,78.04
80,219452359984.0,0.1584603488445282,3.5024936551053543e-06,81.58,0.1804329752922058,3.980216661148006e-06,78.68
90,246534099184.0,0.1475086510181427,7.3946407610492315e-06,81.78,0.18944832682609558,5.4447359616460744e-06,79.36
