Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,19717699080.0,222.9856414794922,1.12,225.78024291992188,1.0
0,78870796320.0,0.8354668617248535,1.34,1.20077383518219,1.38
10,670401768720.0,0.39652061462402344,1.9,0.786009669303894,1.5
20,1261932741120.0,0.8642217516899109,2.1,1.0032639503479004,1.71
30,1853463713520.0,4.3107829093933105,2.82,5.376877307891846,2.63
40,2444994685920.0,6.590889930725098,3.38,8.058723449707031,2.83
50,3036525658320.0,4.0759992599487305,3.56,3.540419578552246,2.96
60,3628056630720.0,9.023669242858887,3.74,9.146676063537598,3.02
70,4219587603120.0,6.611225128173828,3.56,7.036187648773193,2.99
80,4811118575520.0,4.574520111083984,3.94,4.821066379547119,3.33
90,5402649547920.0,3.586024284362793,4.32,3.759272575378418,3.57
100,5994180520320.0,12.477253913879395,4.72,13.65463638305664,4.11
110,6585711492720.0,2.0279948711395264,4.86,3.258452892303467,4.31
120,7177242465120.0,1.9050101041793823,4.8,3.604285955429077,4.51
130,7768773437520.0,2.0130207538604736,5.72,2.9927022457122803,4.48
140,8360304409920.0,3.166036367416382,5.26,3.9035799503326416,4.59
150,8951835382320.0,3.8396167755126953,5.62,4.879189491271973,4.8
160,9543366354720.0,6.298928737640381,5.3,6.02271032333374,4.71
170,10134897327120.0,7.91340970993042,5.74,6.334102630615234,4.79
180,10726428299520.0,7.3232502937316895,6.22,9.33930778503418,5.51
190,11317959271920.0,9.3926362991333,6.98,10.045348167419434,5.65
200,11850337147080.0,3.5681986808776855,7.0,5.717196941375732,5.89
