Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152705248.0,0.6758808493614197,2.7102657895738957e-06,80.16,0.65462726354599,3.6786557302548317e-06,78.67
0,4733862688.0,0.4742932617664337,2.212689651059918e-06,88.04,0.46325773000717163,3.0645032893517055e-06,85.44
10,50545437088.0,0.17918094992637634,9.910725111694774e-07,94.3,0.18989449739456177,1.207999957841821e-06,90.54
20,96357011488.0,0.17406047880649567,1.1560249504327658e-06,94.52,0.18307273089885712,1.2529106925285305e-06,90.57
30,142168585888.0,0.1619335412979126,9.748641787155066e-07,94.62,0.1732928305864334,1.425389996256854e-06,90.64
40,187980160288.0,0.12948432564735413,1.7654832618063665e-06,94.92,0.146111860871315,1.9288704606879037e-06,90.75
50,233791734688.0,0.11123543977737427,2.32267575484002e-06,95.18,0.12799769639968872,2.741377784332144e-06,90.88
60,279603309088.0,0.1076868325471878,2.2720980723534012e-06,95.16,0.12772268056869507,2.887599521272932e-06,90.89
70,325414883488.0,0.10342603921890259,2.255731487821322e-06,95.08,0.12679654359817505,3.145507207591436e-06,90.89
80,371226457888.0,0.09231816232204437,4.074734988535056e-06,95.2,0.11882385611534119,4.072805495525245e-06,90.9
90,417038032288.0,0.08156267553567886,4.159740910836263e-06,95.44,0.11709281802177429,4.81131382912281e-06,91.06
