Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy
10,2.581079800792325,3.6631964544410245,7.607448498940892,11.034852998914399,16.914914893459514,23.77498710392277,48.24577100960161,2.5100000015258788,4.389999997711182,8.069999981689453,10.409999981689452,16.580000009155274,22.27999997253418,42.33000002441406
11,2.5810798007446403,3.8063558558604385,7.360077474750701,10.416951755931297,16.76859756555016,23.259192198670227,48.333140346476625,2.499999995422363,3.880000001525879,8.209999997711181,11.54999999923706,17.299999990844725,23.759999996948242,42.58999994506836
12,2.5463425928214285,3.5210896953748243,7.1453383721183865,10.56958494282874,16.9212307498576,23.857093234367323,48.5299845241853,2.5599999977111816,4.060000003051758,8.799999995422363,12.37999997253418,18.229999963378905,23.129999993896483,42.14000000610351
13,2.606343224780969,3.562142759465229,7.292708344338516,10.838008820553197,17.112811715192866,23.84972473061169,48.314192775595856,2.639999995422363,3.6499999980926514,8.96999999847412,10.430000006103516,17.289999993896483,23.280000006103517,42.399999926757815
14,2.616869651000988,3.7589869366092286,7.34849840484482,10.287476710321316,16.490699901090316,23.24445520445031,48.52156338379355,2.449999999809265,4.049999997711182,7.93000000076294,11.539999995422363,17.530000012207033,23.52000000305176,42.649999993896486
15,2.540026736912734,3.647406814784735,7.492710449719203,10.801166328317581,16.905441107396726,23.673933409504127,48.244718367825634,2.6499999996185304,3.4700000015258787,8.800000001525879,11.169999983215332,18.409999984741212,23.889999993896485,42.189999987792966
16,2.6358172193595144,3.7463552239485822,7.676922913944058,10.61905914718793,17.333866669349437,23.68445983782476,48.31840334450677,2.41,4.52999999923706,8.899999999046326,11.539999990844727,17.259999972534178,23.510000006103514,42.28999994506836
17,2.586343014252437,3.6305645319520514,7.189549362643517,10.806429539697156,16.71807071404424,23.54656364729553,48.16050695378895,2.61,4.669999997711182,8.399999996948242,11.35000000152588,16.81999998779297,23.06,42.24999998779297
18,2.604237939088231,3.820040211065035,7.541132011072657,10.675901851849407,17.01070537504296,23.551826860572437,48.30892956097375,2.67999999961853,4.01000000076294,8.469999992370605,11.270000012207031,18.090000018310548,23.56000003051758,42.42999998779297
19,2.620027579305438,3.955831114031804,7.454815313233043,10.771692333011224,16.934915103164865,23.57498499952086,48.037347757017855,2.399999999046326,3.849999998474121,9.209999989318847,12.109999969482422,18.800000009155273,24.45000000305176,42.31999998779297
20,2.6305540060625323,3.7400393687601707,7.380077684952973,10.784324044060645,16.984389307293164,23.623406563579767,48.33314034992996,2.65,4.249999993896484,6.999999996948242,10.849999996948242,17.019999966430664,23.469999981689455,42.05000001831055
21,2.6273960779212127,3.590564110684173,7.108495877869994,10.382214548823736,16.761229064786086,23.324456045701105,48.13208559893346,2.73,3.9299999977111817,8.979999993133545,10.26000000152588,17.319999983215332,22.800000006103517,42.079999926757814
22,2.609501152385213,3.906356909250987,7.5421846546154665,10.214844365748814,16.755965852774068,23.33182454216858,48.38998305092729,2.6299999996185304,4.089999994659424,7.860000003051757,10.379999984741211,17.74,23.789999969482423,42.41999993286133
23,2.5347635237311983,3.7853030027678782,7.489552520993125,10.667480711015942,16.99912630751627,23.737091968606126,48.35945641508976,2.3899999992370606,3.8099999977111816,8.35,11.169999975585938,17.300000003051757,24.27999998779297,42.35999994506836
24,2.6189749366460418,3.7021442333280823,7.475868165346822,10.500110527308577,16.96859966845629,23.643406770213254,48.37840398512727,2.51,3.579999998474121,7.379999997711182,10.049999993896485,16.75999998474121,23.120000006103517,42.4
25,2.5821324432409067,3.578985041641627,7.330603479635081,10.547479446328895,16.699123147650806,23.328666619350322,48.36893019601269,2.43,4.039999995422363,9.18000000076294,11.539999998474121,18.259999996948242,23.719999978637695,42.44999997558594
26,2.5800271573373545,3.8642512019164266,7.248497351569717,10.642217284831315,16.86438804799694,23.396035747001843,48.447878398077506,2.669999996948242,4.639999996185303,8.399999996948242,11.01,17.379999993896483,23.81,42.30999998779297
27,2.6084485097258168,3.3979305040146293,7.21376014467297,10.394846259873157,16.750702639055458,23.518142296335085,48.38471984192691,2.519999999809265,4.579999999046326,9.20000000076294,11.919999989318848,18.579999996948242,24.25999998474121,42.47999996337891
28,2.665291213707168,4.033726671037953,7.399025252169587,10.922220232863204,17.145443635024073,23.867619658812988,48.53208981123077,2.5899999998092653,4.4399999938964845,9.130000003051757,12.279999984741211,18.019999996948243,24.169999963378906,42.11999994506836
29,2.567395445961673,3.7295129417245,7.535868798217382,10.901167381191133,16.945441529949566,23.516037012742963,48.11945388918908,2.679999999809265,4.219999998092652,9.08999999923706,12.129999998474121,18.560000006103515,24.31000001220703,42.319999963378905
30,2.537921451546257,3.6389856732272228,7.360077474961516,10.566427015061366,16.535963536729327,23.265508058079945,48.28050821868682,2.549999999046326,4.249999997711182,8.449999996948241,10.729999969482423,17.689999963378906,23.739999996948242,42.19999998779297
31,2.6252907925547357,3.86004063202673,7.346393120178548,10.468531246010828,16.88754618132365,23.605511634474983,48.561563805292316,2.619999993896484,3.390000001525879,7.309999990844727,8.270000006103515,16.570000018310548,22.170000018310546,42.30999996948242
32,2.5631848756980316,3.7137233015072932,7.352708975271591,10.111685384475445,16.862282761373105,23.37603553904324,48.13419088039736,2.67,4.139999995422364,9.150000001525878,12.299999989318847,18.25999998474121,23.879999966430663,42.31
33,2.5937115128682118,3.8547774189405626,7.910609584962505,10.981168222441925,17.112811713446117,23.477089232618624,48.41314119461402,2.62,3.830000001525879,8.449999993133545,12.09,18.27999997253418,23.329999981689454,42.18999996948242
34,2.600027368450646,3.601090538141473,7.5221844445085635,10.20116001225081,16.906493752415233,23.132875081690955,48.18892829997094,2.699999999809265,4.7699999980926515,7.929999998474121,10.849999998474122,15.699999981689453,22.259999996948242,42.729999938964845
35,2.607395867114105,3.820040211017351,7.366393329843745,10.635901429738272,16.627543444894442,23.643406772803257,48.18471772804839,2.5299999990463258,4.099999996948243,9.410000004577636,11.82999998626709,18.489999990844726,24.19,42.11999996948242
36,2.5789745157521082,3.6758281663537815,7.534816155788877,10.918009661803989,16.993863092512694,23.692880974783254,48.20050737267764,2.650000001525879,4.290000003051758,9.389999987792969,12.939999969482422,17.54,23.72999999084473,42.48999992675781
37,2.621080221638574,3.9800418952456056,7.150601584878293,10.622217075376932,16.883335615424368,23.20024421450241,48.306824281276675,2.3799999996185304,3.7199999977111817,7.910000004577637,11.93,18.220000006103515,24.22999999084473,42.369999932861326
38,2.603185296639649,3.7200391578853007,7.595869430224606,11.30748744769807,17.383340875605953,24.13709617747017,48.303666354985005,2.519999994659424,3.769999994659424,8.090000003051758,11.08999997253418,16.949999993896483,23.850000030517577,42.149999981689454
39,2.5631848756980316,3.642143601205412,7.468499668342272,10.638006715689508,16.730702428948554,23.52866872250742,48.40261476155508,2.56,4.009999994659424,7.179999996948242,9.55999998474121,16.670000009155274,22.759999990844726,42.22999995117188
40,2.637922504352047,3.7547763662979032,7.5442899407975945,10.6380067159204,16.86965125828229,23.611827490873065,48.44998368251289,2.5599999992370606,3.9299999990463257,8.439999989318848,11.73999998626709,18.11999998779297,24.230000009155273,42.55999993286133
41,2.6052905820738883,3.558984830902281,7.052705817880687,10.85590374532123,16.874914473285862,23.663406984616753,48.313140138076314,2.7099999980926515,4.219999994659424,8.72999998474121,12.180000012207032,18.320000012207032,23.639999981689453,42.34999993286133
42,2.5505531638329586,3.774776576826435,7.740081474888175,10.838008821838162,17.15491741681034,23.60340635176627,48.493142029018365,2.6,3.980000001525879,8.129999996948243,10.870000001525879,17.060000009155274,23.719999963378907,42.47
43,2.6010800114363026,3.7242497289645926,7.436920388886639,10.718007557899004,16.92123074878345,23.361298538800057,48.281560860904506,2.72,3.949999998474121,7.47000000076294,10.759999978637696,16.650000006103514,23.019999963378908,41.88000001831055
44,2.5568690194630768,3.6705649533830598,7.305340056557456,10.126422384297,16.814913840836933,23.596037852688713,47.90471478410228,2.6,3.770000001525879,7.639999992370606,11.82999998626709,17.389999990844725,23.670000006103514,42.09000001220703
45,2.642133074826502,3.57687975611202,7.031652964155684,10.498005241989784,16.748597353294958,23.32024547464189,48.37524605714908,2.53999999961853,3.7600000007629393,6.9400000015258785,8.799999981689453,15.979999972534179,21.84999998779297,42.25999995727539
46,2.5810798005815103,3.754776366019327,7.255865851565824,10.432741396454686,17.048600510359602,23.72130232873526,48.39735155472307,2.46,3.7399999988555908,8.00000000076294,11.509999989318848,17.619999983215333,24.56000000152588,42.019999951171876
47,2.614764365634511,3.5431951911267805,7.431657174304693,10.7390604097066,17.011758019218213,23.788671461105004,48.251034217317034,2.52,4.219999999427795,7.630000001525879,10.62999999923706,16.20999998779297,23.210000006103517,42.30999993286133
48,2.605290581910758,3.731618227791182,7.176917652226539,9.976947125819452,16.67596500893327,23.753934252039883,48.33945620761301,2.7099999992370605,4.319999995422363,8.779999996948241,12.369999998474121,17.309999978637695,23.009999990844726,42.08999998779297
49,2.5726586596325993,3.738986726243827,7.280076631984053,10.408530616247273,16.744386783942335,22.902346341873148,48.37524604811418,2.6199999992370606,4.039999993133545,8.30999999847412,10.650000003051758,17.220000006103515,24.009999978637694,42.31999993896484
