Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,56495078400.0,8.676345825195312,92.5,8.465251922607422,87.26
0,73435059840.0,6.9634199142456055,98.22,6.829405784606934,92.13
10,242834874240.0,3.7146153450012207,98.08,3.5854978561401367,92.22
20,412234688640.0,2.249232053756714,97.7,2.1864187717437744,92.21
30,581634503040.0,1.542566180229187,98.02,1.6615312099456787,92.37
40,751034317440.0,1.1825478076934814,98.32,1.8717764616012573,92.28
50,920434131840.0,0.9380419850349426,98.56,1.7703896760940552,92.53
60,1089833946240.0,0.9491409659385681,98.6,2.187091588973999,92.65
70,1259233760640.0,0.7634364366531372,98.82,1.8985435962677002,92.86
80,1428633575040.0,0.7315481305122375,98.84,2.083226442337036,92.92
90,1598033389440.0,0.7270544767379761,99.08,2.27707576751709,92.94
100,1750493222400.0,0.6867693662643433,99.04,2.4443178176879883,93.01
