Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152653760.0,0.5222298502922058,2.8044521513947984e-06,85.0,0.46966639161109924,2.84387101601169e-06,84.58
0,4732266560.0,0.4283387362957001,2.186203346354887e-06,89.2,0.38825520873069763,2.596500507934252e-06,87.56
10,50528394560.0,0.18432368338108063,9.46437410220824e-07,94.22,0.20366685092449188,1.2763911172442022e-06,90.29
20,96324522560.0,0.18229933083057404,1.1314579069221509e-06,93.96,0.19566985964775085,1.2978008498976124e-06,90.46
30,142120650560.0,0.177483469247818,9.963447382688173e-07,94.28,0.18653781712055206,1.4528313840855844e-06,90.57
40,187916778560.0,0.13696008920669556,2.012454160649213e-06,94.64,0.158065527677536,2.373127699684119e-06,90.77
50,233712906560.0,0.11986178159713745,2.177896021748893e-06,94.66,0.14486882090568542,3.7814020288351458e-06,90.96
60,279509034560.0,0.11111704260110855,2.232551651104586e-06,94.64,0.14282333850860596,4.014302703581052e-06,90.97
70,325305162560.0,0.10956120491027832,2.9492082376236795e-06,94.72,0.14098277688026428,4.371581326267915e-06,91.0
80,371101290560.0,0.09412942826747894,4.7176381485769525e-06,95.12,0.13737279176712036,6.058466169633903e-06,91.17
90,416897418560.0,0.08469861000776291,4.696608357335208e-06,95.32,0.12998102605342865,7.874758921389002e-06,91.28
