Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,85984960.0,0.4660447835922241,8.095881298686436e-07,29.94,0.493551105260849,1.2445591437426629e-06,31.51
0,2665533760.0,0.4068349003791809,1.1353488389431732e-06,35.46,0.4304473102092743,1.2300581602175953e-06,36.76
10,28461021760.0,0.21138176321983337,1.534403281766572e-06,65.82,0.22986426949501038,1.670174583523476e-06,67.21
20,54256509760.0,0.20656952261924744,1.7169384136650478e-06,66.44,0.22923238575458527,1.740541961225972e-06,68.33
30,80051997760.0,0.2078762650489807,1.2498853720899206e-06,68.52,0.22689688205718994,1.884756557046785e-06,69.48
40,105847485760.0,0.20151127874851227,1.4001136605656939e-06,70.84,0.22119346261024475,2.4736652903811773e-06,71.7
50,131642973760.0,0.19510331749916077,3.979564098699484e-06,71.8,0.21661733090877533,3.7918325688224286e-06,72.74
60,157438461760.0,0.20390474796295166,2.1668747649528086e-06,72.14,0.21852730214595795,4.01250645154505e-06,72.89
70,183233949760.0,0.1911008656024933,3.053506588912569e-06,73.32,0.2162051647901535,4.487526894081384e-06,73.1
80,209029437760.0,0.1795148402452469,4.7708531383250374e-06,75.0,0.20006312429904938,6.4826981542864814e-06,74.22
90,234824925760.0,0.1540418565273285,5.987958047626307e-06,75.08,0.20066696405410767,8.209377483581193e-06,75.15
