,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95
0.001,0.0005695317959469631,0.00045772187281626286,0.0007791754018169623,0.0003633822501747698,0.0007162823200559786,0.001292802236198528,0.003920335429769445,0.04250873515024463,0.6833647798742138,0.7903039832285114
0.002,0.001792452830188742,0.0021104122990916008,0.0017295597484277237,0.0019007686932215723,0.0019601677148847452,0.0025821104122991513,0.004056603773584965,0.018455625436757585,0.6396855345911949,0.7981691125087351
0.003,0.0034346610761705736,0.00369322152341026,0.003675751222921092,0.0036408106219427577,0.003976240391334793,0.004109014675052462,0.006345213137666026,0.016030747728860997,0.48103074772886095,0.8045457721872816
0.004,0.005555555555555602,0.006310272536687681,0.006289308176100689,0.006488469601677215,0.007075471698113272,0.008046820405311022,0.010587002096436118,0.02030747728860941,0.34371767994409513,0.8177148846960168
0.005,0.01005939902166323,0.009779874213836536,0.010279524807826769,0.011044723969252334,0.011733053808525558,0.012501747030048976,0.0180328441649197,0.03046820405310977,0.25668763102725367,0.8211495457721872
0.006,0.016607267645003553,0.01609364081062201,0.016086652690426324,0.016932215234102082,0.018371767994409562,0.020810621942697474,0.02633473095737254,0.047166317260656926,0.27557651991614257,0.8249056603773586
0.007,0.024549266247379523,0.02494758909853255,0.02493710691823905,0.027201257861635283,0.028071278825995857,0.030415793151642265,0.04074423480083863,0.06506638714185889,0.3540915443745633,0.849056603773585
0.008,0.03896925227113912,0.041596785464710045,0.03907058001397628,0.04313417190775688,0.043710691823899445,0.04970649895178202,0.06605870020964366,0.11705101327742844,0.44529000698812016,0.8443326345213139
0.009000000000000001,0.06635569531795951,0.06705101327742845,0.0653249475890986,0.07145702306079671,0.07401118099231314,0.08404612159329147,0.10892033542976946,0.18642557651991618,0.5687106918238993,0.8576589797344517
0.01,0.12051013277428375,0.12518867924528307,0.13009084556254372,0.1332809224318659,0.13597484276729563,0.1424213836477988,0.19013976240391336,0.29964011180992317,0.6563102725366876,0.8707127882599581
