Epsilon,Population,Type,Pruning Rate,sigma
0.0,10,Stochastic GMP,0.5,0.001
0.010000000000005116,10,Stochastic GMP,0.5,0.001
-0.030000000000001137,10,Stochastic GMP,0.5,0.001
0.030000000000001137,10,Stochastic GMP,0.5,0.001
-0.01999999999999602,10,Stochastic GMP,0.5,0.001
0.010000000000005116,10,Stochastic GMP,0.5,0.001
0.01999999999999602,10,Stochastic GMP,0.5,0.001
0.030000000000001137,10,Stochastic GMP,0.5,0.001
-0.01999999999999602,10,Stochastic GMP,0.5,0.001
0.01999999999999602,10,Stochastic GMP,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
0.0,10,Sto. mask original weights,0.5,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
0.0,10,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,10,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,10,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,10,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
0.010000000000005116,10,Det. mask sto. weights,0.5,0.001
26.03,10,Stochastic GMP,0.8,0.001
25.239999999999995,10,Stochastic GMP,0.8,0.001
25.14999999999999,10,Stochastic GMP,0.8,0.001
26.86,10,Stochastic GMP,0.8,0.001
26.53,10,Stochastic GMP,0.8,0.001
25.939999999999998,10,Stochastic GMP,0.8,0.001
25.200000000000003,10,Stochastic GMP,0.8,0.001
25.849999999999994,10,Stochastic GMP,0.8,0.001
26.730000000000004,10,Stochastic GMP,0.8,0.001
24.349999999999994,10,Stochastic GMP,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
0.0,10,Sto. mask original weights,0.8,0.001
-0.04000000000000625,10,Det. mask sto. weights,0.8,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.8,0.001
0.010000000000005116,10,Det. mask sto. weights,0.8,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.8,0.001
-0.030000000000001137,10,Det. mask sto. weights,0.8,0.001
0.010000000000005116,10,Det. mask sto. weights,0.8,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.8,0.001
-0.030000000000001137,10,Det. mask sto. weights,0.8,0.001
-0.04000000000000625,10,Det. mask sto. weights,0.8,0.001
-0.030000000000001137,10,Det. mask sto. weights,0.8,0.001
76.5,10,Stochastic GMP,0.9,0.001
74.07,10,Stochastic GMP,0.9,0.001
76.13,10,Stochastic GMP,0.9,0.001
75.96,10,Stochastic GMP,0.9,0.001
76.82,10,Stochastic GMP,0.9,0.001
75.25,10,Stochastic GMP,0.9,0.001
74.4,10,Stochastic GMP,0.9,0.001
75.21,10,Stochastic GMP,0.9,0.001
76.03,10,Stochastic GMP,0.9,0.001
74.22,10,Stochastic GMP,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
0.0,10,Sto. mask original weights,0.9,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.9,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.9,0.001
0.0,10,Det. mask sto. weights,0.9,0.001
-0.030000000000001137,10,Det. mask sto. weights,0.9,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.9,0.001
-0.01999999999999602,10,Det. mask sto. weights,0.9,0.001
-0.010000000000005116,10,Det. mask sto. weights,0.9,0.001
0.0,10,Det. mask sto. weights,0.9,0.001
0.01999999999999602,10,Det. mask sto. weights,0.9,0.001
0.0,10,Det. mask sto. weights,0.9,0.001
0.010000000000005116,10,Stochastic GMP,0.5,0.003
-0.010000000000005116,10,Stochastic GMP,0.5,0.003
0.060000000000002274,10,Stochastic GMP,0.5,0.003
0.0799999999999983,10,Stochastic GMP,0.5,0.003
0.010000000000005116,10,Stochastic GMP,0.5,0.003
0.01999999999999602,10,Stochastic GMP,0.5,0.003
0.010000000000005116,10,Stochastic GMP,0.5,0.003
0.04999999999999716,10,Stochastic GMP,0.5,0.003
0.0,10,Stochastic GMP,0.5,0.003
-0.010000000000005116,10,Stochastic GMP,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
0.0,10,Sto. mask original weights,0.5,0.003
-0.04999999999999716,10,Det. mask sto. weights,0.5,0.003
-0.04999999999999716,10,Det. mask sto. weights,0.5,0.003
-0.030000000000001137,10,Det. mask sto. weights,0.5,0.003
0.060000000000002274,10,Det. mask sto. weights,0.5,0.003
0.03999999999999204,10,Det. mask sto. weights,0.5,0.003
0.03999999999999204,10,Det. mask sto. weights,0.5,0.003
0.030000000000001137,10,Det. mask sto. weights,0.5,0.003
0.03999999999999204,10,Det. mask sto. weights,0.5,0.003
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.003
-0.04999999999999716,10,Det. mask sto. weights,0.5,0.003
29.14999999999999,10,Stochastic GMP,0.8,0.003
25.39,10,Stochastic GMP,0.8,0.003
34.510000000000005,10,Stochastic GMP,0.8,0.003
29.560000000000002,10,Stochastic GMP,0.8,0.003
29.769999999999996,10,Stochastic GMP,0.8,0.003
25.480000000000004,10,Stochastic GMP,0.8,0.003
29.289999999999992,10,Stochastic GMP,0.8,0.003
29.769999999999996,10,Stochastic GMP,0.8,0.003
28.89,10,Stochastic GMP,0.8,0.003
32.760000000000005,10,Stochastic GMP,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.0,10,Sto. mask original weights,0.8,0.003
0.01999999999999602,10,Det. mask sto. weights,0.8,0.003
0.06999999999999318,10,Det. mask sto. weights,0.8,0.003
0.01999999999999602,10,Det. mask sto. weights,0.8,0.003
0.01999999999999602,10,Det. mask sto. weights,0.8,0.003
-0.01999999999999602,10,Det. mask sto. weights,0.8,0.003
0.12000000000000455,10,Det. mask sto. weights,0.8,0.003
0.04999999999999716,10,Det. mask sto. weights,0.8,0.003
0.06999999999999318,10,Det. mask sto. weights,0.8,0.003
0.0,10,Det. mask sto. weights,0.8,0.003
0.010000000000005116,10,Det. mask sto. weights,0.8,0.003
82.52,10,Stochastic GMP,0.9,0.003
82.53999999999999,10,Stochastic GMP,0.9,0.003
79.50999999999999,10,Stochastic GMP,0.9,0.003
77.25,10,Stochastic GMP,0.9,0.003
83.84,10,Stochastic GMP,0.9,0.003
82.19,10,Stochastic GMP,0.9,0.003
82.72999999999999,10,Stochastic GMP,0.9,0.003
80.72999999999999,10,Stochastic GMP,0.9,0.003
79.28,10,Stochastic GMP,0.9,0.003
81.78,10,Stochastic GMP,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.0,10,Sto. mask original weights,0.9,0.003
0.01999999999999602,10,Det. mask sto. weights,0.9,0.003
-0.030000000000001137,10,Det. mask sto. weights,0.9,0.003
0.010000000000005116,10,Det. mask sto. weights,0.9,0.003
0.010000000000005116,10,Det. mask sto. weights,0.9,0.003
-0.04000000000000625,10,Det. mask sto. weights,0.9,0.003
0.010000000000005116,10,Det. mask sto. weights,0.9,0.003
-0.04999999999999716,10,Det. mask sto. weights,0.9,0.003
0.060000000000002274,10,Det. mask sto. weights,0.9,0.003
-0.07000000000000739,10,Det. mask sto. weights,0.9,0.003
0.030000000000001137,10,Det. mask sto. weights,0.9,0.003
-0.04000000000000625,10,Stochastic GMP,0.5,0.005
0.0799999999999983,10,Stochastic GMP,0.5,0.005
0.0,10,Stochastic GMP,0.5,0.005
-0.010000000000005116,10,Stochastic GMP,0.5,0.005
0.12000000000000455,10,Stochastic GMP,0.5,0.005
0.0799999999999983,10,Stochastic GMP,0.5,0.005
0.01999999999999602,10,Stochastic GMP,0.5,0.005
0.060000000000002274,10,Stochastic GMP,0.5,0.005
0.01999999999999602,10,Stochastic GMP,0.5,0.005
0.04999999999999716,10,Stochastic GMP,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
0.0,10,Sto. mask original weights,0.5,0.005
-0.15000000000000568,10,Det. mask sto. weights,0.5,0.005
0.0799999999999983,10,Det. mask sto. weights,0.5,0.005
0.09000000000000341,10,Det. mask sto. weights,0.5,0.005
0.03999999999999204,10,Det. mask sto. weights,0.5,0.005
0.03999999999999204,10,Det. mask sto. weights,0.5,0.005
-0.010000000000005116,10,Det. mask sto. weights,0.5,0.005
0.03999999999999204,10,Det. mask sto. weights,0.5,0.005
0.12000000000000455,10,Det. mask sto. weights,0.5,0.005
-0.04000000000000625,10,Det. mask sto. weights,0.5,0.005
0.030000000000001137,10,Det. mask sto. weights,0.5,0.005
36.08,10,Stochastic GMP,0.8,0.005
52.89,10,Stochastic GMP,0.8,0.005
41.71,10,Stochastic GMP,0.8,0.005
44.18,10,Stochastic GMP,0.8,0.005
41.519999999999996,10,Stochastic GMP,0.8,0.005
43.07,10,Stochastic GMP,0.8,0.005
43.11,10,Stochastic GMP,0.8,0.005
35.71,10,Stochastic GMP,0.8,0.005
35.839999999999996,10,Stochastic GMP,0.8,0.005
37.78,10,Stochastic GMP,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.0,10,Sto. mask original weights,0.8,0.005
0.030000000000001137,10,Det. mask sto. weights,0.8,0.005
0.010000000000005116,10,Det. mask sto. weights,0.8,0.005
0.0799999999999983,10,Det. mask sto. weights,0.8,0.005
0.010000000000005116,10,Det. mask sto. weights,0.8,0.005
-0.030000000000001137,10,Det. mask sto. weights,0.8,0.005
-0.030000000000001137,10,Det. mask sto. weights,0.8,0.005
0.04999999999999716,10,Det. mask sto. weights,0.8,0.005
0.0799999999999983,10,Det. mask sto. weights,0.8,0.005
0.04999999999999716,10,Det. mask sto. weights,0.8,0.005
0.010000000000005116,10,Det. mask sto. weights,0.8,0.005
88.77,10,Stochastic GMP,0.9,0.005
88.34,10,Stochastic GMP,0.9,0.005
89.09,10,Stochastic GMP,0.9,0.005
88.97,10,Stochastic GMP,0.9,0.005
88.71,10,Stochastic GMP,0.9,0.005
87.5,10,Stochastic GMP,0.9,0.005
88.97,10,Stochastic GMP,0.9,0.005
87.35,10,Stochastic GMP,0.9,0.005
88.67999999999999,10,Stochastic GMP,0.9,0.005
89.17999999999999,10,Stochastic GMP,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.0,10,Sto. mask original weights,0.9,0.005
0.09000000000000341,10,Det. mask sto. weights,0.9,0.005
0.030000000000001137,10,Det. mask sto. weights,0.9,0.005
0.010000000000005116,10,Det. mask sto. weights,0.9,0.005
0.0,10,Det. mask sto. weights,0.9,0.005
0.09000000000000341,10,Det. mask sto. weights,0.9,0.005
0.03999999999999204,10,Det. mask sto. weights,0.9,0.005
0.01999999999999602,10,Det. mask sto. weights,0.9,0.005
0.10999999999999943,10,Det. mask sto. weights,0.9,0.005
0.0,10,Det. mask sto. weights,0.9,0.005
0.1700000000000017,10,Det. mask sto. weights,0.9,0.005
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.04999999999999716,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.0,50,Stochastic GMP,0.5,0.001
-0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
-0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.04999999999999716,50,Stochastic GMP,0.5,0.001
-0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.01999999999999602,50,Stochastic GMP,0.5,0.001
0.04999999999999716,50,Stochastic GMP,0.5,0.001
0.010000000000005116,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
0.030000000000001137,50,Stochastic GMP,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
0.0,50,Sto. mask original weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.04000000000000625,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
-0.01999999999999602,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.04000000000000625,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.030000000000001137,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
-0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
-0.04000000000000625,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.0,50,Det. mask sto. weights,0.5,0.001
0.010000000000005116,50,Det. mask sto. weights,0.5,0.001
25.39999999999999,50,Stochastic GMP,0.8,0.001
25.58,50,Stochastic GMP,0.8,0.001
26.0,50,Stochastic GMP,0.8,0.001
25.64999999999999,50,Stochastic GMP,0.8,0.001
24.959999999999994,50,Stochastic GMP,0.8,0.001
25.489999999999995,50,Stochastic GMP,0.8,0.001
26.409999999999997,50,Stochastic GMP,0.8,0.001
24.989999999999995,50,Stochastic GMP,0.8,0.001
25.209999999999994,50,Stochastic GMP,0.8,0.001
24.560000000000002,50,Stochastic GMP,0.8,0.001
24.959999999999994,50,Stochastic GMP,0.8,0.001
25.099999999999994,50,Stochastic GMP,0.8,0.001
25.64,50,Stochastic GMP,0.8,0.001
26.379999999999995,50,Stochastic GMP,0.8,0.001
25.620000000000005,50,Stochastic GMP,0.8,0.001
26.099999999999994,50,Stochastic GMP,0.8,0.001
26.159999999999997,50,Stochastic GMP,0.8,0.001
26.47,50,Stochastic GMP,0.8,0.001
25.789999999999992,50,Stochastic GMP,0.8,0.001
25.549999999999997,50,Stochastic GMP,0.8,0.001
25.700000000000003,50,Stochastic GMP,0.8,0.001
25.959999999999994,50,Stochastic GMP,0.8,0.001
26.409999999999997,50,Stochastic GMP,0.8,0.001
24.989999999999995,50,Stochastic GMP,0.8,0.001
25.090000000000003,50,Stochastic GMP,0.8,0.001
24.819999999999993,50,Stochastic GMP,0.8,0.001
24.03,50,Stochastic GMP,0.8,0.001
24.260000000000005,50,Stochastic GMP,0.8,0.001
26.429999999999993,50,Stochastic GMP,0.8,0.001
26.599999999999994,50,Stochastic GMP,0.8,0.001
25.72,50,Stochastic GMP,0.8,0.001
25.950000000000003,50,Stochastic GMP,0.8,0.001
25.929999999999993,50,Stochastic GMP,0.8,0.001
25.120000000000005,50,Stochastic GMP,0.8,0.001
25.230000000000004,50,Stochastic GMP,0.8,0.001
26.209999999999994,50,Stochastic GMP,0.8,0.001
24.83,50,Stochastic GMP,0.8,0.001
25.39,50,Stochastic GMP,0.8,0.001
25.769999999999996,50,Stochastic GMP,0.8,0.001
25.810000000000002,50,Stochastic GMP,0.8,0.001
25.739999999999995,50,Stochastic GMP,0.8,0.001
26.760000000000005,50,Stochastic GMP,0.8,0.001
25.950000000000003,50,Stochastic GMP,0.8,0.001
25.549999999999997,50,Stochastic GMP,0.8,0.001
26.39999999999999,50,Stochastic GMP,0.8,0.001
25.590000000000003,50,Stochastic GMP,0.8,0.001
25.539999999999992,50,Stochastic GMP,0.8,0.001
25.64999999999999,50,Stochastic GMP,0.8,0.001
25.92,50,Stochastic GMP,0.8,0.001
24.840000000000003,50,Stochastic GMP,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.0,50,Sto. mask original weights,0.8,0.001
0.010000000000005116,50,Det. mask sto. weights,0.8,0.001
0.010000000000005116,50,Det. mask sto. weights,0.8,0.001
-0.04000000000000625,50,Det. mask sto. weights,0.8,0.001
0.010000000000005116,50,Det. mask sto. weights,0.8,0.001
0.0,50,Det. mask sto. weights,0.8,0.001
0.0,50,Det. mask sto. weights,0.8,0.001
0.0,50,Det. mask sto. weights,0.8,0.001
