Epsilon,Population,Type,Pruning Rate,sigma
69.83000000000001,10,Det. mask sto. weights,0.88,0.001
69.81,10,Det. mask sto. weights,0.88,0.001
69.71000000000001,10,Det. mask sto. weights,0.88,0.001
69.82000000000001,10,Det. mask sto. weights,0.88,0.001
69.92,10,Det. mask sto. weights,0.88,0.001
69.91000000000001,10,Det. mask sto. weights,0.88,0.001
69.87,10,Det. mask sto. weights,0.88,0.001
69.74000000000001,10,Det. mask sto. weights,0.88,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Stochastic GMP,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Sto. mask original weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
70.43,10,Det. mask sto. weights,0.94,0.001
4.3700000000000045,10,Stochastic GMP,0.72,0.003
4.670000000000002,10,Stochastic GMP,0.72,0.003
4.070000000000007,10,Stochastic GMP,0.72,0.003
5.010000000000005,10,Stochastic GMP,0.72,0.003
4.300000000000011,10,Stochastic GMP,0.72,0.003
4.030000000000001,10,Stochastic GMP,0.72,0.003
4.940000000000012,10,Stochastic GMP,0.72,0.003
3.9000000000000057,10,Stochastic GMP,0.72,0.003
4.410000000000011,10,Stochastic GMP,0.72,0.003
4.5,10,Stochastic GMP,0.72,0.003
28.210000000000008,10,Sto. mask original weights,0.72,0.003
28.120000000000005,10,Sto. mask original weights,0.72,0.003
28.56000000000001,10,Sto. mask original weights,0.72,0.003
28.710000000000008,10,Sto. mask original weights,0.72,0.003
28.510000000000005,10,Sto. mask original weights,0.72,0.003
28.010000000000005,10,Sto. mask original weights,0.72,0.003
28.99000000000001,10,Sto. mask original weights,0.72,0.003
27.550000000000004,10,Sto. mask original weights,0.72,0.003
28.840000000000003,10,Sto. mask original weights,0.72,0.003
28.610000000000007,10,Sto. mask original weights,0.72,0.003
2.3400000000000034,10,Det. mask sto. weights,0.72,0.003
2.730000000000004,10,Det. mask sto. weights,0.72,0.003
2.5800000000000125,10,Det. mask sto. weights,0.72,0.003
2.8200000000000074,10,Det. mask sto. weights,0.72,0.003
2.3200000000000074,10,Det. mask sto. weights,0.72,0.003
2.3500000000000085,10,Det. mask sto. weights,0.72,0.003
2.7700000000000102,10,Det. mask sto. weights,0.72,0.003
2.230000000000004,10,Det. mask sto. weights,0.72,0.003
2.7700000000000102,10,Det. mask sto. weights,0.72,0.003
2.430000000000007,10,Det. mask sto. weights,0.72,0.003
69.15,10,Stochastic GMP,0.88,0.003
69.34,10,Stochastic GMP,0.88,0.003
69.37,10,Stochastic GMP,0.88,0.003
69.72000000000001,10,Stochastic GMP,0.88,0.003
69.66000000000001,10,Stochastic GMP,0.88,0.003
68.83000000000001,10,Stochastic GMP,0.88,0.003
69.56,10,Stochastic GMP,0.88,0.003
69.07000000000001,10,Stochastic GMP,0.88,0.003
69.24000000000001,10,Stochastic GMP,0.88,0.003
69.85000000000001,10,Stochastic GMP,0.88,0.003
69.74000000000001,10,Sto. mask original weights,0.88,0.003
69.62,10,Sto. mask original weights,0.88,0.003
69.63000000000001,10,Sto. mask original weights,0.88,0.003
69.63000000000001,10,Sto. mask original weights,0.88,0.003
69.69000000000001,10,Sto. mask original weights,0.88,0.003
70.12,10,Sto. mask original weights,0.88,0.003
69.63000000000001,10,Sto. mask original weights,0.88,0.003
70.08000000000001,10,Sto. mask original weights,0.88,0.003
69.96000000000001,10,Sto. mask original weights,0.88,0.003
69.60000000000001,10,Sto. mask original weights,0.88,0.003
69.60000000000001,10,Det. mask sto. weights,0.88,0.003
70.24000000000001,10,Det. mask sto. weights,0.88,0.003
69.86000000000001,10,Det. mask sto. weights,0.88,0.003
69.98,10,Det. mask sto. weights,0.88,0.003
69.63000000000001,10,Det. mask sto. weights,0.88,0.003
69.84,10,Det. mask sto. weights,0.88,0.003
69.87,10,Det. mask sto. weights,0.88,0.003
69.93,10,Det. mask sto. weights,0.88,0.003
70.18,10,Det. mask sto. weights,0.88,0.003
70.21000000000001,10,Det. mask sto. weights,0.88,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Stochastic GMP,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Sto. mask original weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
70.43,10,Det. mask sto. weights,0.94,0.003
8.460000000000008,10,Stochastic GMP,0.72,0.005
8.800000000000004,10,Stochastic GMP,0.72,0.005
8.070000000000007,10,Stochastic GMP,0.72,0.005
9.340000000000003,10,Stochastic GMP,0.72,0.005
8.240000000000009,10,Stochastic GMP,0.72,0.005
10.530000000000008,10,Stochastic GMP,0.72,0.005
9.970000000000006,10,Stochastic GMP,0.72,0.005
9.260000000000005,10,Stochastic GMP,0.72,0.005
8.27000000000001,10,Stochastic GMP,0.72,0.005
9.360000000000007,10,Stochastic GMP,0.72,0.005
60.38000000000001,10,Sto. mask original weights,0.72,0.005
60.53000000000001,10,Sto. mask original weights,0.72,0.005
60.36000000000001,10,Sto. mask original weights,0.72,0.005
60.88000000000001,10,Sto. mask original weights,0.72,0.005
60.57000000000001,10,Sto. mask original weights,0.72,0.005
61.59,10,Sto. mask original weights,0.72,0.005
60.580000000000005,10,Sto. mask original weights,0.72,0.005
60.68000000000001,10,Sto. mask original weights,0.72,0.005
60.49000000000001,10,Sto. mask original weights,0.72,0.005
60.75000000000001,10,Sto. mask original weights,0.72,0.005
2.8500000000000085,10,Det. mask sto. weights,0.72,0.005
3.210000000000008,10,Det. mask sto. weights,0.72,0.005
2.6000000000000085,10,Det. mask sto. weights,0.72,0.005
3.460000000000008,10,Det. mask sto. weights,0.72,0.005
2.8800000000000097,10,Det. mask sto. weights,0.72,0.005
3.680000000000007,10,Det. mask sto. weights,0.72,0.005
3.1700000000000017,10,Det. mask sto. weights,0.72,0.005
3.470000000000013,10,Det. mask sto. weights,0.72,0.005
2.690000000000012,10,Det. mask sto. weights,0.72,0.005
3.0600000000000023,10,Det. mask sto. weights,0.72,0.005
69.95,10,Stochastic GMP,0.88,0.005
70.2,10,Stochastic GMP,0.88,0.005
68.53,10,Stochastic GMP,0.88,0.005
68.63000000000001,10,Stochastic GMP,0.88,0.005
69.39,10,Stochastic GMP,0.88,0.005
69.13000000000001,10,Stochastic GMP,0.88,0.005
70.19000000000001,10,Stochastic GMP,0.88,0.005
69.54,10,Stochastic GMP,0.88,0.005
69.08000000000001,10,Stochastic GMP,0.88,0.005
69.36000000000001,10,Stochastic GMP,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.41000000000001,10,Sto. mask original weights,0.88,0.005
70.42,10,Sto. mask original weights,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.23,10,Sto. mask original weights,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.43,10,Sto. mask original weights,0.88,0.005
70.14,10,Sto. mask original weights,0.88,0.005
69.87,10,Det. mask sto. weights,0.88,0.005
69.86000000000001,10,Det. mask sto. weights,0.88,0.005
70.41000000000001,10,Det. mask sto. weights,0.88,0.005
70.43,10,Det. mask sto. weights,0.88,0.005
69.53,10,Det. mask sto. weights,0.88,0.005
70.15,10,Det. mask sto. weights,0.88,0.005
69.7,10,Det. mask sto. weights,0.88,0.005
69.9,10,Det. mask sto. weights,0.88,0.005
70.2,10,Det. mask sto. weights,0.88,0.005
70.07000000000001,10,Det. mask sto. weights,0.88,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
69.86000000000001,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Stochastic GMP,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Sto. mask original weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
70.43,10,Det. mask sto. weights,0.94,0.005
1.9500000000000028,50,Stochastic GMP,0.72,0.001
2.1000000000000085,50,Stochastic GMP,0.72,0.001
2.2700000000000102,50,Stochastic GMP,0.72,0.001
2.1000000000000085,50,Stochastic GMP,0.72,0.001
1.9000000000000057,50,Stochastic GMP,0.72,0.001
2.0800000000000125,50,Stochastic GMP,0.72,0.001
1.8700000000000045,50,Stochastic GMP,0.72,0.001
1.8800000000000097,50,Stochastic GMP,0.72,0.001
2.1500000000000057,50,Stochastic GMP,0.72,0.001
2.030000000000001,50,Stochastic GMP,0.72,0.001
2.1000000000000085,50,Stochastic GMP,0.72,0.001
1.8100000000000023,50,Stochastic GMP,0.72,0.001
1.7700000000000102,50,Stochastic GMP,0.72,0.001
2.1100000000000136,50,Stochastic GMP,0.72,0.001
1.9100000000000108,50,Stochastic GMP,0.72,0.001
1.8100000000000023,50,Stochastic GMP,0.72,0.001
2.030000000000001,50,Stochastic GMP,0.72,0.001
1.7000000000000028,50,Stochastic GMP,0.72,0.001
2.0500000000000114,50,Stochastic GMP,0.72,0.001
1.960000000000008,50,Stochastic GMP,0.72,0.001
2.0800000000000125,50,Stochastic GMP,0.72,0.001
1.8900000000000006,50,Stochastic GMP,0.72,0.001
2.0400000000000063,50,Stochastic GMP,0.72,0.001
2.1100000000000136,50,Stochastic GMP,0.72,0.001
2.180000000000007,50,Stochastic GMP,0.72,0.001
2.200000000000003,50,Stochastic GMP,0.72,0.001
2.010000000000005,50,Stochastic GMP,0.72,0.001
2.210000000000008,50,Stochastic GMP,0.72,0.001
2.1000000000000085,50,Stochastic GMP,0.72,0.001
1.960000000000008,50,Stochastic GMP,0.72,0.001
1.940000000000012,50,Stochastic GMP,0.72,0.001
1.9000000000000057,50,Stochastic GMP,0.72,0.001
2.0200000000000102,50,Stochastic GMP,0.72,0.001
1.980000000000004,50,Stochastic GMP,0.72,0.001
1.8900000000000006,50,Stochastic GMP,0.72,0.001
1.9500000000000028,50,Stochastic GMP,0.72,0.001
1.720000000000013,50,Stochastic GMP,0.72,0.001
1.9000000000000057,50,Stochastic GMP,0.72,0.001
1.9200000000000017,50,Stochastic GMP,0.72,0.001
1.9000000000000057,50,Stochastic GMP,0.72,0.001
1.8600000000000136,50,Stochastic GMP,0.72,0.001
1.7800000000000011,50,Stochastic GMP,0.72,0.001
1.9100000000000108,50,Stochastic GMP,0.72,0.001
2.1100000000000136,50,Stochastic GMP,0.72,0.001
2.0500000000000114,50,Stochastic GMP,0.72,0.001
1.960000000000008,50,Stochastic GMP,0.72,0.001
1.8500000000000085,50,Stochastic GMP,0.72,0.001
1.9100000000000108,50,Stochastic GMP,0.72,0.001
1.8300000000000125,50,Stochastic GMP,0.72,0.001
1.8300000000000125,50,Stochastic GMP,0.72,0.001
2.8700000000000045,50,Sto. mask original weights,0.72,0.001
2.760000000000005,50,Sto. mask original weights,0.72,0.001
2.8600000000000136,50,Sto. mask original weights,0.72,0.001
3.0400000000000063,50,Sto. mask original weights,0.72,0.001
2.8400000000000034,50,Sto. mask original weights,0.72,0.001
2.730000000000004,50,Sto. mask original weights,0.72,0.001
2.8900000000000006,50,Sto. mask original weights,0.72,0.001
2.930000000000007,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.8400000000000034,50,Sto. mask original weights,0.72,0.001
2.8500000000000085,50,Sto. mask original weights,0.72,0.001
2.690000000000012,50,Sto. mask original weights,0.72,0.001
2.780000000000001,50,Sto. mask original weights,0.72,0.001
2.75,50,Sto. mask original weights,0.72,0.001
2.700000000000003,50,Sto. mask original weights,0.72,0.001
2.720000000000013,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.7900000000000063,50,Sto. mask original weights,0.72,0.001
2.910000000000011,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.8400000000000034,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.8700000000000045,50,Sto. mask original weights,0.72,0.001
2.7700000000000102,50,Sto. mask original weights,0.72,0.001
2.730000000000004,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.8900000000000006,50,Sto. mask original weights,0.72,0.001
2.7700000000000102,50,Sto. mask original weights,0.72,0.001
2.8400000000000034,50,Sto. mask original weights,0.72,0.001
2.8000000000000114,50,Sto. mask original weights,0.72,0.001
2.8100000000000023,50,Sto. mask original weights,0.72,0.001
2.780000000000001,50,Sto. mask original weights,0.72,0.001
2.8500000000000085,50,Sto. mask original weights,0.72,0.001
2.780000000000001,50,Sto. mask original weights,0.72,0.001
2.8600000000000136,50,Sto. mask original weights,0.72,0.001
2.7900000000000063,50,Sto. mask original weights,0.72,0.001
2.6700000000000017,50,Sto. mask original weights,0.72,0.001
2.740000000000009,50,Sto. mask original weights,0.72,0.001
2.8400000000000034,50,Sto. mask original weights,0.72,0.001
2.760000000000005,50,Sto. mask original weights,0.72,0.001
2.5900000000000034,50,Sto. mask original weights,0.72,0.001
2.8300000000000125,50,Sto. mask original weights,0.72,0.001
2.8300000000000125,50,Sto. mask original weights,0.72,0.001
2.8900000000000006,50,Sto. mask original weights,0.72,0.001
2.8600000000000136,50,Sto. mask original weights,0.72,0.001
2.710000000000008,50,Sto. mask original weights,0.72,0.001
2.7900000000000063,50,Sto. mask original weights,0.72,0.001
2.720000000000013,50,Sto. mask original weights,0.72,0.001
2.8300000000000125,50,Sto. mask original weights,0.72,0.001
2.660000000000011,50,Sto. mask original weights,0.72,0.001
2.0800000000000125,50,Det. mask sto. weights,0.72,0.001
1.980000000000004,50,Det. mask sto. weights,0.72,0.001
2.1500000000000057,50,Det. mask sto. weights,0.72,0.001
2.0800000000000125,50,Det. mask sto. weights,0.72,0.001
2.010000000000005,50,Det. mask sto. weights,0.72,0.001
1.990000000000009,50,Det. mask sto. weights,0.72,0.001
1.980000000000004,50,Det. mask sto. weights,0.72,0.001
2.0500000000000114,50,Det. mask sto. weights,0.72,0.001
2.160000000000011,50,Det. mask sto. weights,0.72,0.001
2.1700000000000017,50,Det. mask sto. weights,0.72,0.001
2.030000000000001,50,Det. mask sto. weights,0.72,0.001
2.030000000000001,50,Det. mask sto. weights,0.72,0.001
1.9100000000000108,50,Det. mask sto. weights,0.72,0.001
2.200000000000003,50,Det. mask sto. weights,0.72,0.001
1.970000000000013,50,Det. mask sto. weights,0.72,0.001
1.8000000000000114,50,Det. mask sto. weights,0.72,0.001
2.0500000000000114,50,Det. mask sto. weights,0.72,0.001
1.730000000000004,50,Det. mask sto. weights,0.72,0.001
2.1000000000000085,50,Det. mask sto. weights,0.72,0.001
2.0600000000000023,50,Det. mask sto. weights,0.72,0.001
1.990000000000009,50,Det. mask sto. weights,0.72,0.001
2.0700000000000074,50,Det. mask sto. weights,0.72,0.001
2.1400000000000006,50,Det. mask sto. weights,0.72,0.001
2.030000000000001,50,Det. mask sto. weights,0.72,0.001
2.1500000000000057,50,Det. mask sto. weights,0.72,0.001
2.160000000000011,50,Det. mask sto. weights,0.72,0.001
2.010000000000005,50,Det. mask sto. weights,0.72,0.001
2.1500000000000057,50,Det. mask sto. weights,0.72,0.001
2.0700000000000074,50,Det. mask sto. weights,0.72,0.001
2.0400000000000063,50,Det. mask sto. weights,0.72,0.001
1.9500000000000028,50,Det. mask sto. weights,0.72,0.001
1.9100000000000108,50,Det. mask sto. weights,0.72,0.001
2.1400000000000006,50,Det. mask sto. weights,0.72,0.001
1.980000000000004,50,Det. mask sto. weights,0.72,0.001
1.970000000000013,50,Det. mask sto. weights,0.72,0.001
1.960000000000008,50,Det. mask sto. weights,0.72,0.001
1.970000000000013,50,Det. mask sto. weights,0.72,0.001
2.0500000000000114,50,Det. mask sto. weights,0.72,0.001
1.9200000000000017,50,Det. mask sto. weights,0.72,0.001
1.980000000000004,50,Det. mask sto. weights,0.72,0.001
2.0400000000000063,50,Det. mask sto. weights,0.72,0.001
1.8800000000000097,50,Det. mask sto. weights,0.72,0.001
1.9200000000000017,50,Det. mask sto. weights,0.72,0.001
1.970000000000013,50,Det. mask sto. weights,0.72,0.001
2.1300000000000097,50,Det. mask sto. weights,0.72,0.001
2.1300000000000097,50,Det. mask sto. weights,0.72,0.001
2.0,50,Det. mask sto. weights,0.72,0.001
2.1300000000000097,50,Det. mask sto. weights,0.72,0.001
2.1200000000000045,50,Det. mask sto. weights,0.72,0.001
1.9300000000000068,50,Det. mask sto. weights,0.72,0.001
69.89,50,Stochastic GMP,0.88,0.001
69.83000000000001,50,Stochastic GMP,0.88,0.001
69.92,50,Stochastic GMP,0.88,0.001
69.86000000000001,50,Stochastic GMP,0.88,0.001
69.83000000000001,50,Stochastic GMP,0.88,0.001
69.5,50,Stochastic GMP,0.88,0.001
69.57000000000001,50,Stochastic GMP,0.88,0.001
69.93,50,Stochastic GMP,0.88,0.001
69.80000000000001,50,Stochastic GMP,0.88,0.001
69.57000000000001,50,Stochastic GMP,0.88,0.001
69.96000000000001,50,Stochastic GMP,0.88,0.001
69.77000000000001,50,Stochastic GMP,0.88,0.001
69.76,50,Stochastic GMP,0.88,0.001
69.77000000000001,50,Stochastic GMP,0.88,0.001
69.86000000000001,50,Stochastic GMP,0.88,0.001
70.05000000000001,50,Stochastic GMP,0.88,0.001
69.97000000000001,50,Stochastic GMP,0.88,0.001
69.83000000000001,50,Stochastic GMP,0.88,0.001
69.78,50,Stochastic GMP,0.88,0.001
69.68,50,Stochastic GMP,0.88,0.001
70.14,50,Stochastic GMP,0.88,0.001
69.54,50,Stochastic GMP,0.88,0.001
69.67,50,Stochastic GMP,0.88,0.001
69.93,50,Stochastic GMP,0.88,0.001
69.85000000000001,50,Stochastic GMP,0.88,0.001
69.85000000000001,50,Stochastic GMP,0.88,0.001
69.73,50,Stochastic GMP,0.88,0.001
69.59,50,Stochastic GMP,0.88,0.001
70.17,50,Stochastic GMP,0.88,0.001
69.79,50,Stochastic GMP,0.88,0.001
70.09,50,Stochastic GMP,0.88,0.001
69.89,50,Stochastic GMP,0.88,0.001
69.77000000000001,50,Stochastic GMP,0.88,0.001
69.82000000000001,50,Stochastic GMP,0.88,0.001
69.65,50,Stochastic GMP,0.88,0.001
69.76,50,Stochastic GMP,0.88,0.001
69.59,50,Stochastic GMP,0.88,0.001
69.5,50,Stochastic GMP,0.88,0.001
69.79,50,Stochastic GMP,0.88,0.001
70.01,50,Stochastic GMP,0.88,0.001
69.92,50,Stochastic GMP,0.88,0.001
69.60000000000001,50,Stochastic GMP,0.88,0.001
69.97000000000001,50,Stochastic GMP,0.88,0.001
69.71000000000001,50,Stochastic GMP,0.88,0.001
69.84,50,Stochastic GMP,0.88,0.001
69.88000000000001,50,Stochastic GMP,0.88,0.001
69.78,50,Stochastic GMP,0.88,0.001
69.83000000000001,50,Stochastic GMP,0.88,0.001
69.81,50,Stochastic GMP,0.88,0.001
70.32000000000001,50,Stochastic GMP,0.88,0.001
69.93,50,Sto. mask original weights,0.88,0.001
69.79,50,Sto. mask original weights,0.88,0.001
69.9,50,Sto. mask original weights,0.88,0.001
69.86000000000001,50,Sto. mask original weights,0.88,0.001
69.71000000000001,50,Sto. mask original weights,0.88,0.001
69.68,50,Sto. mask original weights,0.88,0.001
69.60000000000001,50,Sto. mask original weights,0.88,0.001
69.88000000000001,50,Sto. mask original weights,0.88,0.001
69.75,50,Sto. mask original weights,0.88,0.001
69.75,50,Sto. mask original weights,0.88,0.001
69.81,50,Sto. mask original weights,0.88,0.001
69.79,50,Sto. mask original weights,0.88,0.001
69.77000000000001,50,Sto. mask original weights,0.88,0.001
69.80000000000001,50,Sto. mask original weights,0.88,0.001
69.83000000000001,50,Sto. mask original weights,0.88,0.001
69.93,50,Sto. mask original weights,0.88,0.001
69.79,50,Sto. mask original weights,0.88,0.001
69.87,50,Sto. mask original weights,0.88,0.001
69.75,50,Sto. mask original weights,0.88,0.001
69.74000000000001,50,Sto. mask original weights,0.88,0.001
70.03,50,Sto. mask original weights,0.88,0.001
69.56,50,Sto. mask original weights,0.88,0.001
69.66000000000001,50,Sto. mask original weights,0.88,0.001
69.92,50,Sto. mask original weights,0.88,0.001
69.75,50,Sto. mask original weights,0.88,0.001
69.87,50,Sto. mask original weights,0.88,0.001
69.66000000000001,50,Sto. mask original weights,0.88,0.001
69.62,50,Sto. mask original weights,0.88,0.001
69.99000000000001,50,Sto. mask original weights,0.88,0.001
69.74000000000001,50,Sto. mask original weights,0.88,0.001
69.96000000000001,50,Sto. mask original weights,0.88,0.001
69.94000000000001,50,Sto. mask original weights,0.88,0.001
69.80000000000001,50,Sto. mask original weights,0.88,0.001
69.84,50,Sto. mask original weights,0.88,0.001
69.72000000000001,50,Sto. mask original weights,0.88,0.001
69.84,50,Sto. mask original weights,0.88,0.001
69.63000000000001,50,Sto. mask original weights,0.88,0.001
69.63000000000001,50,Sto. mask original weights,0.88,0.001
69.81,50,Sto. mask original weights,0.88,0.001
69.95,50,Sto. mask original weights,0.88,0.001
69.91000000000001,50,Sto. mask original weights,0.88,0.001
69.62,50,Sto. mask original weights,0.88,0.001
69.96000000000001,50,Sto. mask original weights,0.88,0.001
69.68,50,Sto. mask original weights,0.88,0.001
69.79,50,Sto. mask original weights,0.88,0.001
69.87,50,Sto. mask original weights,0.88,0.001
69.78,50,Sto. mask original weights,0.88,0.001
69.82000000000001,50,Sto. mask original weights,0.88,0.001
69.78,50,Sto. mask original weights,0.88,0.001
70.01,50,Sto. mask original weights,0.88,0.001
69.79,50,Det. mask sto. weights,0.88,0.001
69.85000000000001,50,Det. mask sto. weights,0.88,0.001
69.72000000000001,50,Det. mask sto. weights,0.88,0.001
