,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95
0.001,0.0,0.0,0.0009999999999999788,0.0019999999999999575,0.0019999999999999575,0.0,0.0,0.0,0.0,0.0
0.002,-0.0009999999999999788,0.008000000000000007,0.016999999999999994,0.0019999999999999575,0.014000000000000058,0.0,0.0,0.0,0.0,0.0
0.003,-0.0019999999999999575,0.092,0.2659999999999999,0.019999999999999928,0.01899999999999995,0.0,0.0,0.0,0.0,0.0
0.004,-0.005000000000000071,0.0,0.002999999999999936,0.002999999999999936,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.05599999999999987,0.0,-0.0060000000000000496,0.003999999999999915,0.0,0.003999999999999915,0.0,0.0,0.0,0.0
0.006,0.0,0.0,0.01799999999999997,0.0,0.003999999999999915,0.0,0.0,0.0,0.0,0.0
0.007,0.0009999999999999788,-0.002999999999999936,0.0,0.0,0.0,0.002999999999999936,0.0,0.0,0.0,0.0
0.008,0.0,0.0,0.0009999999999999788,0.0019999999999999575,0.003999999999999915,0.0,0.0,0.0,0.0,0.0
0.009000000000000001,0.0,0.022000000000000065,0.0,0.0019999999999999575,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0019999999999999575,-0.015000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
