,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95
0.001,-0.00020027405923903107,-8.43259196796346e-05,-0.0005796795952782133,0.00018985339099248852,0.000390583764382958,-0.0012977421396919223,-0.00561192136968933,-0.02901766479965536,-0.11699911997653278,-0.054674556213017755
0.002,-0.0003583851586381999,-0.0003267629387583631,-0.0014860876897132586,-0.001402805611222458,-0.0033146838382772546,-0.008324541042414011,-0.02749947157049255,-0.10790607496768638,-0.21075095335875638,-0.28310059171597624
0.003,-0.0008221777168757707,-0.002118688731949033,-0.0034780775716694292,-0.0075097563548149286,-0.017449593581758713,-0.038731799957797027,-0.09567744662861978,-0.2234812580784145,-0.28586095629216784,-0.45181065088757394
0.004,-0.0014757035943923622,-0.005291451459892525,-0.010697723440134838,-0.025313785465668193,-0.061427214187691356,-0.10297531124709858,-0.20155358275206092,-0.31766479965532096,-0.3712232326195366,-0.5979881656804735
0.005,-0.0023505850110678407,-0.01175292505533895,-0.03215640809443502,-0.07121611644341318,-0.12419508075583238,-0.19641274530491665,-0.30060240963855434,-0.43647134855665665,-0.5575828688765034,-0.6921656804733728
0.006,-0.004163592284178412,-0.025961842521345035,-0.0703098650927487,-0.1569982069401962,-0.2261585558957036,-0.34333192656678624,-0.4743817374762207,-0.5427725118483412,-0.7012613669697859,-0.7158343195266272
0.007,-0.006640666174765509,-0.05251396648044697,-0.11324831365935913,-0.20923953169496895,-0.30667159294837965,-0.451529858619962,-0.4549355316000846,-0.6381301163291685,-0.7446171897917278,-0.7100118343195266
0.008,-0.01168968061557928,-0.07857067566143153,-0.1819245362563237,-0.3094399324965721,-0.4162039480629157,-0.567841316733488,-0.6196258719086873,-0.7325721671693236,-0.7950425344675859,-0.7462485207100592
0.009000000000000001,-0.018045746811426212,-0.09906187414356493,-0.2547006745362562,-0.3765214639805928,-0.5578697350364192,-0.5826967714707744,-0.7213168463326993,-0.7878823782852219,-0.8210912290994428,-0.7257041420118343
0.01,-0.02309476125223995,-0.15545483292927165,-0.3200463743676222,-0.45297964349752134,-0.584672226327457,-0.7045895758598861,-0.7697949693510886,-0.8062365359758724,-0.8164417717805807,-0.7501065088757397
