,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95
0.001,2.3333333333333335,6.0,0.0,8.666666666666666,19.666666666666668,11.0,20.0,20.0,19.0,6.0
0.002,0.0,0.0,0.0,0.0,14.0,2.3333333333333335,18.666666666666668,20.0,20.0,3.6666666666666665
0.003,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,5.666666666666667,20.0,20.0,3.3333333333333335
0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.6666666666666667
0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,3.3333333333333335
0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,20.0,0.6666666666666666
0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,20.0,1.0
0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
