Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105748528.0,0.4501186013221741,7.263421366587863e-07,74.4,0.43824583292007446,9.181799214275088e-07,75.65
0,3278204368.0,0.3952164649963379,7.341405989791383e-07,80.24,0.38604775071144104,8.641470117254357e-07,79.88
10,35002762768.0,0.2256043404340744,7.267406658684195e-07,92.28,0.22987183928489685,9.104702485274174e-07,89.02
20,66727321168.0,0.21376651525497437,8.118303185256082e-07,92.58,0.22360435128211975,9.136380754171114e-07,89.02
30,98451879568.0,0.2089424431324005,7.315405241570261e-07,92.88,0.21606570482254028,9.828428346736473e-07,89.02
40,130176437968.0,0.1854734718799591,9.61456066761457e-07,92.46,0.1937795728445053,1.334537728325813e-06,88.91
50,161900996368.0,0.16588883101940155,1.815489781620272e-06,91.88,0.1759353131055832,1.9032484033232322e-06,88.81
60,193625554768.0,0.16049550473690033,1.7088522099584225e-06,91.68,0.1722051054239273,2.0527031665551476e-06,88.8
70,225350113168.0,0.15777666866779327,1.2976695416000439e-06,91.98,0.1682041436433792,2.2938347683520988e-06,88.8
80,257074671568.0,0.13376080989837646,2.7785035854321904e-06,92.6,0.1556573510169983,3.279520342402975e-06,88.84
90,288799229968.0,0.12287139147520065,3.542619651852874e-06,92.2,0.1530492752790451,4.312440523790428e-06,88.98
