Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,86279920.0,0.7951185703277588,1.4263919183576945e-06,17.68,0.798171877861023,1.7731562138578738e-06,18.76
0,2674677520.0,0.6091064810752869,1.1480794910312397e-06,23.92,0.6098630428314209,1.851370939220942e-06,25.34
10,28558653520.0,0.20874466001987457,8.665082305014948e-07,60.54,0.2507588863372803,1.4338611435960047e-06,60.84
20,54442629520.0,0.20856104791164398,6.791874511691276e-07,62.56,0.2493191659450531,1.4203244518284919e-06,62.09
30,80326605520.0,0.2028646022081375,1.2070097454852657e-06,63.38,0.25031861662864685,1.5578054899378913e-06,64.12
40,106210581520.0,0.20983605086803436,1.9536551008059178e-06,68.12,0.2539169490337372,2.5370786715939175e-06,68.41
50,132094557520.0,0.19498100876808167,2.2037834241928067e-06,70.56,0.2526959776878357,3.976058906118851e-06,70.78
60,157978533520.0,0.1898135244846344,2.5859733341349056e-06,71.42,0.25495991110801697,4.270526915206574e-06,71.14
70,183862509520.0,0.18714037537574768,2.9304092095117085e-06,72.46,0.25825321674346924,4.9369455155101605e-06,71.77
80,209746485520.0,0.1698424518108368,5.498015525517985e-06,73.58,0.2795563340187073,7.048407951515401e-06,74.05
90,235630461520.0,0.15028297901153564,6.63999571770546e-06,75.6,0.27952107787132263,9.176595085591543e-06,75.42
