Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,0.5080454349517822,94.84,0.5003691911697388,90.05
0,25081040640.0,0.38159069418907166,98.84,0.38100847601890564,93.82
10,275891447040.0,0.12557540833950043,99.16,0.13045497238636017,94.07
20,526701853440.0,0.07502058148384094,99.12,0.12269442528486252,94.11
30,777512259840.0,0.057568710297346115,99.38,0.11437763273715973,94.26
40,1028322666240.0,0.041378580033779144,99.2,0.13545501232147217,94.23
50,1279133072640.0,0.05130159482359886,99.46,0.14520005881786346,94.27
60,1529943479040.0,0.033050015568733215,99.54,0.14316509664058685,94.24
70,1780753885440.0,0.038989875465631485,99.34,0.16720004379749298,94.23
80,2031564291840.0,0.03489266708493233,99.56,0.16264179348945618,94.2
90,2282374698240.0,0.0348140113055706,99.56,0.15860551595687866,94.25
100,2533185104640.0,0.026795540004968643,99.52,0.15297569334506989,94.26
101,2533185104640.0,0.03064289316534996,99.58,0.15297573804855347,94.26
