Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,46.23820495605469,11.16,46.229705810546875,12.7
0,12298754880.0,6.632900714874268,27.28,6.7030768394470215,24.78
10,135286303680.0,5.6987152099609375,94.98,5.5159711837768555,87.67
20,258273852480.0,2.0125205516815186,98.92,6.0870280265808105,91.33
30,381261401280.0,1.3183388710021973,99.44,5.931117534637451,91.89
40,504248950080.0,0.6170227527618408,99.52,4.525080680847168,92.17
50,627236498880.0,0.9795300364494324,99.5,2.7131595611572266,92.42
60,750224047680.0,0.4596633315086365,99.84,3.6394095420837402,92.43
70,873211596480.0,0.464900940656662,99.84,4.966180324554443,92.29
80,996199145280.0,0.33365771174430847,99.78,4.446957588195801,92.4
90,1119186694080.0,0.36295250058174133,99.86,5.264739990234375,92.49
100,1229875488000.0,0.29143384099006653,99.86,3.5000782012939453,92.62
