layer_names,pr
conv1,0.0
layer1.0.conv1,0.56396484
layer1.0.conv2,0.4714898
layer1.0.conv3,0.45703125
layer1.0.shortcut.0,0.5549927
layer1.1.conv1,0.43206787
layer1.1.conv2,0.3996582
layer1.1.conv3,0.33447266
layer1.2.conv1,0.46575928
layer1.2.conv2,0.4731174
layer1.2.conv3,0.20422363
layer2.0.conv1,0.18008423
layer2.0.conv2,0.28328452
layer2.0.conv3,0.24967957
layer2.0.shortcut.0,0.17430115
layer2.1.conv1,0.250412
layer2.1.conv2,0.26472303
layer2.1.conv3,0.20681763
layer2.2.conv1,0.15237427
layer2.2.conv2,0.2882894
layer2.2.conv3,0.24517822
layer2.3.conv1,0.22505188
layer2.3.conv2,0.40299478
layer2.3.conv3,0.28907776
layer3.0.conv1,0.16051483
layer3.0.conv2,0.3122389
layer3.0.conv3,0.30428696
layer3.0.shortcut.0,0.26942253
layer3.1.conv1,0.64217377
layer3.1.conv2,0.74836564
layer3.1.conv3,0.8541107
layer3.2.conv1,0.78526306
layer3.2.conv2,0.9481218
layer3.2.conv3,0.9865608
layer3.3.conv1,0.6089096
layer3.3.conv2,0.78848773
layer3.3.conv3,0.8927002
layer3.4.conv1,0.70970917
layer3.4.conv2,0.90042114
layer3.4.conv3,0.9442215
layer3.5.conv1,0.6673279
layer3.5.conv2,0.89584184
layer3.5.conv3,0.9595032
layer4.0.conv1,0.45920563
layer4.0.conv2,0.7736579
layer4.0.conv3,0.80486965
layer4.0.shortcut.0,0.7943897
layer4.1.conv1,0.9467535
layer4.1.conv2,0.96187043
layer4.1.conv3,0.96556664
layer4.2.conv1,0.98661995
layer4.2.conv2,0.9974285
layer4.2.conv3,0.9982834
linear,0.0
