Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,0.7214977741241455,85.36,0.7690849900245667,80.56,0,0,GMP,VGG19,cifar10,0.9
0,19192194720.0,0.1015031635761261,99.5,0.1317699700593948,93.36,0,0,GMP,VGG19,cifar10,0.9
10,211114141920.0,0.0396937578916549,99.72,0.1542444974184036,93.38,0,0,GMP,VGG19,cifar10,0.9
20,403036089120.0,0.0436668470501899,99.66,0.1577058881521225,93.41,0,0,GMP,VGG19,cifar10,0.9
30,594958036320.0,0.0330220572650432,99.8,0.1609347611665725,93.45,0,0,GMP,VGG19,cifar10,0.9
40,786879983520.0,0.0412411615252494,99.62,0.1797619760036468,93.38,0,0,GMP,VGG19,cifar10,0.9
50,978801930720.0,0.0375235602259635,99.74,0.1667873561382293,93.46,0,0,GMP,VGG19,cifar10,0.9
60,1170723877920.0,0.0322124660015106,99.62,0.1742366105318069,93.51,0,0,GMP,VGG19,cifar10,0.9
70,1362645825120.0,0.0366587415337562,99.74,0.1965588182210922,93.41,0,0,GMP,VGG19,cifar10,0.9
80,1554567772320.0,0.0381825752556324,99.78,0.2136431485414505,93.32,0,0,GMP,VGG19,cifar10,0.9
90,1746489719520.0,0.0295401271432638,99.8,0.1853540241718292,93.42,0,0,GMP,VGG19,cifar10,0.9
100,1938411666720.0,0.0291327852755785,99.82,0.1705495417118072,93.57,0,0,GMP,VGG19,cifar10,0.9
101,1938411666720.0,0.0309859905391931,99.8,0.1705495417118072,93.57,0,0,GMP,VGG19,cifar10,0.9
-1,0.0,0.7374704480171204,86.1,0.7690849900245667,80.56,1,0,GMP,VGG19,cifar10,0.9
0,19192194720.0,0.1023643761873245,99.5,0.1365718096494674,93.38,1,0,GMP,VGG19,cifar10,0.9
10,211114141920.0,0.0357212945818901,99.72,0.142797976732254,93.52,1,0,GMP,VGG19,cifar10,0.9
20,403036089120.0,0.0417680665850639,99.74,0.1382997334003448,93.5,1,0,GMP,VGG19,cifar10,0.9
30,594958036320.0,0.0454230643808841,99.64,0.1441984921693802,93.52,1,0,GMP,VGG19,cifar10,0.9
40,786879983520.0,0.0330982208251953,99.76,0.1636512279510498,93.63,1,0,GMP,VGG19,cifar10,0.9
50,978801930720.0,0.0366838946938514,99.78,0.1742168664932251,93.55,1,0,GMP,VGG19,cifar10,0.9
60,1170723877920.0,0.0320789813995361,99.72,0.1849837601184845,93.51,1,0,GMP,VGG19,cifar10,0.9
70,1362645825120.0,0.0388092882931232,99.82,0.1861138194799423,93.5,1,0,GMP,VGG19,cifar10,0.9
80,1554567772320.0,0.0231898427009582,99.82,0.1580953299999237,93.52,1,0,GMP,VGG19,cifar10,0.9
90,1746489719520.0,0.0348395407199859,99.82,0.1744554489850998,93.6,1,0,GMP,VGG19,cifar10,0.9
100,1938411666720.0,0.0436963401734828,99.9,0.1787327975034713,93.48,1,0,GMP,VGG19,cifar10,0.9
101,1938411666720.0,0.0276664644479751,99.74,0.1787327826023101,93.48,1,0,GMP,VGG19,cifar10,0.9
-1,0.0,0.7213766574859619,86.04,0.7690849900245667,80.56,2,0,GMP,VGG19,cifar10,0.9
0,19192194720.0,0.1028090715408325,99.42,0.142029583454132,93.37,2,0,GMP,VGG19,cifar10,0.9
10,211114141920.0,0.0587893053889274,99.56,0.1541260629892349,93.45,2,0,GMP,VGG19,cifar10,0.9
20,403036089120.0,0.036966998130083,99.62,0.1575571298599243,93.48,2,0,GMP,VGG19,cifar10,0.9
30,594958036320.0,0.0298366881906986,99.52,0.1571968793869018,93.53,2,0,GMP,VGG19,cifar10,0.9
40,786879983520.0,0.0303799081593751,99.64,0.1711204051971435,93.47,2,0,GMP,VGG19,cifar10,0.9
50,978801930720.0,0.0283188801258802,99.78,0.1698449701070785,93.38,2,0,GMP,VGG19,cifar10,0.9
60,1170723877920.0,0.0283155888319015,99.64,0.1818706095218658,93.49,2,0,GMP,VGG19,cifar10,0.9
70,1362645825120.0,0.0418180711567401,99.8,0.1884234100580215,93.46,2,0,GMP,VGG19,cifar10,0.9
80,1554567772320.0,0.0347243212163448,99.7,0.1788984835147857,93.5,2,0,GMP,VGG19,cifar10,0.9
90,1746489719520.0,0.0314740687608718,99.8,0.1938817650079727,93.57,2,0,GMP,VGG19,cifar10,0.9
100,1938411666720.0,0.0306953024119138,99.66,0.1834149062633514,93.57,2,0,GMP,VGG19,cifar10,0.9
101,1938411666720.0,0.0317736528813838,99.88,0.1834149062633514,93.57,2,0,GMP,VGG19,cifar10,0.9
