Pruning rate,Stochastic performance,Fitness,Sigma,Difference with deterministic,F2
0.6965728825914765,89.7,0.1880746782996959,0.00042154191856807376,0.269999999999996,0.6965728825914765
0.985573439547947,1.14,0.0,0.001647022951574653,0.0,0.985573439547947
0.7553656453747505,75.6,-0.39000000000000057,0.0018644363460561745,-0.39000000000000057,0.7553656453747505
0.9873838495599164,1.12,0.0,0.00017838520781755245,0.0,0.9873838495599164
0.7759730357113773,65.04,0.023279191071336688,0.00011877059796589811,0.02999999999999403,0.7759730357113773
0.8603467694541498,17.44,0.6452600770906123,0.0002778209267497622,0.75,0.8603467694541498
0.8942447115405991,5.54,-0.05999999999999961,0.0002816893217915536,-0.05999999999999961,0.8942447115405991
0.8257540225817972,39.04,0.024772620677454855,0.00048030079341420415,0.030000000000001137,0.8257540225817972
0.6557110736196932,93.64,0.0,0.00012345111809066727,0.0,0.6557110736196932
0.6759338065822293,91.86,-0.04999999999999716,0.00017838520781755245,-0.04999999999999716,0.6759338065822293
0.9282280396342567,2.66,-0.27,0.001084966821970475,-0.27,0.9282280396342567
0.7989629329222286,55.14,-0.8499999999999943,0.00017838520781755245,-0.8499999999999943,0.7989629329222286
0.8456792218977452,27.88,-0.3200000000000003,0.00013649226683769446,-0.3200000000000003,0.8456792218977452
0.5023456744235959,98.28,-0.18999999999999773,0.0008698148580379371,-0.18999999999999773,0.5023456744235959
0.597475038019768,96.66,-0.25,0.00044347437309179305,-0.25,0.597475038019768
0.8320690242946741,34.96,0.05824483170062742,0.00044347437309179305,0.07000000000000028,0.8320690242946741
0.730628413479075,81.28,0.10959426202185503,0.0001280883833776458,0.14999999999999147,0.730628413479075
0.8043329327581722,53.6,-0.46999999999999886,0.0005746163303087899,-0.46999999999999886,0.8043329327581722
0.7921842481475346,60.34,0.13467132218508224,0.0012512617559405274,0.1700000000000017,0.7921842481475346
0.6366219716312723,95.16,-0.009999999999990905,0.00012051061260170014,-0.009999999999990905,0.6366219716312723
0.8129325652956488,47.0,-0.35999999999999943,0.00013649226683769446,-0.35999999999999943,0.8129325652956488
0.6586790238812371,93.56,-0.060000000000002274,0.00013025060111855212,-0.060000000000002274,0.6586790238812371
0.7441368381308922,78.68,-1.4200000000000017,0.0018407213356348103,-1.4200000000000017,0.7441368381308922
0.7452619360279964,78.14,-0.28999999999999915,0.00017838520781755245,-0.28999999999999915,0.7452619360279964
0.42610335456321236,98.76,-0.23000000000000398,0.00013687529834038918,-0.23000000000000398,0.42610335456321236
0.8978562383989631,4.72,-0.3099999999999996,0.0003146677852740324,-0.3099999999999996,0.8978562383989631
0.5310697434964394,98.24,0.07966046152446139,0.0006455853217215277,0.14999999999999147,0.5310697434964394
0.8212873479451904,41.2,-0.5799999999999983,0.00044347437309179305,-0.5799999999999983,0.8212873479451904
0.8079900566276593,48.32,-1.6499999999999986,0.000628721054025762,-1.6499999999999986,0.8079900566276593
0.8382139338852489,31.96,-0.5899999999999999,0.00014342316593872942,-0.5899999999999999,0.8382139338852489
0.5169549941073304,98.26,0.010339099882144551,0.0008557963392529255,0.01999999999999602,0.5169549941073304
0.7829123976578275,62.1,-0.6700000000000017,0.0005216912810901924,-0.6700000000000017,0.7829123976578275
0.5530495787010765,97.84,0.02212198314803866,0.0001848322405938583,0.03999999999999204,0.5530495787010765
