Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,156249052.0,1.4213272333145142,68.96,1.4736462831497192,65.25,0,0.005,VGG19,GMP,cifar10,0.8
0,18906135292.0,0.1018198207020759,99.38,0.1359859853982925,92.98,0,0.005,VGG19,GMP,cifar10,0.8
10,206404997692.0,0.0479317903518676,99.4,0.1484288424253463,93.26,0,0.005,VGG19,GMP,cifar10,0.8
20,393903860092.0,0.0457062311470508,99.54,0.148284912109375,93.38,0,0.005,VGG19,GMP,cifar10,0.8
30,581402722492.0,0.0421494059264659,99.34,0.1483466923236847,93.35,0,0.005,VGG19,GMP,cifar10,0.8
40,768901584892.0,0.0479803122580051,99.68,0.1792986243963241,93.47,0,0.005,VGG19,GMP,cifar10,0.8
50,956400447292.0,0.027908556163311,99.5,0.2039640098810196,93.26,0,0.005,VGG19,GMP,cifar10,0.8
60,1143899309692.0,0.0322151109576225,99.68,0.2083051055669784,93.34,0,0.005,VGG19,GMP,cifar10,0.8
70,1331398172092.0,0.0369000397622585,99.82,0.1904497593641281,93.42,0,0.005,VGG19,GMP,cifar10,0.8
80,1518897034492.0,0.0271532349288463,99.56,0.1917010843753814,93.38,0,0.005,VGG19,GMP,cifar10,0.8
90,1706395896892.0,0.0513184554874897,99.7,0.1863751709461212,93.38,0,0.005,VGG19,GMP,cifar10,0.8
100,1893894759292.0,0.0424248687922954,99.68,0.1942296922206878,93.36,0,0.005,VGG19,GMP,cifar10,0.8
101,1893894759292.0,0.0346990972757339,99.68,0.1942296922206878,93.36,0,0.005,VGG19,GMP,cifar10,0.8
-1,156010744.0,1.3582744598388672,71.98,1.4378993511199951,67.07,1,0.005,VGG19,GMP,cifar10,0.8
0,18877300024.0,0.1023531705141067,99.14,0.1353853642940521,93.13,1,0.005,VGG19,GMP,cifar10,0.8
10,206090192824.0,0.0469458624720573,99.62,0.1560017317533493,93.41,1,0.005,VGG19,GMP,cifar10,0.8
20,393303085624.0,0.0477630458772182,99.42,0.1486080437898636,93.47,1,0.005,VGG19,GMP,cifar10,0.8
30,580515978424.0,0.0468415543437004,99.64,0.1894225925207138,93.38,1,0.005,VGG19,GMP,cifar10,0.8
40,767728871224.0,0.0549101382493972,99.7,0.1855586171150207,93.46,1,0.005,VGG19,GMP,cifar10,0.8
50,954941764024.0,0.0514101944863796,99.76,0.19642274081707,93.42,1,0.005,VGG19,GMP,cifar10,0.8
60,1142154656824.0,0.0520083904266357,99.68,0.2062198668718338,93.43,1,0.005,VGG19,GMP,cifar10,0.8
70,1329367549624.0,0.042557306587696,99.64,0.1941514611244201,93.43,1,0.005,VGG19,GMP,cifar10,0.8
80,1516580442424.0,0.0388362370431423,99.8,0.1804773211479187,93.39,1,0.005,VGG19,GMP,cifar10,0.8
90,1703793335224.0,0.0293597970157861,99.7,0.211470291018486,93.45,1,0.005,VGG19,GMP,cifar10,0.8
100,1891006228024.0,0.0456666611135005,99.78,0.2033647447824478,93.5,1,0.005,VGG19,GMP,cifar10,0.8
101,1891006228024.0,0.0652215778827667,99.7,0.2033647298812866,93.5,1,0.005,VGG19,GMP,cifar10,0.8
-1,156167404.0,1.2156126499176023,72.78,1.3017090559005735,68.15,2,0.005,VGG19,GMP,cifar10,0.8
0,18896255884.0,0.0960135608911514,99.4,0.1319514065980911,93.11,2,0.005,VGG19,GMP,cifar10,0.8
10,206297140684.0,0.0522586852312088,99.48,0.1609363406896591,93.27,2,0.005,VGG19,GMP,cifar10,0.8
20,393698025484.0,0.0464796870946884,99.46,0.1567469835281372,93.33,2,0.005,VGG19,GMP,cifar10,0.8
30,581098910284.0,0.0573474131524562,99.54,0.1817494928836822,93.27,2,0.005,VGG19,GMP,cifar10,0.8
40,768499795084.0,0.0392588712275028,99.48,0.2006677836179733,93.36,2,0.005,VGG19,GMP,cifar10,0.8
50,955900679884.0,0.0404528193175792,99.66,0.2002986669540405,93.37,2,0.005,VGG19,GMP,cifar10,0.8
60,1143301564684.0,0.0391484163701534,99.7,0.1766373813152313,93.54,2,0.005,VGG19,GMP,cifar10,0.8
70,1330702449484.0,0.0457167290151119,99.64,0.2419558316469192,93.25,2,0.005,VGG19,GMP,cifar10,0.8
80,1518103334284.0,0.0459085516631603,99.72,0.2189402133226394,93.39,2,0.005,VGG19,GMP,cifar10,0.8
90,1705504219084.0,0.0596930161118507,99.52,0.2050502151250839,93.56,2,0.005,VGG19,GMP,cifar10,0.8
100,1892905103884.0,0.0355783067643642,99.82,0.2123245149850845,93.44,2,0.005,VGG19,GMP,cifar10,0.8
101,1892905103884.0,0.0531105808913707,99.74,0.2123245149850845,93.44,2,0.005,VGG19,GMP,cifar10,0.8
-1,156148576.0,1.1904727220535278,73.32,1.3058106899261477,67.6,3,0.005,VGG19,GMP,cifar10,0.8
0,18893977696.0,0.0959303900599479,99.42,0.1386945396661758,93.2,3,0.005,VGG19,GMP,cifar10,0.8
10,206272268896.0,0.0410796329379081,99.66,0.1486464887857437,93.19,3,0.005,VGG19,GMP,cifar10,0.8
20,393650560096.0,0.0425489507615566,99.58,0.1555130928754806,93.3,3,0.005,VGG19,GMP,cifar10,0.8
30,581028851296.0,0.0370241403579711,99.8,0.1879410147666931,93.34,3,0.005,VGG19,GMP,cifar10,0.8
40,768407142496.0,0.0351808033883571,99.64,0.184561476111412,93.4,3,0.005,VGG19,GMP,cifar10,0.8
50,955785433696.0,0.0440955981612205,99.76,0.222432404756546,93.36,3,0.005,VGG19,GMP,cifar10,0.8
60,1143163724896.0,0.032139241695404,99.66,0.2308262437582016,93.24,3,0.005,VGG19,GMP,cifar10,0.8
70,1330542016096.0,0.0386571623384952,99.66,0.1850946098566055,93.41,3,0.005,VGG19,GMP,cifar10,0.8
80,1517920307296.0,0.0449898727238178,99.64,0.2203460037708282,93.35,3,0.005,VGG19,GMP,cifar10,0.8
90,1705298598496.0,0.0373613089323043,99.74,0.1933195441961288,93.47,3,0.005,VGG19,GMP,cifar10,0.8
100,1892676889696.0,0.0416117683053016,99.82,0.2116268724203109,93.43,3,0.005,VGG19,GMP,cifar10,0.8
101,1892676889696.0,0.0431829243898391,99.64,0.2116268724203109,93.43,3,0.005,VGG19,GMP,cifar10,0.8
-1,156237064.0,1.4074269533157349,69.14,1.4750094413757324,65.82,4,0.005,VGG19,GMP,cifar10,0.8
0,18904684744.0,0.0946087911725044,99.12,0.1268050521612167,93.12,4,0.005,VGG19,GMP,cifar10,0.8
10,206389161544.0,0.0480270087718963,99.62,0.1384879499673843,93.23,4,0.005,VGG19,GMP,cifar10,0.8
20,393873638344.0,0.046750821173191,99.48,0.1492932736873626,93.35,4,0.005,VGG19,GMP,cifar10,0.8
30,581358115144.0,0.0361982993781566,99.66,0.151375338435173,93.3,4,0.005,VGG19,GMP,cifar10,0.8
40,768842591944.0,0.0358222126960754,99.58,0.1632461845874786,93.33,4,0.005,VGG19,GMP,cifar10,0.8
50,956327068744.0,0.0347306206822395,99.68,0.1570614576339721,93.25,4,0.005,VGG19,GMP,cifar10,0.8
60,1143811545544.0,0.0493743196129798,99.68,0.1818351447582245,93.25,4,0.005,VGG19,GMP,cifar10,0.8
70,1331296022344.0,0.0384736470878124,99.72,0.1964779645204544,93.27,4,0.005,VGG19,GMP,cifar10,0.8
80,1518780499144.0,0.0375151336193084,99.56,0.175094336271286,93.32,4,0.005,VGG19,GMP,cifar10,0.8
90,1706264975944.0,0.0497906468808651,99.88,0.1930288821458816,93.44,4,0.005,VGG19,GMP,cifar10,0.8
100,1893749452744.0,0.0395898334681987,99.82,0.1881672888994217,93.38,4,0.005,VGG19,GMP,cifar10,0.8
101,1893749452744.0,0.0516421906650066,99.74,0.1881672888994217,93.38,4,0.005,VGG19,GMP,cifar10,0.8
-1,156299908.0,1.44805645942688,69.54,1.517561674118042,64.37,5,0.005,VGG19,GMP,cifar10,0.8
0,18912288868.0,0.0919802337884903,99.26,0.1242450103163719,93.01,5,0.005,VGG19,GMP,cifar10,0.8
10,206472178468.0,0.0686693042516708,99.54,0.1429790407419204,93.28,5,0.005,VGG19,GMP,cifar10,0.8
20,394032068068.0,0.0397771000862121,99.32,0.1533076018095016,93.36,5,0.005,VGG19,GMP,cifar10,0.8
30,581591957668.0,0.0351717323064804,99.58,0.1787169128656387,93.37,5,0.005,VGG19,GMP,cifar10,0.8
40,769151847268.0,0.0404401160776615,99.68,0.1729759275913238,93.4,5,0.005,VGG19,GMP,cifar10,0.8
50,956711736868.0,0.0358831100165843,99.44,0.1888289302587509,93.47,5,0.005,VGG19,GMP,cifar10,0.8
60,1144271626468.0,0.0348025560379028,99.62,0.1653681248426437,93.41,5,0.005,VGG19,GMP,cifar10,0.8
70,1331831516068.0,0.0337038077414035,99.66,0.1664579808712005,93.41,5,0.005,VGG19,GMP,cifar10,0.8
80,1519391405668.0,0.041025198996067,99.66,0.2034961879253387,93.56,5,0.005,VGG19,GMP,cifar10,0.8
90,1706951295268.0,0.0396181121468544,99.8,0.1813214272260666,93.47,5,0.005,VGG19,GMP,cifar10,0.8
100,1894511184868.0,0.0446100644767284,99.76,0.1912141293287277,93.51,5,0.005,VGG19,GMP,cifar10,0.8
101,1894511184868.0,0.0416363887488842,99.8,0.1912141293287277,93.51,5,0.005,VGG19,GMP,cifar10,0.8
-1,156182200.0,1.038480520248413,75.54,1.125282883644104,70.13,6,0.005,VGG19,GMP,cifar10,0.8
0,18898046200.0,0.0837130025029182,99.28,0.1145767197012901,93.16,6,0.005,VGG19,GMP,cifar10,0.8
10,206316686200.0,0.0557192601263523,99.52,0.1736713200807571,93.22,6,0.005,VGG19,GMP,cifar10,0.8
20,393735326200.0,0.0370587594807148,99.52,0.1800767332315445,93.19,6,0.005,VGG19,GMP,cifar10,0.8
30,581153966200.0,0.0344906076788902,99.52,0.1790883988142013,93.36,6,0.005,VGG19,GMP,cifar10,0.8
40,768572606200.0,0.040718238800764,99.62,0.2031882852315902,93.26,6,0.005,VGG19,GMP,cifar10,0.8
50,955991246200.0,0.03010687045753,99.64,0.188983142375946,93.32,6,0.005,VGG19,GMP,cifar10,0.8
60,1143409886200.0,0.0376962460577487,99.66,0.2006471157073974,93.38,6,0.005,VGG19,GMP,cifar10,0.8
70,1330828526200.0,0.0448336526751518,99.66,0.1994707435369491,93.45,6,0.005,VGG19,GMP,cifar10,0.8
80,1518247166200.0,0.0427425652742385,99.64,0.1982574462890625,93.32,6,0.005,VGG19,GMP,cifar10,0.8
90,1705665806200.0,0.0470131896436214,99.76,0.2156752496957779,93.32,6,0.005,VGG19,GMP,cifar10,0.8
100,1893084446200.0,0.0430145412683486,99.8,0.2251735031604766,93.33,6,0.005,VGG19,GMP,cifar10,0.8
101,1893084446200.0,0.0511229857802391,99.76,0.2251735180616378,93.33,6,0.005,VGG19,GMP,cifar10,0.8
