Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual
70,248480688000.0,0.0870548263192176,98.98,0.1498590409755706,92.92,3
80,283477968000.0,0.0677219852805137,99.06,0.152634859085083,92.96,3
90,318475248000.0,0.0605782456696033,99.28,0.1453621983528137,92.99,3
100,353472528000.0,0.0603885911405086,99.14,0.1526156067848205,93.0,3
101,353472528000.0,0.0571257546544075,99.24,0.1526156067848205,93.0,3
-1,0.0,3.153543710708618,19.32,3.1633963584899902,19.06,4
0,3499728000.0,2.1299097537994385,27.42,2.144716024398804,25.03,4
10,38497008000.0,0.2667860090732574,97.48,0.2543232440948486,91.88,4
20,73494288000.0,0.2681858837604522,97.88,0.25710329413414,92.2,4
30,108491568000.0,0.2548398077487945,98.32,0.24797984957695,92.45,4
40,143488848000.0,0.148230955004692,98.72,0.1833642423152923,92.71,4
50,178486128000.0,0.099649541079998,98.9,0.1610923260450363,92.9,4
60,213483408000.0,0.0916076973080635,98.8,0.1541775912046432,92.95,4
70,248480688000.0,0.0874697268009185,98.92,0.1580758243799209,92.98,4
80,283477968000.0,0.071719191968441,99.04,0.1486112624406814,92.89,4
90,318475248000.0,0.0558483898639678,98.98,0.1425605416297912,92.91,4
100,353472528000.0,0.0600060559809207,99.16,0.1462409943342209,92.92,4
101,353472528000.0,0.0574122071266174,99.1,0.146241009235382,92.92,4
-1,0.0,3.151855707168579,19.68,3.1633963584899902,19.06,5
0,3499728000.0,2.1355419158935547,27.92,2.1471197605133057,24.96,5
10,38497008000.0,0.2678077220916748,97.58,0.2624975740909576,91.66,5
20,73494288000.0,0.2675644755363464,98.36,0.2670511603355407,91.97,5
30,108491568000.0,0.2529667019844055,98.48,0.2572853565216064,92.28,5
40,143488848000.0,0.1544147282838821,98.82,0.2009658217430114,92.74,5
50,178486128000.0,0.1015846282243728,99.08,0.1645893901586532,92.91,5
60,213483408000.0,0.096070721745491,98.8,0.1646716594696045,92.92,5
70,248480688000.0,0.0831799805164337,99.3,0.1606090813875198,92.94,5
80,283477968000.0,0.0726180300116539,99.1,0.1456052362918853,92.98,5
90,318475248000.0,0.0593582615256309,99.14,0.1514044404029846,93.04,5
100,353472528000.0,0.0490939915180206,99.28,0.1480817943811416,93.05,5
101,353472528000.0,0.0605997554957866,99.22,0.1480817943811416,93.05,5
-1,0.0,3.132664680480957,19.92,3.1633963584899902,19.06,6
0,3499728000.0,2.1111085414886475,27.9,2.147348403930664,25.04,6
10,38497008000.0,0.2661074697971344,97.72,0.2618322968482971,92.03,6
20,73494288000.0,0.2702743113040924,97.84,0.2675809860229492,92.15,6
30,108491568000.0,0.2526793181896209,98.36,0.262752890586853,92.42,6
40,143488848000.0,0.1529063135385513,98.8,0.1921393275260925,92.79,6
50,178486128000.0,0.1040226146578788,99.08,0.1683551371097564,92.95,6
60,213483408000.0,0.0979798808693885,98.52,0.1639217883348465,92.93,6
70,248480688000.0,0.0914773792028427,98.94,0.1648192256689071,92.91,6
80,283477968000.0,0.0751978382468223,99.06,0.1488764733076095,92.93,6
90,318475248000.0,0.0744315162301063,99.06,0.1555435955524444,93.01,6
100,353472528000.0,0.0551036298274993,99.16,0.1554419845342636,93.0,6
101,353472528000.0,0.0572986453771591,99.08,0.1554419696331024,93.0,6
-1,0.0,3.146475315093994,19.84,3.1633963584899902,19.06,7
0,3499728000.0,2.138405561447144,27.12,2.1489481925964355,24.89,7
10,38497008000.0,0.2736892402172088,97.42,0.2616223096847534,91.54,7
20,73494288000.0,0.2667993605136871,97.56,0.2653272747993469,91.88,7
30,108491568000.0,0.2518164813518524,98.14,0.2568713724613189,92.21,7
40,143488848000.0,0.150996908545494,98.82,0.1909886449575424,92.77,7
50,178486128000.0,0.1011142805218696,99.0,0.1593690365552902,92.92,7
60,213483408000.0,0.098375417292118,98.9,0.1613060683012008,92.89,7
70,248480688000.0,0.0916787162423133,99.16,0.1574090719223022,92.96,7
80,283477968000.0,0.0650888904929161,99.12,0.1383609622716903,92.93,7
90,318475248000.0,0.0554977916181087,99.26,0.1344367414712906,93.0,7
100,353472528000.0,0.057555254548788,99.34,0.1429440677165985,92.99,7
101,353472528000.0,0.0672581121325492,99.14,0.1429440677165985,92.99,7
-1,0.0,3.144380807876587,19.82,3.1633963584899902,19.06,8
0,3499728000.0,2.130392074584961,27.6,2.148419141769409,24.89,8
10,38497008000.0,0.2647911608219147,97.76,0.2551097571849823,91.98,8
20,73494288000.0,0.2679173350334167,98.22,0.26062673330307,92.2,8
30,108491568000.0,0.2527354657649994,98.62,0.251011461019516,92.42,8
40,143488848000.0,0.1487098634243011,98.74,0.1936510056257248,92.81,8
50,178486128000.0,0.0987342223525047,98.86,0.1616128236055374,92.95,8
60,213483408000.0,0.0964323505759239,98.88,0.1653072088956833,92.97,8
70,248480688000.0,0.0870132446289062,99.1,0.1603739410638809,92.97,8
80,283477968000.0,0.0663882046937942,99.2,0.1565515697002411,93.09,8
90,318475248000.0,0.0545307546854019,98.78,0.1552833616733551,93.03,8
100,353472528000.0,0.059759683907032,99.16,0.1532411426305771,93.07,8
101,353472528000.0,0.0651447921991348,99.32,0.1532411426305771,93.07,8
-1,0.0,3.1552844047546387,19.8,3.1633963584899902,19.06,9
0,3499728000.0,2.1468875408172607,26.8,2.150148630142212,24.8,9
10,38497008000.0,0.2726294994354248,97.78,0.2631627321243286,91.81,9
20,73494288000.0,0.2668966054916382,97.52,0.2681182324886322,91.99,9
30,108491568000.0,0.253793329000473,97.98,0.2643507421016693,92.24,9
40,143488848000.0,0.1488188952207565,98.76,0.2123419046401977,92.68,9
50,178486128000.0,0.1007449254393577,98.84,0.1781413257122039,92.84,9
60,213483408000.0,0.0942377597093582,99.04,0.1811800599098205,92.84,9
70,248480688000.0,0.0950759649276733,98.74,0.1821153908967971,92.81,9
80,283477968000.0,0.0680858343839645,99.22,0.1656830012798309,92.91,9
90,318475248000.0,0.0569932833313941,99.12,0.1703703701496124,92.95,9
100,353472528000.0,0.0558730959892272,99.22,0.1645711362361908,92.97,9
101,353472528000.0,0.0589485578238964,99.04,0.1645711362361908,92.97,9
-1,0.0,3.1534290313720703,19.32,3.1633963584899902,19.06,10
0,3499728000.0,2.127549409866333,27.6,2.1437554359436035,25.07,10
10,38497008000.0,0.2649338245391845,97.16,0.2521609961986542,92.05,10
20,73494288000.0,0.2674809992313385,97.6,0.2551986873149872,92.2,10
30,108491568000.0,0.251858502626419,98.14,0.2437162548303604,92.41,10
40,143488848000.0,0.1521538645029068,98.86,0.1839370280504226,92.75,10
50,178486128000.0,0.1036033555865287,98.9,0.144807294011116,92.97,10
60,213483408000.0,0.0957576185464859,99.0,0.1455667167901992,92.99,10
70,248480688000.0,0.0887874513864517,98.84,0.1408929228782653,93.0,10
80,283477968000.0,0.0673583373427391,99.12,0.1260087788105011,93.04,10
90,318475248000.0,0.0519053824245929,99.1,0.1304078251123428,93.07,10
100,353472528000.0,0.0535743497312068,99.0,0.1345191746950149,93.05,10
101,353472528000.0,0.059863943606615,99.16,0.1345191746950149,93.05,10
-1,0.0,3.167181968688965,19.36,3.1633963584899902,19.06,11
0,3499728000.0,2.14896821975708,26.76,2.146290063858032,24.85,11
10,38497008000.0,0.2683992683887481,97.5,0.262338250875473,92.01,11
20,73494288000.0,0.2687622010707855,97.64,0.2628653943538666,92.14,11
30,108491568000.0,0.2503627836704254,97.86,0.2568534016609192,92.42,11
40,143488848000.0,0.1497088521718979,98.58,0.1957305520772934,92.75,11
50,178486128000.0,0.096676766872406,98.92,0.1562333405017852,92.86,11
60,213483408000.0,0.095555305480957,99.14,0.158518448472023,92.83,11
70,248480688000.0,0.0842668935656547,99.08,0.1558693647384643,92.87,11
80,283477968000.0,0.0655632242560386,98.92,0.1445540189743042,93.01,11
90,318475248000.0,0.0546364374458789,99.12,0.1371785104274749,93.0,11
100,353472528000.0,0.0588993020355701,99.1,0.1431853622198104,92.96,11
101,353472528000.0,0.0575179755687713,99.28,0.1431853473186493,92.96,11
-1,0.0,3.1807141304016118,19.24,3.1633963584899902,19.06,12
0,3499728000.0,2.160322427749634,26.62,2.145735025405884,25.01,12
10,38497008000.0,0.2680507004261017,97.56,0.2646834254264831,91.96,12
20,73494288000.0,0.2683676183223724,98.14,0.2671480774879455,92.08,12
30,108491568000.0,0.2524270117282867,98.5,0.260711520910263,92.34,12
40,143488848000.0,0.148322120308876,98.92,0.1978621780872345,92.73,12
50,178486128000.0,0.1062250137329101,98.62,0.1654711365699768,92.92,12
60,213483408000.0,0.0991925150156021,98.82,0.1612633913755417,92.95,12
70,248480688000.0,0.0892697721719741,98.88,0.1638838797807693,92.87,12
80,283477968000.0,0.07453603297472,98.8,0.1377514749765396,92.96,12
90,318475248000.0,0.0599675886332988,99.2,0.1542045921087265,93.0,12
100,353472528000.0,0.067974179983139,99.18,0.1518786996603012,93.0,12
101,353472528000.0,0.0642797201871872,99.1,0.1518786996603012,93.0,12
-1,0.0,3.070908546447754,21.06,3.1633963584899902,19.06,13
0,3499728000.0,2.0734753608703613,28.76,2.1520817279815674,24.95,13
10,38497008000.0,0.2713805437088012,97.62,0.256098598241806,91.88,13
20,73494288000.0,0.267072468996048,97.58,0.2637471258640289,92.07,13
30,108491568000.0,0.2528603971004486,98.2,0.2589832544326782,92.37,13
40,143488848000.0,0.1532619446516037,99.08,0.2115952223539352,92.67,13
50,178486128000.0,0.0980337411165237,99.12,0.1877551674842834,92.75,13
60,213483408000.0,0.0972104296088218,99.04,0.1898430734872818,92.8,13
70,248480688000.0,0.0827558636665344,98.88,0.1673014312982559,92.9,13
80,283477968000.0,0.0677475929260253,99.24,0.1846787631511688,92.84,13
90,318475248000.0,0.0528910383582115,99.14,0.1732874065637588,92.94,13
100,353472528000.0,0.0560487061738967,99.18,0.1695366650819778,92.98,13
101,353472528000.0,0.0608629360795021,99.18,0.1695366650819778,92.98,13
-1,0.0,3.165883779525757,19.32,3.1633963584899902,19.06,14
0,3499728000.0,2.149930477142334,26.82,2.145601272583008,25.0,14
10,38497008000.0,0.2677309215068817,97.44,0.2604906857013702,91.73,14
20,73494288000.0,0.2658305466175079,97.74,0.2634047567844391,91.96,14
30,108491568000.0,0.2513979077339172,98.22,0.2566463649272918,92.38,14
40,143488848000.0,0.1502729207277298,98.86,0.2005089670419693,92.72,14
50,178486128000.0,0.1012512296438217,98.9,0.1694499850273132,92.92,14
60,213483408000.0,0.0954369455575943,99.1,0.1675074249505996,92.93,14
70,248480688000.0,0.0893665924668312,98.9,0.1616828739643097,92.93,14
80,283477968000.0,0.0607394240796566,99.24,0.1602362990379333,93.0,14
90,318475248000.0,0.0561710819602012,99.14,0.1481081992387771,92.99,14
100,353472528000.0,0.0579236149787902,99.04,0.1535153239965438,92.92,14
101,353472528000.0,0.0610226728022098,99.26,0.1535153239965438,92.92,14
-1,0.0,3.1582326889038086,19.5,3.1633963584899902,19.06,15
0,3499728000.0,2.1360843181610107,27.32,2.146578311920166,24.96,15
10,38497008000.0,0.2669211626052856,97.64,0.2621368169784546,91.68,15
20,73494288000.0,0.2685708701610565,97.8,0.2687482237815857,91.9,15
30,108491568000.0,0.2510449290275574,98.5,0.2670390903949737,92.27,15
40,143488848000.0,0.1514916121959686,98.68,0.2055772393941879,92.7,15
50,178486128000.0,0.106122113764286,99.12,0.1592256426811218,92.86,15
60,213483408000.0,0.0929735079407692,98.96,0.1627818942070007,92.81,15
70,248480688000.0,0.0854792669415474,98.84,0.154306098818779,92.9,15
80,283477968000.0,0.0726002603769302,99.02,0.1466430574655532,92.92,15
90,318475248000.0,0.0717746689915657,99.24,0.138772502541542,92.93,15
100,353472528000.0,0.0539994686841964,99.02,0.1529041081666946,92.89,15
101,353472528000.0,0.0530354380607605,98.8,0.1529041081666946,92.89,15
-1,0.0,3.1624577045440674,19.48,3.1633963584899902,19.06,16
0,3499728000.0,2.142586231231689,26.98,2.1459903717041016,24.92,16
10,38497008000.0,0.2684686779975891,98.16,0.254454642534256,92.17,16
20,73494288000.0,0.2700264453887939,98.02,0.2569374144077301,92.27,16
30,108491568000.0,0.2533018887042999,98.28,0.247369959950447,92.56,16
40,143488848000.0,0.1539596021175384,98.74,0.1825854629278183,92.84,16
50,178486128000.0,0.0982621982693672,98.92,0.1625998765230178,92.97,16
60,213483408000.0,0.0932315289974212,98.94,0.1514681577682495,92.96,16
70,248480688000.0,0.0879784524440765,99.0,0.1559301167726516,93.0,16
80,283477968000.0,0.0661044344305992,99.14,0.1384553909301757,93.09,16
90,318475248000.0,0.0584992095828056,99.06,0.1418997198343277,93.06,16
100,353472528000.0,0.0549032725393772,99.22,0.1461547762155532,93.07,16
101,353472528000.0,0.0535584986209869,99.0,0.1461547762155532,93.07,16
