Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,143800920.0,7.714186668395996,1.36,7.744991302490234,1.2,0,0.003,VGG19,GMP,cifar100,0.9
0,17399911320.0,2.9972527027130127,4.78,3.011471509933472,4.06,0,0.003,VGG19,GMP,cifar100,0.9
10,189961015320.0,0.3385079205036163,29.26,0.4801071286201477,21.81,0,0.003,VGG19,GMP,cifar100,0.9
20,362522119320.0,0.1784374713897705,43.68,0.4094871580600738,32.64,0,0.003,VGG19,GMP,cifar100,0.9
30,535083223320.0,0.2496350109577179,47.36,0.4285931289196014,36.08,0,0.003,VGG19,GMP,cifar100,0.9
40,707644327320.0,0.364192932844162,58.18,0.4949119687080383,43.81,0,0.003,VGG19,GMP,cifar100,0.9
50,880205431320.0,0.4222577810287475,70.2,0.5461598038673401,53.16,0,0.003,VGG19,GMP,cifar100,0.9
60,1052766535320.0,0.4004207551479339,81.58,0.5651993155479431,60.24,0,0.003,VGG19,GMP,cifar100,0.9
70,1225327639320.0,0.3268253803253174,86.8,0.5627585053443909,63.36,0,0.003,VGG19,GMP,cifar100,0.9
80,1397888743320.0,0.2889110147953033,90.08,0.598703145980835,65.38,0,0.003,VGG19,GMP,cifar100,0.9
90,1570449847320.0,0.2340095788240432,91.38,0.6039953827857971,66.36,0,0.003,VGG19,GMP,cifar100,0.9
100,1743010951320.0,0.2132637947797775,93.1,0.6516610383987427,67.13,0,0.003,VGG19,GMP,cifar100,0.9
101,1743010951320.0,0.2176803350448608,93.58,0.6516610383987427,67.13,0,0.003,VGG19,GMP,cifar100,0.9
-1,143730300.0,7.623116493225098,1.8,7.57866907119751,1.65,1,0.003,VGG19,GMP,cifar100,0.9
0,17391366300.0,2.9018404483795166,3.48,2.9179813861846924,2.85,1,0.003,VGG19,GMP,cifar100,0.9
10,189867726300.0,0.3227236270904541,33.3,0.4831633567810058,24.35,1,0.003,VGG19,GMP,cifar100,0.9
20,362344086300.0,0.1733297407627105,46.52,0.421719878911972,33.93,1,0.003,VGG19,GMP,cifar100,0.9
30,534820446300.0,0.2552954852581024,50.14,0.4461024105548858,37.95,1,0.003,VGG19,GMP,cifar100,0.9
40,707296806300.0,0.3681356012821197,58.16,0.5145689845085144,43.76,1,0.003,VGG19,GMP,cifar100,0.9
50,879773166300.0,0.4257458746433258,70.84,0.5516583323478699,52.94,1,0.003,VGG19,GMP,cifar100,0.9
60,1052249526300.0,0.3986549377441406,80.22,0.5645944476127625,59.58,1,0.003,VGG19,GMP,cifar100,0.9
70,1224725886300.0,0.3390994071960449,85.7,0.5800372958183289,63.25,1,0.003,VGG19,GMP,cifar100,0.9
80,1397202246300.0,0.2845923900604248,88.34,0.5882775783538818,64.93,1,0.003,VGG19,GMP,cifar100,0.9
90,1569678606300.0,0.2370910048484802,91.62,0.6233558654785156,66.12,1,0.003,VGG19,GMP,cifar100,0.9
100,1742154966300.0,0.2091028094291687,92.84,0.6510123610496521,66.9,1,0.003,VGG19,GMP,cifar100,0.9
101,1742154966300.0,0.2120537906885147,92.94,0.6510123610496521,66.9,1,0.003,VGG19,GMP,cifar100,0.9
-1,143833836.0,7.050775527954102,1.5,7.131810665130615,1.27,2,0.003,VGG19,GMP,cifar100,0.9
0,17403894156.0,2.85903263092041,4.1,2.89638352394104,3.23,2,0.003,VGG19,GMP,cifar100,0.9
10,190004497356.0,0.3258577287197113,31.02,0.4703317582607269,23.86,2,0.003,VGG19,GMP,cifar100,0.9
20,362605100556.0,0.1715336889028549,39.68,0.4288619458675384,29.94,2,0.003,VGG19,GMP,cifar100,0.9
30,535205703756.0,0.2513533532619476,44.72,0.4724802672863006,33.76,2,0.003,VGG19,GMP,cifar100,0.9
40,707806306956.0,0.368645578622818,56.1,0.5263893604278564,42.83,2,0.003,VGG19,GMP,cifar100,0.9
50,880406910156.0,0.4482167661190033,69.76,0.590569257736206,52.12,2,0.003,VGG19,GMP,cifar100,0.9
60,1053007513356.0,0.422186404466629,80.86,0.5949118733406067,59.69,2,0.003,VGG19,GMP,cifar100,0.9
70,1225608116556.0,0.3283927738666534,85.72,0.5693686008453369,62.85,2,0.003,VGG19,GMP,cifar100,0.9
80,1398208719756.0,0.2595005333423614,89.32,0.5662904381752014,64.83,2,0.003,VGG19,GMP,cifar100,0.9
90,1570809322956.0,0.2510211765766144,91.3,0.624151349067688,65.81,2,0.003,VGG19,GMP,cifar100,0.9
100,1743409926156.0,0.212805762887001,92.6,0.660211980342865,66.48,2,0.003,VGG19,GMP,cifar100,0.9
101,1743409926156.0,0.2197205126285553,91.62,0.660211980342865,66.48,2,0.003,VGG19,GMP,cifar100,0.9
-1,143934048.0,8.033513069152832,1.76,8.05023193359375,1.58,3,0.003,VGG19,GMP,cifar100,0.9
0,17416019808.0,2.9848642349243164,4.26,2.9995768070220947,3.41,3,0.003,VGG19,GMP,cifar100,0.9
10,190136877408.0,0.351811945438385,27.18,0.5077601671218872,19.82,3,0.003,VGG19,GMP,cifar100,0.9
20,362857735008.0,0.1742526292800903,36.04,0.4699321985244751,26.62,3,0.003,VGG19,GMP,cifar100,0.9
30,535578592608.0,0.267194926738739,41.42,0.5117388367652893,30.93,3,0.003,VGG19,GMP,cifar100,0.9
40,708299450208.0,0.3807672262191772,55.7,0.571557343006134,41.75,3,0.003,VGG19,GMP,cifar100,0.9
50,881020307808.0,0.4370497763156891,69.94,0.5925591588020325,52.34,3,0.003,VGG19,GMP,cifar100,0.9
60,1053741165408.0,0.4293966591358185,79.62,0.6031259298324585,59.27,3,0.003,VGG19,GMP,cifar100,0.9
70,1226462023008.0,0.3507203757762909,86.52,0.5765042901039124,62.99,3,0.003,VGG19,GMP,cifar100,0.9
80,1399182880608.0,0.2651433050632477,89.5,0.5827211737632751,64.88,3,0.003,VGG19,GMP,cifar100,0.9
90,1571903738208.0,0.2396523505449295,91.38,0.6489586234092712,65.87,3,0.003,VGG19,GMP,cifar100,0.9
100,1744624595808.0,0.2255990803241729,92.34,0.6550818085670471,66.98,3,0.003,VGG19,GMP,cifar100,0.9
101,1744624595808.0,0.2281373888254165,92.94,0.6550818085670471,66.98,3,0.003,VGG19,GMP,cifar100,0.9
-1,143872308.0,7.457375049591064,1.24,7.485922336578369,1.23,4,0.003,VGG19,GMP,cifar100,0.9
0,17408549268.0,2.7824389934539795,4.96,2.8444323539733887,4.21,4,0.003,VGG19,GMP,cifar100,0.9
10,190055318868.0,0.3110752403736114,23.46,0.5085971355438232,17.27,4,0.003,VGG19,GMP,cifar100,0.9
20,362702088468.0,0.1785880178213119,34.08,0.4576027691364288,24.69,4,0.003,VGG19,GMP,cifar100,0.9
30,535348858068.0,0.260202020406723,41.1,0.5028742551803589,30.38,4,0.003,VGG19,GMP,cifar100,0.9
40,707995627668.0,0.3722103834152221,53.96,0.5609040260314941,40.92,4,0.003,VGG19,GMP,cifar100,0.9
50,880642397268.0,0.4368440508842468,69.06,0.6276161670684814,51.7,4,0.003,VGG19,GMP,cifar100,0.9
60,1053289166868.0,0.4231028854846954,80.92,0.6317195296287537,59.22,4,0.003,VGG19,GMP,cifar100,0.9
70,1225935936468.0,0.3463893830776214,87.32,0.624498724937439,63.38,4,0.003,VGG19,GMP,cifar100,0.9
80,1398582706068.0,0.2594743967056274,90.24,0.6367155909538269,65.16,4,0.003,VGG19,GMP,cifar100,0.9
90,1571229475668.0,0.2385229468345642,91.34,0.6603756546974182,66.26,4,0.003,VGG19,GMP,cifar100,0.9
100,1743876245268.0,0.2109249532222747,93.88,0.6848357319831848,66.99,4,0.003,VGG19,GMP,cifar100,0.9
101,1743876245268.0,0.2131451368331909,93.14,0.6848357319831848,66.99,4,0.003,VGG19,GMP,cifar100,0.9
-1,143862276.0,7.538117408752441,1.02,7.562448501586914,1.15,5,0.003,VGG19,GMP,cifar100,0.9
0,17407335396.0,3.016098976135254,3.96,3.0396318435668945,3.27,5,0.003,VGG19,GMP,cifar100,0.9
10,190042066596.0,0.3458951711654663,30.58,0.4924259185791015,21.39,5,0.003,VGG19,GMP,cifar100,0.9
20,362676797796.0,0.1746021658182144,39.36,0.4798696041107178,28.68,5,0.003,VGG19,GMP,cifar100,0.9
30,535311528996.0,0.248962864279747,45.16,0.5170406103134155,33.34,5,0.003,VGG19,GMP,cifar100,0.9
40,707946260196.0,0.3695310652256012,56.4,0.596369206905365,40.98,5,0.003,VGG19,GMP,cifar100,0.9
50,880580991396.0,0.4241482019424438,69.88,0.6535528302192688,51.74,5,0.003,VGG19,GMP,cifar100,0.9
60,1053215722596.0,0.3958799540996551,80.34,0.6346045136451721,58.81,5,0.003,VGG19,GMP,cifar100,0.9
70,1225850453796.0,0.3292163014411926,85.76,0.6212985515594482,62.72,5,0.003,VGG19,GMP,cifar100,0.9
80,1398485184996.0,0.2736279368400574,89.34,0.6206241250038147,64.8,5,0.003,VGG19,GMP,cifar100,0.9
90,1571119916196.0,0.2557055354118347,91.66,0.6581032276153564,65.85,5,0.003,VGG19,GMP,cifar100,0.9
100,1743754647396.0,0.209788367152214,93.26,0.681272566318512,66.81,5,0.003,VGG19,GMP,cifar100,0.9
101,1743754647396.0,0.2048199623823166,93.14,0.681272566318512,66.81,5,0.003,VGG19,GMP,cifar100,0.9
-1,143802048.0,7.229841232299805,1.88,7.162448406219482,1.74,6,0.003,VGG19,GMP,cifar100,0.9
0,17400047808.0,2.988843441009521,3.5,2.967512369155884,2.66,6,0.003,VGG19,GMP,cifar100,0.9
10,189962505408.0,0.3322715759277344,20.92,0.5113155245780945,15.28,6,0.003,VGG19,GMP,cifar100,0.9
20,362524963008.0,0.163994163274765,38.62,0.4439954459667206,29.39,6,0.003,VGG19,GMP,cifar100,0.9
30,535087420608.0,0.2409131973981857,45.84,0.4789786636829376,34.73,6,0.003,VGG19,GMP,cifar100,0.9
40,707649878208.0,0.3873530626296997,55.76,0.5715394020080566,42.57,6,0.003,VGG19,GMP,cifar100,0.9
50,880212335808.0,0.4347538948059082,69.92,0.6021521091461182,53.06,6,0.003,VGG19,GMP,cifar100,0.9
60,1052774793408.0,0.4245668649673462,80.48,0.571902334690094,59.82,6,0.003,VGG19,GMP,cifar100,0.9
70,1225337251008.0,0.3138944804668426,86.36,0.5548111200332642,63.34,6,0.003,VGG19,GMP,cifar100,0.9
80,1397899708608.0,0.2578013837337494,89.4,0.5835310220718384,65.13,6,0.003,VGG19,GMP,cifar100,0.9
90,1570462166208.0,0.2421875894069671,91.54,0.6162759065628052,66.16,6,0.003,VGG19,GMP,cifar100,0.9
100,1743024623808.0,0.2380548417568206,92.7,0.6393918991088867,67.09,6,0.003,VGG19,GMP,cifar100,0.9
101,1743024623808.0,0.2161458879709243,93.14,0.6393918991088867,67.09,6,0.003,VGG19,GMP,cifar100,0.9
-1,143871264.0,7.340437889099121,1.14,7.277917861938477,1.22,7,0.003,VGG19,GMP,cifar100,0.9
0,17408422944.0,2.916733503341675,3.7,2.8653318881988525,3.22,7,0.003,VGG19,GMP,cifar100,0.9
10,190053939744.0,0.3262006640434265,23.38,0.5144003629684448,17.74,7,0.003,VGG19,GMP,cifar100,0.9
20,362699456544.0,0.1843617409467697,37.96,0.4441628158092499,28.05,7,0.003,VGG19,GMP,cifar100,0.9
