Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,123114664.0,1.433107614517212,75.28,1.3367068767547607,58.39,0,0.003,LAMP,VGG19,cifar100,0.85
0,14896874344.0,0.3578008711338043,90.8,0.3939110934734344,67.65,0,0.003,LAMP,VGG19,cifar100,0.85
10,162634471144.0,0.166970208287239,94.58,0.3170388638973236,69.69,0,0.003,LAMP,VGG19,cifar100,0.85
20,310372067944.0,0.1338199377059936,95.84,0.3137615621089935,70.27,0,0.003,LAMP,VGG19,cifar100,0.85
30,458109664744.0,0.1102274805307388,95.64,0.3305797576904297,70.53,0,0.003,LAMP,VGG19,cifar100,0.85
40,605847261544.0,0.1104867830872535,96.48,0.3596576750278473,70.59,0,0.003,LAMP,VGG19,cifar100,0.85
50,753584858344.0,0.1161428987979888,96.5,0.3606345951557159,70.63,0,0.003,LAMP,VGG19,cifar100,0.85
60,901322455144.0,0.0963446199893951,97.0,0.3674404323101043,70.84,0,0.003,LAMP,VGG19,cifar100,0.85
70,1049060051944.0,0.0922195836901664,97.5,0.372475117444992,70.82,0,0.003,LAMP,VGG19,cifar100,0.85
80,1196797648744.0,0.1221347898244857,97.68,0.3899481296539306,70.72,0,0.003,LAMP,VGG19,cifar100,0.85
90,1344535245544.0,0.1106178387999534,97.72,0.3806733191013336,70.86,0,0.003,LAMP,VGG19,cifar100,0.85
100,1492272842344.0,0.1106714159250259,97.76,0.401016891002655,70.91,0,0.003,LAMP,VGG19,cifar100,0.85
101,1492272842344.0,0.0910184681415557,98.04,0.401016891002655,70.91,0,0.003,LAMP,VGG19,cifar100,0.85
-1,123188344.0,1.3253530263900757,75.06,1.2893160581588743,58.19,1,0.003,LAMP,VGG19,cifar100,0.85
0,14905789624.0,0.4300019443035126,90.08,0.415067195892334,67.66,1,0.003,LAMP,VGG19,cifar100,0.85
10,162731802424.0,0.1581901162862777,94.98,0.3223174214363098,69.31,1,0.003,LAMP,VGG19,cifar100,0.85
20,310557815224.0,0.1243638545274734,95.32,0.3186283111572265,69.95,1,0.003,LAMP,VGG19,cifar100,0.85
30,458383828024.0,0.1042805388569831,95.9,0.335892379283905,70.08,1,0.003,LAMP,VGG19,cifar100,0.85
40,606209840824.0,0.1140682995319366,96.6,0.3316037654876709,70.25,1,0.003,LAMP,VGG19,cifar100,0.85
50,754035853624.0,0.1030284315347671,96.62,0.3305636346340179,70.46,1,0.003,LAMP,VGG19,cifar100,0.85
60,901861866424.0,0.0948109626770019,96.86,0.3340131938457489,70.49,1,0.003,LAMP,VGG19,cifar100,0.85
70,1049687879224.0,0.0904707983136177,97.4,0.349957674741745,70.57,1,0.003,LAMP,VGG19,cifar100,0.85
80,1197513892024.0,0.0976147577166557,97.8,0.3614116311073303,70.55,1,0.003,LAMP,VGG19,cifar100,0.85
90,1345339904824.0,0.0945230349898338,97.82,0.3613627851009369,70.71,1,0.003,LAMP,VGG19,cifar100,0.85
100,1493165917624.0,0.0850429162383079,97.98,0.3729026317596435,70.69,1,0.003,LAMP,VGG19,cifar100,0.85
101,1493165917624.0,0.1048622727394104,97.68,0.3729026317596435,70.69,1,0.003,LAMP,VGG19,cifar100,0.85
-1,123159580.0,1.381730079650879,73.68,1.386487364768982,57.03,2,0.003,LAMP,VGG19,cifar100,0.85
0,14902309180.0,0.4059756398200989,90.08,0.4094005227088928,66.87,2,0.003,LAMP,VGG19,cifar100,0.85
