Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,1.7362370491027832,82.06,1.490919589996338,66.36,0,0,LAMP,resnet18,cifar100,0.8
0,25205030400.0,0.506141722202301,93.9,0.5295109748840332,72.78,0,0,LAMP,resnet18,cifar100,0.8
10,277255334400.0,0.2051496356725692,96.32,0.4799981713294983,74.07,0,0,LAMP,resnet18,cifar100,0.8
20,529305638400.0,0.1369128823280334,96.74,0.5324190855026245,74.48,0,0,LAMP,resnet18,cifar100,0.8
30,781355942400.0,0.1362320482730865,97.86,0.5563420057296753,74.53,0,0,LAMP,resnet18,cifar100,0.8
40,1033406246400.0,0.1288215517997741,98.22,0.5749707221984863,74.57,0,0,LAMP,resnet18,cifar100,0.8
50,1285456550400.0,0.1104921102523803,98.46,0.5980862379074097,74.65,0,0,LAMP,resnet18,cifar100,0.8
60,1537506854400.0,0.1158313453197479,98.7,0.6281566023826599,74.65,0,0,LAMP,resnet18,cifar100,0.8
70,1789557158400.0,0.1411872655153274,98.9,0.5937479734420776,74.53,0,0,LAMP,resnet18,cifar100,0.8
80,2041607462400.0,0.1162169948220253,99.08,0.6096019744873047,74.51,0,0,LAMP,resnet18,cifar100,0.8
90,2293657766400.0,0.121964693069458,99.26,0.6454321146011353,74.63,0,0,LAMP,resnet18,cifar100,0.8
100,2545708070400.0,0.0906469151377677,99.46,0.6372249722480774,74.45,0,0,LAMP,resnet18,cifar100,0.8
101,2545708070400.0,0.095587208867073,99.28,0.6372249722480774,74.45,0,0,LAMP,resnet18,cifar100,0.8
-1,0.0,1.7010016441345217,82.34,1.490919589996338,66.36,1,0,LAMP,resnet18,cifar100,0.8
0,25205030400.0,0.4978109896183014,93.86,0.5440147519111633,72.78,1,0,LAMP,resnet18,cifar100,0.8
10,277255334400.0,0.181529015302658,96.0,0.4317249953746795,74.38,1,0,LAMP,resnet18,cifar100,0.8
20,529305638400.0,0.1365371942520141,97.3,0.4850541353225708,74.51,1,0,LAMP,resnet18,cifar100,0.8
30,781355942400.0,0.1507071554660797,98.22,0.5300987958908081,74.81,1,0,LAMP,resnet18,cifar100,0.8
40,1033406246400.0,0.1466064900159835,98.18,0.5326200723648071,74.61,1,0,LAMP,resnet18,cifar100,0.8
50,1285456550400.0,0.1469745635986328,98.58,0.5723406672477722,74.9,1,0,LAMP,resnet18,cifar100,0.8
60,1537506854400.0,0.1317378729581833,98.86,0.5740544199943542,74.63,1,0,LAMP,resnet18,cifar100,0.8
70,1789557158400.0,0.1167339757084846,98.92,0.5753817558288574,74.87,1,0,LAMP,resnet18,cifar100,0.8
80,2041607462400.0,0.0979791954159736,99.16,0.5955497622489929,74.81,1,0,LAMP,resnet18,cifar100,0.8
90,2293657766400.0,0.1208405569195747,99.08,0.6078242063522339,74.73,1,0,LAMP,resnet18,cifar100,0.8
100,2545708070400.0,0.1154763475060463,99.5,0.6290227770805359,74.85,1,0,LAMP,resnet18,cifar100,0.8
101,2545708070400.0,0.1124401539564132,99.22,0.6290227174758911,74.85,1,0,LAMP,resnet18,cifar100,0.8
-1,0.0,1.6604515314102173,82.04,1.490919589996338,66.36,2,0,LAMP,resnet18,cifar100,0.8
0,25205030400.0,0.5210942625999451,93.62,0.543440580368042,72.99,2,0,LAMP,resnet18,cifar100,0.8
10,277255334400.0,0.1969743371009826,95.98,0.4795557856559753,74.38,2,0,LAMP,resnet18,cifar100,0.8
20,529305638400.0,0.1552504897117614,97.08,0.5474936962127686,74.5,2,0,LAMP,resnet18,cifar100,0.8
30,781355942400.0,0.1291462033987045,97.5,0.5377833843231201,74.64,2,0,LAMP,resnet18,cifar100,0.8
40,1033406246400.0,0.1514198035001754,98.1,0.5850277543067932,74.57,2,0,LAMP,resnet18,cifar100,0.8
50,1285456550400.0,0.1318860352039337,98.62,0.5390923619270325,74.72,2,0,LAMP,resnet18,cifar100,0.8
60,1537506854400.0,0.1174936518073082,98.78,0.612421452999115,74.5,2,0,LAMP,resnet18,cifar100,0.8
70,1789557158400.0,0.1166903376579284,98.82,0.5937764644622803,74.64,2,0,LAMP,resnet18,cifar100,0.8
80,2041607462400.0,0.110807754099369,99.2,0.603490948677063,74.58,2,0,LAMP,resnet18,cifar100,0.8
90,2293657766400.0,0.1161974221467971,98.88,0.6146435737609863,74.59,2,0,LAMP,resnet18,cifar100,0.8
100,2545708070400.0,0.1036982536315918,99.2,0.6570830345153809,74.45,2,0,LAMP,resnet18,cifar100,0.8
101,2545708070400.0,0.108955942094326,99.28,0.6570830345153809,74.45,2,0,LAMP,resnet18,cifar100,0.8
