Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,104511756.0,1.7510743141174316,65.94,1.7230254411697388,52.26,0,0.001,LAMP,VGG19,cifar100,0.9
0,12645922476.0,0.571241021156311,84.62,0.5542797446250916,65.02,0,0.001,LAMP,VGG19,cifar100,0.9
10,138060029676.0,0.1984197497367859,91.96,0.3788516521453857,68.78,0,0.001,LAMP,VGG19,cifar100,0.9
20,263474136876.0,0.1534105390310287,93.52,0.3817436695098877,69.4,0,0.001,LAMP,VGG19,cifar100,0.9
30,388888244076.0,0.1459222435951233,94.74,0.4138582646846771,69.67,0,0.001,LAMP,VGG19,cifar100,0.9
40,514302351276.0,0.1197262108325958,95.36,0.4143345057964325,69.95,0,0.001,LAMP,VGG19,cifar100,0.9
50,639716458476.0,0.1292206645011901,95.52,0.4417640566825866,70.11,0,0.001,LAMP,VGG19,cifar100,0.9
60,765130565676.0,0.1366606652736663,96.3,0.4341314435005188,70.31,0,0.001,LAMP,VGG19,cifar100,0.9
70,890544672876.0,0.1226701363921165,95.98,0.4403159916400909,70.38,0,0.001,LAMP,VGG19,cifar100,0.9
80,1015958780076.0,0.1067126095294952,96.32,0.453708678483963,70.51,0,0.001,LAMP,VGG19,cifar100,0.9
90,1141372887276.0,0.1026371717453002,96.64,0.4725974500179291,70.49,0,0.001,LAMP,VGG19,cifar100,0.9
100,1266786994476.0,0.1154514029622078,96.9,0.5256812572479248,70.36,0,0.001,LAMP,VGG19,cifar100,0.9
101,1266786994476.0,0.1129326373338699,96.9,0.5256812572479248,70.36,0,0.001,LAMP,VGG19,cifar100,0.9
-1,104515560.0,1.7597945928573608,65.22,1.719454050064087,52.67,1,0.001,LAMP,VGG19,cifar100,0.9
0,12646382760.0,0.5573790669441223,85.74,0.5684791803359985,64.62,1,0.001,LAMP,VGG19,cifar100,0.9
10,138065054760.0,0.2322241365909576,92.58,0.3821699321269989,68.49,1,0.001,LAMP,VGG19,cifar100,0.9
20,263483726760.0,0.1693850606679916,93.38,0.3671132028102875,69.44,1,0.001,LAMP,VGG19,cifar100,0.9
30,388902398760.0,0.1342785954475402,94.08,0.3720497786998749,69.95,1,0.001,LAMP,VGG19,cifar100,0.9
40,514321070760.0,0.1317892968654632,95.44,0.3768802583217621,70.14,1,0.001,LAMP,VGG19,cifar100,0.9
50,639739742760.0,0.1195869296789169,95.68,0.4118170142173767,70.32,1,0.001,LAMP,VGG19,cifar100,0.9
60,765158414760.0,0.1102824434638023,95.76,0.3867427706718445,70.34,1,0.001,LAMP,VGG19,cifar100,0.9
70,890577086760.0,0.1120371297001838,96.24,0.4198722243309021,70.35,1,0.001,LAMP,VGG19,cifar100,0.9
80,1015995758760.0,0.1232936307787895,96.64,0.438728004693985,70.53,1,0.001,LAMP,VGG19,cifar100,0.9
90,1141414430760.0,0.1071156188845634,96.76,0.4228046834468841,70.64,1,0.001,LAMP,VGG19,cifar100,0.9
100,1266833102760.0,0.1172836646437645,97.56,0.4388408064842224,70.66,1,0.001,LAMP,VGG19,cifar100,0.9
101,1266833102760.0,0.1119486168026924,97.14,0.4388408064842224,70.66,1,0.001,LAMP,VGG19,cifar100,0.9
-1,104467188.0,1.7330328226089478,65.62,1.6773606538772583,52.83,2,0.001,LAMP,VGG19,cifar100,0.9
0,12640529748.0,0.5613855123519897,85.52,0.5772202610969543,65.0,2,0.001,LAMP,VGG19,cifar100,0.9
10,138001155348.0,0.24008809030056,91.36,0.3699627816677093,68.5,2,0.001,LAMP,VGG19,cifar100,0.9
20,263361780948.0,0.1575968861579895,93.88,0.3756521046161651,69.16,2,0.001,LAMP,VGG19,cifar100,0.9
30,388722406548.0,0.1392545700073242,94.2,0.3941527605056762,69.65,2,0.001,LAMP,VGG19,cifar100,0.9
40,514083032148.0,0.1369274258613586,95.16,0.4046754240989685,69.98,2,0.001,LAMP,VGG19,cifar100,0.9
50,639443657748.0,0.1288790553808212,95.46,0.4052723050117492,69.98,2,0.001,LAMP,VGG19,cifar100,0.9
60,764804283348.0,0.1203735247254371,95.4,0.4422442018985748,70.11,2,0.001,LAMP,VGG19,cifar100,0.9
70,890164908948.0,0.1186973229050636,96.24,0.4774974584579468,70.36,2,0.001,LAMP,VGG19,cifar100,0.9
80,1015525534548.0,0.1178715527057647,96.38,0.4599660038948059,70.27,2,0.001,LAMP,VGG19,cifar100,0.9
90,1140886160148.0,0.1143304407596588,97.06,0.4555655419826507,70.22,2,0.001,LAMP,VGG19,cifar100,0.9
100,1266246785748.0,0.1369024962186813,96.82,0.4648687541484833,70.48,2,0.001,LAMP,VGG19,cifar100,0.9
101,1266246785748.0,0.1235291063785553,96.92,0.4648687541484833,70.48,2,0.001,LAMP,VGG19,cifar100,0.9
-1,104511372.0,1.7647889852523804,65.1,1.700035810470581,52.62,3,0.001,LAMP,VGG19,cifar100,0.9
