Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,88485384.0,4.724148273468018,0.88,4.719586849212647,1.0,0,0.005,VGG19,GMP,cifar100,0.95
0,10706731464.0,2.294108867645264,0.88,2.2893733978271484,1.0,0,0.005,VGG19,GMP,cifar100,0.95
10,116889192264.0,0.3860779404640198,1.12,0.4545376896858215,1.0,0,0.005,VGG19,GMP,cifar100,0.95
20,223071653064.0,0.1534497588872909,2.02,0.3297902643680572,1.56,0,0.005,VGG19,GMP,cifar100,0.95
30,329254113864.0,0.079378992319107,1.34,0.3146568834781647,1.0,0,0.005,VGG19,GMP,cifar100,0.95
40,435436574664.0,0.0476651266217231,1.34,0.3103629648685455,1.0,0,0.005,VGG19,GMP,cifar100,0.95
50,541619035464.0,0.0405567437410354,1.36,0.3100334703922272,1.0,0,0.005,VGG19,GMP,cifar100,0.95
60,647801496264.0,0.0306421518325805,1.36,0.3058043122291565,1.0,0,0.005,VGG19,GMP,cifar100,0.95
70,753983957064.0,0.0366353094577789,1.34,0.3049158155918121,1.0,0,0.005,VGG19,GMP,cifar100,0.95
80,860166417864.0,0.0361703112721443,1.34,0.3043069541454315,1.0,0,0.005,VGG19,GMP,cifar100,0.95
90,966348878664.0,0.0316684171557426,1.34,0.3048596978187561,1.0,0,0.005,VGG19,GMP,cifar100,0.95
100,1072531339464.0,0.0310103483498096,1.36,0.2951781153678894,1.0,0,0.005,VGG19,GMP,cifar100,0.95
101,1072531339464.0,0.0310097858309745,1.36,0.2951781153678894,1.0,0,0.005,VGG19,GMP,cifar100,0.95
-1,88509420.0,5.089186191558838,0.94,5.128455638885498,1.0,1,0.005,VGG19,GMP,cifar100,0.95
0,10709639820.0,2.2796952724456787,0.94,2.324692964553833,1.0,1,0.005,VGG19,GMP,cifar100,0.95
10,116920943820.0,0.3842681646347046,1.38,0.4688935279846191,1.0,1,0.005,VGG19,GMP,cifar100,0.95
20,223132247820.0,0.1514541953802108,1.38,0.3279876112937927,1.0,1,0.005,VGG19,GMP,cifar100,0.95
30,329343551820.0,0.0778170451521873,1.38,0.3091579973697662,1.0,1,0.005,VGG19,GMP,cifar100,0.95
40,435554855820.0,0.0432195737957954,1.38,0.3012383282184601,1.0,1,0.005,VGG19,GMP,cifar100,0.95
50,541766159820.0,0.0380028560757637,1.36,0.3019202351570129,1.0,1,0.005,VGG19,GMP,cifar100,0.95
60,647977463820.0,0.0332360938191413,1.56,0.2944619059562683,1.23,1,0.005,VGG19,GMP,cifar100,0.95
70,754188767820.0,0.0324196852743625,1.8,0.2905669212341308,1.49,1,0.005,VGG19,GMP,cifar100,0.95
80,860400071820.0,0.030673598870635,1.86,0.2940278947353363,1.51,1,0.005,VGG19,GMP,cifar100,0.95
90,966611375820.0,0.0336668975651264,1.4,0.2892769873142242,1.06,1,0.005,VGG19,GMP,cifar100,0.95
100,1072822679820.0,0.0346204861998558,1.36,0.2862570881843567,1.0,1,0.005,VGG19,GMP,cifar100,0.95
101,1072822679820.0,0.0346169583499431,1.36,0.2862570881843567,1.0,1,0.005,VGG19,GMP,cifar100,0.95
-1,88507092.0,4.810798645019531,0.86,4.817446231842041,1.0,2,0.005,VGG19,GMP,cifar100,0.95
0,10709358132.0,2.231480360031128,0.86,2.257797718048096,1.0,2,0.005,VGG19,GMP,cifar100,0.95
10,116917868532.0,0.389085590839386,1.38,0.451872855424881,1.0,2,0.005,VGG19,GMP,cifar100,0.95
20,223126378932.0,0.1576666682958603,1.38,0.3197140693664551,1.0,2,0.005,VGG19,GMP,cifar100,0.95
30,329334889332.0,0.085687905550003,1.38,0.3007397651672363,1.0,2,0.005,VGG19,GMP,cifar100,0.95
40,435543399732.0,0.0520309023559093,1.38,0.306951642036438,1.0,2,0.005,VGG19,GMP,cifar100,0.95
50,541751910132.0,0.037498403340578,1.38,0.3068499565124511,1.0,2,0.005,VGG19,GMP,cifar100,0.95
60,647960420532.0,0.0325056985020637,1.38,0.3033955991268158,1.0,2,0.005,VGG19,GMP,cifar100,0.95
70,754168930932.0,0.0319343097507953,1.38,0.3050722181797027,1.0,2,0.005,VGG19,GMP,cifar100,0.95
80,860377441332.0,0.0415978617966175,1.38,0.3025148212909698,1.0,2,0.005,VGG19,GMP,cifar100,0.95
90,966585951732.0,0.0317668952047824,1.38,0.2975073456764221,1.0,2,0.005,VGG19,GMP,cifar100,0.95
100,1072794462132.0,0.030525479465723,1.38,0.2974100708961487,1.0,2,0.005,VGG19,GMP,cifar100,0.95
101,1072794462132.0,0.0305096376687288,1.38,0.2974100708961487,1.0,2,0.005,VGG19,GMP,cifar100,0.95
-1,88544568.0,5.273405075073242,0.96,5.256209373474121,1.0,3,0.005,VGG19,GMP,cifar100,0.95
0,10713892728.0,2.346884250640869,0.96,2.3298661708831787,1.0,3,0.005,VGG19,GMP,cifar100,0.95
10,116967374328.0,0.4174677729606628,1.36,0.4251836836338043,1.0,3,0.005,VGG19,GMP,cifar100,0.95
20,223220855928.0,0.165410965681076,1.36,0.2736769318580627,1.0,3,0.005,VGG19,GMP,cifar100,0.95
30,329474337528.0,0.0841395780444145,1.36,0.28086718916893,1.0,3,0.005,VGG19,GMP,cifar100,0.95
40,435727819128.0,0.0520474053919315,1.36,0.2816234230995178,1.0,3,0.005,VGG19,GMP,cifar100,0.95
50,541981300728.0,0.0377447865903377,1.36,0.2897177338600158,1.0,3,0.005,VGG19,GMP,cifar100,0.95
60,648234782328.0,0.0361266992986202,1.32,0.2913946807384491,1.0,3,0.005,VGG19,GMP,cifar100,0.95
70,754488263928.0,0.0377695113420486,1.36,0.285271942615509,1.0,3,0.005,VGG19,GMP,cifar100,0.95
