Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,146094312.0,8.003918647766113,1.2,8.029808044433594,1.11,0,0.001,VGG19,GMP,cifar100,0.9
0,17677411752.0,3.10073184967041,4.52,3.17331600189209,3.51,0,0.001,VGG19,GMP,cifar100,0.9
10,192990586152.0,0.3140549659729004,16.46,0.5759865045547485,11.5,0,0.001,VGG19,GMP,cifar100,0.9
20,368303760552.0,0.1448376029729843,24.5,0.5340380072593689,16.79,0,0.001,VGG19,GMP,cifar100,0.9
30,543616934952.0,0.2106119245290756,29.74,0.5404140949249268,21.68,0,0.001,VGG19,GMP,cifar100,0.9
40,718930109352.0,0.3167142570018768,37.8,0.5824046730995178,27.59,0,0.001,VGG19,GMP,cifar100,0.9
50,894243283752.0,0.4075633585453033,51.24,0.6358070373535156,38.55,0,0.001,VGG19,GMP,cifar100,0.9
60,1069556458152.0,0.4557367265224457,67.96,0.6655530333518982,49.43,0,0.001,VGG19,GMP,cifar100,0.9
70,1244869632552.0,0.4225058257579803,78.18,0.702025294303894,57.46,0,0.001,VGG19,GMP,cifar100,0.9
80,1420182806952.0,0.4044355750083923,85.12,0.7294236421585083,61.46,0,0.001,VGG19,GMP,cifar100,0.9
90,1595495981352.0,0.2794711589813232,88.7,0.7484785914421082,63.59,0,0.001,VGG19,GMP,cifar100,0.9
100,1770809155752.0,0.2677474617958069,90.46,0.7814130783081055,65.12,0,0.001,VGG19,GMP,cifar100,0.9
101,1770809155752.0,0.2779527306556701,91.02,0.7814130783081055,65.12,0,0.001,VGG19,GMP,cifar100,0.9
-1,146081640.0,7.755844593048096,1.56,7.892429828643799,1.17,1,0.001,VGG19,GMP,cifar100,0.9
0,17675878440.0,3.1242306232452397,4.94,3.1738123893737797,3.64,1,0.001,VGG19,GMP,cifar100,0.9
10,192973846440.0,0.3140576779842376,13.9,0.5427162647247314,10.59,1,0.001,VGG19,GMP,cifar100,0.9
20,368271814440.0,0.1564567983150482,23.08,0.5189499855041504,17.43,1,0.001,VGG19,GMP,cifar100,0.9
30,543569782440.0,0.2039457410573959,29.08,0.5243669748306274,22.48,1,0.001,VGG19,GMP,cifar100,0.9
40,718867750440.0,0.3015906512737274,35.82,0.5766578316688538,27.25,1,0.001,VGG19,GMP,cifar100,0.9
50,894165718440.0,0.4013779759407043,49.38,0.6151348948478699,37.93,1,0.001,VGG19,GMP,cifar100,0.9
60,1069463686440.0,0.4395953118801117,65.02,0.6712914705276489,47.77,1,0.001,VGG19,GMP,cifar100,0.9
70,1244761654440.0,0.4126633107662201,75.92,0.6390308737754822,55.81,1,0.001,VGG19,GMP,cifar100,0.9
80,1420059622440.0,0.3638508319854736,83.9,0.6333645582199097,60.77,1,0.001,VGG19,GMP,cifar100,0.9
90,1595357590440.0,0.2778690755367279,87.9,0.6544211506843567,63.34,1,0.001,VGG19,GMP,cifar100,0.9
100,1770655558440.0,0.2844353318214416,89.62,0.7284713387489319,64.89,1,0.001,VGG19,GMP,cifar100,0.9
101,1770655558440.0,0.285508394241333,89.68,0.7284713387489319,64.89,1,0.001,VGG19,GMP,cifar100,0.9
-1,146106216.0,7.553405284881592,1.16,7.569347381591797,1.21,2,0.001,VGG19,GMP,cifar100,0.9
0,17678852136.0,3.122674465179444,2.86,3.1483211517333984,2.59,2,0.001,VGG19,GMP,cifar100,0.9
10,193006311336.0,0.3117007315158844,20.62,0.5525862574577332,14.43,2,0.001,VGG19,GMP,cifar100,0.9
20,368333770536.0,0.1492405384778976,29.08,0.4985189735889435,20.86,2,0.001,VGG19,GMP,cifar100,0.9
30,543661229736.0,0.1991838365793228,32.24,0.495013415813446,23.79,2,0.001,VGG19,GMP,cifar100,0.9
40,718988688936.0,0.2950741648674011,38.66,0.5316725373268127,29.26,2,0.001,VGG19,GMP,cifar100,0.9
50,894316148136.0,0.4090688526630401,52.72,0.6035451889038086,39.26,2,0.001,VGG19,GMP,cifar100,0.9
60,1069643607336.0,0.4539384841918945,67.46,0.6711133718490601,49.3,2,0.001,VGG19,GMP,cifar100,0.9
70,1244971066536.0,0.4080156683921814,77.18,0.6708695888519287,57.17,2,0.001,VGG19,GMP,cifar100,0.9
80,1420298525736.0,0.348615825176239,84.32,0.7260788083076477,61.26,2,0.001,VGG19,GMP,cifar100,0.9
90,1595625984936.0,0.2942425608634949,88.28,0.7353234887123108,63.45,2,0.001,VGG19,GMP,cifar100,0.9
100,1770953444136.0,0.2766713500022888,90.52,0.7894279956817627,64.82,2,0.001,VGG19,GMP,cifar100,0.9
101,1770953444136.0,0.2629880309104919,90.68,0.7894279956817627,64.82,2,0.001,VGG19,GMP,cifar100,0.9
-1,146109024.0,8.434701919555664,1.1,8.491116523742676,1.11,3,0.001,VGG19,GMP,cifar100,0.9
0,17679191904.0,3.195819139480591,3.74,3.228104591369629,2.83,3,0.001,VGG19,GMP,cifar100,0.9
10,193010020704.0,0.3114338219165802,19.6,0.485813707113266,13.93,3,0.001,VGG19,GMP,cifar100,0.9
20,368340849504.0,0.1349114924669265,25.56,0.4580936133861542,18.81,3,0.001,VGG19,GMP,cifar100,0.9
30,543671678304.0,0.1866357326507568,30.82,0.4823980033397674,22.3,3,0.001,VGG19,GMP,cifar100,0.9
40,719002507104.0,0.3084734082221985,37.12,0.5284847021102905,27.53,3,0.001,VGG19,GMP,cifar100,0.9
50,894333335904.0,0.4099963009357452,52.34,0.6130198240280151,38.24,3,0.001,VGG19,GMP,cifar100,0.9
60,1069664164704.0,0.4518267810344696,65.02,0.6384313702583313,48.64,3,0.001,VGG19,GMP,cifar100,0.9
70,1244994993504.0,0.4083334505558014,77.58,0.6466583013534546,56.74,3,0.001,VGG19,GMP,cifar100,0.9
80,1420325822304.0,0.3430971205234527,83.28,0.6637938618659973,60.96,3,0.001,VGG19,GMP,cifar100,0.9
90,1595656651104.0,0.3064419627189636,86.96,0.7149653434753418,63.28,3,0.001,VGG19,GMP,cifar100,0.9
100,1770987479904.0,0.2781031727790832,90.4,0.7656964659690857,64.67,3,0.001,VGG19,GMP,cifar100,0.9
101,1770987479904.0,0.279356986284256,89.64,0.7656964659690857,64.67,3,0.001,VGG19,GMP,cifar100,0.9
-1,146092272.0,7.696671962738037,1.28,7.746857643127441,1.1,4,0.001,VGG19,GMP,cifar100,0.9
0,17677164912.0,3.135304927825928,2.92,3.1391987800598145,2.57,4,0.001,VGG19,GMP,cifar100,0.9
10,192987891312.0,0.3149767220020294,13.86,0.5907787680625916,9.73,4,0.001,VGG19,GMP,cifar100,0.9
20,368298617712.0,0.1524319648742675,21.98,0.5641692876815796,14.93,4,0.001,VGG19,GMP,cifar100,0.9
30,543609344112.0,0.2039955854415893,28.52,0.5860904455184937,21.17,4,0.001,VGG19,GMP,cifar100,0.9
40,718920070512.0,0.3205390572547912,38.06,0.6420751810073853,27.79,4,0.001,VGG19,GMP,cifar100,0.9
50,894230796912.0,0.3994855880737304,51.9,0.6942460536956787,38.29,4,0.001,VGG19,GMP,cifar100,0.9
60,1069541523312.0,0.4316442608833313,65.84,0.7144714593887329,48.65,4,0.001,VGG19,GMP,cifar100,0.9
70,1244852249712.0,0.439088761806488,76.76,0.7503042221069336,55.95,4,0.001,VGG19,GMP,cifar100,0.9
80,1420162976112.0,0.3497710227966308,83.46,0.7034341096878052,60.35,4,0.001,VGG19,GMP,cifar100,0.9
90,1595473702512.0,0.3235836625099182,87.04,0.757630467414856,62.94,4,0.001,VGG19,GMP,cifar100,0.9
100,1770784428912.0,0.3177717924118042,89.5,0.8212934136390686,64.55,4,0.001,VGG19,GMP,cifar100,0.9
101,1770784428912.0,0.3105972409248352,89.78,0.8212934136390686,64.55,4,0.001,VGG19,GMP,cifar100,0.9
-1,146061792.0,8.2080078125,1.02,8.17232608795166,1.05,5,0.001,VGG19,GMP,cifar100,0.9
0,17673476832.0,3.1254007816314697,4.22,3.1668813228607178,3.36,5,0.001,VGG19,GMP,cifar100,0.9
10,192947627232.0,0.3222168087959289,17.56,0.6110479235649109,12.01,5,0.001,VGG19,GMP,cifar100,0.9
20,368221777632.0,0.1480860412120819,24.76,0.5652328729629517,17.4,5,0.001,VGG19,GMP,cifar100,0.9
30,543495928032.0,0.202403038740158,29.48,0.5795365571975708,20.4,5,0.001,VGG19,GMP,cifar100,0.9
40,718770078432.0,0.3420026898384094,34.92,0.6383156180381775,25.32,5,0.001,VGG19,GMP,cifar100,0.9
50,894044228832.0,0.4180263578891754,49.92,0.7247323989868164,36.43,5,0.001,VGG19,GMP,cifar100,0.9
60,1069318379232.0,0.4304955899715423,66.36,0.7234110236167908,48.73,5,0.001,VGG19,GMP,cifar100,0.9
70,1244592529632.0,0.4307644963264465,77.22,0.7425949573516846,56.66,5,0.001,VGG19,GMP,cifar100,0.9
80,1419866680032.0,0.390480637550354,83.4,0.7522409558296204,61.39,5,0.001,VGG19,GMP,cifar100,0.9
90,1595140830432.0,0.3243826925754547,87.72,0.7945138216018677,63.35,5,0.001,VGG19,GMP,cifar100,0.9
100,1770414980832.0,0.2911950051784515,90.3,0.8039625883102417,64.79,5,0.001,VGG19,GMP,cifar100,0.9
101,1770414980832.0,0.2928409278392792,90.52,0.8039625883102417,64.79,5,0.001,VGG19,GMP,cifar100,0.9
-1,146105484.0,7.839644432067871,0.98,7.842187404632568,1.16,6,0.001,VGG19,GMP,cifar100,0.9
0,17678763564.0,3.210736989974976,3.1,3.213290214538574,2.36,6,0.001,VGG19,GMP,cifar100,0.9
10,193005344364.0,0.298231840133667,19.86,0.5246321558952332,14.12,6,0.001,VGG19,GMP,cifar100,0.9
20,368331925164.0,0.1422493308782577,29.36,0.4913263022899627,21.45,6,0.001,VGG19,GMP,cifar100,0.9
30,543658505964.0,0.1965412944555282,32.32,0.49414923787117,23.9,6,0.001,VGG19,GMP,cifar100,0.9
40,718985086764.0,0.3100224137306213,39.06,0.5547583699226379,28.59,6,0.001,VGG19,GMP,cifar100,0.9
50,894311667564.0,0.4040372967720032,54.62,0.6203838586807251,40.08,6,0.001,VGG19,GMP,cifar100,0.9
60,1069638248364.0,0.4613753855228424,67.32,0.6485627293586731,50.04,6,0.001,VGG19,GMP,cifar100,0.9
70,1244964829164.0,0.4117456376552582,78.56,0.6818119883537292,57.1,6,0.001,VGG19,GMP,cifar100,0.9
80,1420291409964.0,0.3672140836715698,85.46,0.7126795053482056,61.17,6,0.001,VGG19,GMP,cifar100,0.9
90,1595617990764.0,0.3179081976413727,88.3,0.77791428565979,63.14,6,0.001,VGG19,GMP,cifar100,0.9
100,1770944571564.0,0.2644173800945282,90.58,0.8038387298583984,64.68,6,0.001,VGG19,GMP,cifar100,0.9
101,1770944571564.0,0.2607077062129974,90.26,0.8038387298583984,64.68,6,0.001,VGG19,GMP,cifar100,0.9
-1,146060004.0,7.702683925628662,0.9,7.691100597381592,1.12,7,0.001,VGG19,GMP,cifar100,0.9
0,17673260484.0,3.160111665725708,4.94,3.1575846672058105,3.92,7,0.001,VGG19,GMP,cifar100,0.9
10,192945265284.0,0.2999350726604461,19.22,0.5423430800437927,14.14,7,0.001,VGG19,GMP,cifar100,0.9
20,368217270084.0,0.1536290794610977,22.9,0.5216631293296814,16.25,7,0.001,VGG19,GMP,cifar100,0.9
30,543489274884.0,0.2124918848276138,28.88,0.5336840152740479,21.21,7,0.001,VGG19,GMP,cifar100,0.9
