Epoch,test accuracy,training accuracy
0,10.0,9.944444444444445
1,10.0,9.94
2,10.0,9.94
3,10.0,9.94
4,10.0,9.94
5,10.0,9.94
6,10.0,9.94
7,10.0,9.94
8,10.0,9.94
9,10.0,9.94
10,10.0,9.94
11,10.0,9.94
12,10.0,9.94
13,10.0,9.94
14,10.0,9.94
15,10.0,9.94
16,10.0,9.94
17,10.0,9.94
18,10.0,9.94
19,10.0,9.94
20,10.0,9.94
21,10.0,9.94
22,10.0,9.94
23,10.0,9.94
24,10.0,9.94
25,10.0,9.94
26,10.0,9.94
27,10.0,9.94
28,10.0,9.94
29,10.0,9.94
30,10.0,9.94
31,10.0,9.94
32,10.0,9.94
33,10.0,9.94
34,10.0,9.94
35,10.0,9.94
36,10.0,9.94
37,10.0,9.94
38,10.0,9.94
39,10.0,9.94
40,10.0,9.94
41,10.0,9.94
42,10.0,9.94
43,10.0,9.94
44,10.0,9.94
45,10.0,9.94
46,10.0,9.94
47,10.0,9.94
48,10.0,9.94
49,10.0,9.94
50,10.0,9.94
51,10.0,9.94
52,10.0,9.94
53,10.0,9.94
54,10.0,9.94
55,10.0,9.94
56,10.0,9.94
57,10.0,9.94
58,10.0,9.94
59,10.0,9.94
60,10.0,9.94
61,10.0,9.94
62,10.0,9.94
63,10.0,9.94
64,10.0,9.94
65,10.0,9.94
66,10.0,9.94
67,10.0,9.94
68,10.0,9.94
69,10.0,9.94
70,10.0,9.94
71,10.0,9.94
72,10.0,9.94
73,10.0,9.94
74,10.0,9.94
75,10.0,9.94
76,10.0,9.94
77,10.0,9.94
78,10.0,9.94
79,10.0,9.94
80,10.0,9.94
81,10.0,9.94
82,10.0,9.94
83,10.0,9.94
84,10.0,9.94
85,10.0,9.94
86,10.0,9.94
87,10.0,9.94
88,10.0,9.94
89,10.0,9.94
90,10.0,9.94
91,10.0,9.94
92,10.0,9.94
93,10.0,9.94
94,10.0,9.94
95,10.0,9.94
96,10.0,9.94
97,10.0,9.94
98,10.0,9.94
99,10.0,9.94
