layer_names,pr
conv1,0.0
layer1.0.conv1,0.663954
layer1.0.conv2,0.59510636
layer1.1.conv1,0.5254991
layer1.1.conv2,0.6010471
layer2.0.conv1,0.46907553
layer2.0.conv2,0.5482517
layer2.0.shortcut.0,0.4621582
layer2.1.conv1,0.69122314
layer2.1.conv2,0.68814427
layer3.0.conv1,0.43721855
layer3.0.conv2,0.50649005
layer3.0.shortcut.0,0.3649292
layer3.1.conv1,0.66066146
layer3.1.conv2,0.6642456
layer4.0.conv1,0.459621
layer4.0.conv2,0.49803925
layer4.0.shortcut.0,0.4116745
layer4.1.conv1,0.5004014
layer4.1.conv2,0.8947932
linear,0.0
