Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,5.129678726196289,2.38,5.1501665115356445,2.42,0,0,GMP,resnet50,cifar100,0.95
0,9050417280.0,1.099260926246643,9.14,1.0908844470977783,8.6,0,0,GMP,resnet50,cifar100,0.95
10,99554590080.0,0.5264665484428406,23.38,0.7826855778694153,21.92,0,0,GMP,resnet50,cifar100,0.95
20,190058762880.0,0.6065903902053833,30.44,1.0318090915679932,28.53,0,0,GMP,resnet50,cifar100,0.95
30,280562935680.0,0.8761888146400452,34.74,1.2622231245040894,32.84,0,0,GMP,resnet50,cifar100,0.95
40,371067108480.0,1.010933518409729,38.28,1.5043063163757324,36.05,0,0,GMP,resnet50,cifar100,0.95
50,461571281280.0,1.0519897937774658,42.4,1.3779324293136597,39.07,0,0,GMP,resnet50,cifar100,0.95
60,552075454080.0,1.574711799621582,44.12,2.044942617416382,40.26,0,0,GMP,resnet50,cifar100,0.95
70,642579626880.0,1.5081939697265625,47.24,1.742222785949707,43.19,0,0,GMP,resnet50,cifar100,0.95
80,733083799680.0,1.3832207918167114,49.84,1.7386093139648438,44.84,0,0,GMP,resnet50,cifar100,0.95
90,823587972480.0,1.4023818969726562,52.04,1.6786643266677856,46.82,0,0,GMP,resnet50,cifar100,0.95
100,914092145280.0,1.3574320077896118,55.26,1.813392996788025,48.43,0,0,GMP,resnet50,cifar100,0.95
101,914092145280.0,1.3452340364456177,55.16,1.813392996788025,48.43,0,0,GMP,resnet50,cifar100,0.95
-1,0.0,5.091575145721436,2.5,5.1501665115356445,2.42,1,0,GMP,resnet50,cifar100,0.95
0,9050417280.0,1.0505070686340332,9.24,1.0189532041549685,9.05,1,0,GMP,resnet50,cifar100,0.95
10,99554590080.0,0.5419189929962158,23.34,0.8286528587341309,22.14,1,0,GMP,resnet50,cifar100,0.95
20,190058762880.0,0.8014213442802429,29.22,0.9950603246688844,27.99,1,0,GMP,resnet50,cifar100,0.95
30,280562935680.0,0.7640935182571411,34.34,1.2047410011291504,32.44,1,0,GMP,resnet50,cifar100,0.95
40,371067108480.0,0.7217066287994385,39.32,1.0786986351013184,37.02,1,0,GMP,resnet50,cifar100,0.95
50,461571281280.0,1.0679969787597656,41.58,1.4582635164260864,39.07,1,0,GMP,resnet50,cifar100,0.95
60,552075454080.0,1.1867454051971436,45.14,1.475130915641785,41.07,1,0,GMP,resnet50,cifar100,0.95
70,642579626880.0,1.2324711084365845,47.24,1.635633945465088,43.17,1,0,GMP,resnet50,cifar100,0.95
80,733083799680.0,1.293498396873474,50.08,1.781223177909851,45.59,1,0,GMP,resnet50,cifar100,0.95
90,823587972480.0,1.560671329498291,52.86,1.7871078252792358,46.67,1,0,GMP,resnet50,cifar100,0.95
100,914092145280.0,1.4331477880477903,54.3,1.8808412551879885,48.53,1,0,GMP,resnet50,cifar100,0.95
101,914092145280.0,1.420190691947937,54.68,1.8808412551879885,48.53,1,0,GMP,resnet50,cifar100,0.95
-1,0.0,5.177302837371826,2.3,5.1501665115356445,2.42,2,0,GMP,resnet50,cifar100,0.95
0,9050417280.0,1.0507556200027466,8.98,1.0530518293380735,8.53,2,0,GMP,resnet50,cifar100,0.95
10,99554590080.0,0.5379937291145325,22.32,0.7348958253860474,22.69,2,0,GMP,resnet50,cifar100,0.95
20,190058762880.0,0.6350733041763306,28.64,0.9804283380508424,28.3,2,0,GMP,resnet50,cifar100,0.95
30,280562935680.0,0.8211305737495422,34.18,1.187146544456482,32.6,2,0,GMP,resnet50,cifar100,0.95
40,371067108480.0,1.100704789161682,38.56,1.3594977855682373,36.44,2,0,GMP,resnet50,cifar100,0.95
50,461571281280.0,1.0744256973266602,42.04,1.2275534868240356,39.39,2,0,GMP,resnet50,cifar100,0.95
60,552075454080.0,1.412825107574463,44.04,1.893017292022705,40.52,2,0,GMP,resnet50,cifar100,0.95
70,642579626880.0,1.0953353643417358,48.04,1.4674804210662842,43.43,2,0,GMP,resnet50,cifar100,0.95
80,733083799680.0,1.383298397064209,50.48,1.6351531744003296,45.27,2,0,GMP,resnet50,cifar100,0.95
90,823587972480.0,1.1850236654281616,53.3,1.71327006816864,46.81,2,0,GMP,resnet50,cifar100,0.95
100,914092145280.0,1.3107362985610962,55.1,1.8562748432159424,48.41,2,0,GMP,resnet50,cifar100,0.95
101,914092145280.0,1.288951754570007,55.18,1.8562748432159424,48.41,2,0,GMP,resnet50,cifar100,0.95
