Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,473.6738586425781,0.358,575.232666015625,0.464,2,0,LAMP,resnet18,imagenet,0.9
0,5696527453125.0,8.219830513000488,31.53,31.77541160583496,36.066,2,0,LAMP,resnet18,imagenet,0.9
5,34179164718750.0,5.811256408691406,43.802,18.24873161315918,47.542,2,0,LAMP,resnet18,imagenet,0.9
10,62661801984375.0,6.159681797027588,46.732,18.67339515686035,50.002,2,0,LAMP,resnet18,imagenet,0.9
15,85447911796875.0,7.8277692794799805,48.08,17.70303726196289,50.59,2,0,LAMP,resnet18,imagenet,0.9
