layer_names,pr
conv1,0.0
layer1.0.conv1,0.547092
layer1.0.conv2,0.34461805
layer1.1.conv1,0.3168403
layer1.1.conv2,0.45787218
layer2.0.conv1,0.28044975
layer2.0.conv2,0.38658312
layer2.0.shortcut.0,0.3083496
layer2.1.conv1,0.6239895
layer2.1.conv2,0.62021214
layer3.0.conv1,0.25863308
layer3.0.conv2,0.31127083
layer3.0.shortcut.0,0.22229004
layer3.1.conv1,0.48760307
layer3.1.conv2,0.4781986
layer4.0.conv1,0.26747385
layer4.0.conv2,0.29393345
layer4.0.shortcut.0,0.23537445
layer4.1.conv1,0.30039215
layer4.1.conv2,0.6580467
linear,0.0
