Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,157330972.0,0.9510701298713684,79.68,1.0313235521316528,74.09,0,0.003,VGG19,GMP,cifar10,0.85
0,19037047612.0,0.0781099200248718,99.54,0.1073436364531517,93.33,0,0.003,VGG19,GMP,cifar10,0.85
10,207834214012.0,0.0349986813962459,99.62,0.1296019554138183,93.45,0,0.003,VGG19,GMP,cifar10,0.85
20,396631380412.0,0.0403484106063842,99.62,0.1499329507350921,93.38,0,0.003,VGG19,GMP,cifar10,0.85
30,585428546812.0,0.0389768332242965,99.54,0.1632208526134491,93.49,0,0.003,VGG19,GMP,cifar10,0.85
40,774225713212.0,0.038331639021635,99.86,0.1742838323116302,93.45,0,0.003,VGG19,GMP,cifar10,0.85
50,963022879612.0,0.0365541726350784,99.76,0.1797622442245483,93.52,0,0.003,VGG19,GMP,cifar10,0.85
60,1151820046012.0,0.0364671275019645,99.78,0.2051521241664886,93.46,0,0.003,VGG19,GMP,cifar10,0.85
70,1340617212412.0,0.0337835326790809,99.84,0.1933330297470092,93.41,0,0.003,VGG19,GMP,cifar10,0.85
80,1529414378812.0,0.0450743921101093,99.76,0.1999363154172897,93.52,0,0.003,VGG19,GMP,cifar10,0.85
90,1718211545212.0,0.0418483279645442,99.86,0.2110660523176193,93.42,0,0.003,VGG19,GMP,cifar10,0.85
100,1907008711612.0,0.0331957451999187,99.76,0.1907976418733596,93.49,0,0.003,VGG19,GMP,cifar10,0.85
101,1907008711612.0,0.0410938337445259,99.68,0.1907976269721985,93.49,0,0.003,VGG19,GMP,cifar10,0.85
-1,157373284.0,0.912495255470276,80.06,1.0093802213668823,73.81,1,0.003,VGG19,GMP,cifar10,0.85
0,19042167364.0,0.0699028521776199,99.62,0.1278483867645263,93.22,1,0.003,VGG19,GMP,cifar10,0.85
10,207890108164.0,0.0542658902704715,99.4,0.1621569246053695,93.42,1,0.003,VGG19,GMP,cifar10,0.85
20,396738048964.0,0.043698213994503,99.66,0.1753813177347183,93.37,1,0.003,VGG19,GMP,cifar10,0.85
30,585585989764.0,0.0338870994746685,99.68,0.2054500877857208,93.24,1,0.003,VGG19,GMP,cifar10,0.85
40,774433930564.0,0.0312263518571853,99.76,0.1870763450860977,93.45,1,0.003,VGG19,GMP,cifar10,0.85
50,963281871364.0,0.0401333272457122,99.8,0.1661789566278457,93.39,1,0.003,VGG19,GMP,cifar10,0.85
60,1152129812164.0,0.0304083004593849,99.66,0.1872748583555221,93.38,1,0.003,VGG19,GMP,cifar10,0.85
70,1340977752964.0,0.0355269722640514,99.72,0.1819268316030502,93.41,1,0.003,VGG19,GMP,cifar10,0.85
80,1529825693764.0,0.0512217059731483,99.74,0.1905276477336883,93.39,1,0.003,VGG19,GMP,cifar10,0.85
90,1718673634564.0,0.031981386244297,99.88,0.2308477908372879,93.41,1,0.003,VGG19,GMP,cifar10,0.85
100,1907521575364.0,0.0381160527467727,99.68,0.2281862795352935,93.45,1,0.003,VGG19,GMP,cifar10,0.85
101,1907521575364.0,0.046631596982479,99.76,0.2281862646341323,93.45,1,0.003,VGG19,GMP,cifar10,0.85
-1,157431088.0,0.8592398762702942,82.72,0.9643113017082214,77.1,2,0.003,VGG19,GMP,cifar10,0.85
0,19049161648.0,0.074070855975151,99.56,0.1500685513019561,93.28,2,0.003,VGG19,GMP,cifar10,0.85
10,207966467248.0,0.0472828485071659,99.5,0.1423813849687576,93.32,2,0.003,VGG19,GMP,cifar10,0.85
20,396883772848.0,0.0311629455536603,99.66,0.148542895913124,93.38,2,0.003,VGG19,GMP,cifar10,0.85
30,585801078448.0,0.0391011610627174,99.72,0.1574830114841461,93.38,2,0.003,VGG19,GMP,cifar10,0.85
40,774718384048.0,0.0292247347533702,99.72,0.1560084968805313,93.25,2,0.003,VGG19,GMP,cifar10,0.85
50,963635689648.0,0.0525483861565589,99.74,0.181837186217308,93.28,2,0.003,VGG19,GMP,cifar10,0.85
60,1152552995248.0,0.0429314225912094,99.64,0.2044068872928619,93.37,2,0.003,VGG19,GMP,cifar10,0.85
70,1341470300848.0,0.036927230656147,99.76,0.188307300209999,93.39,2,0.003,VGG19,GMP,cifar10,0.85
80,1530387606448.0,0.0276315174996852,99.7,0.1829579919576645,93.46,2,0.003,VGG19,GMP,cifar10,0.85
90,1719304912048.0,0.0354012288153171,99.82,0.1949751377105713,93.44,2,0.003,VGG19,GMP,cifar10,0.85
100,1908222217648.0,0.0394555926322937,99.8,0.1975306123495102,93.59,2,0.003,VGG19,GMP,cifar10,0.85
101,1908222217648.0,0.0348199196159839,99.82,0.1975306123495102,93.59,2,0.003,VGG19,GMP,cifar10,0.85
-1,157392868.0,0.8435837626457214,80.44,0.9358692169189452,73.6,3,0.003,VGG19,GMP,cifar10,0.85
0,19044537028.0,0.0886024981737136,99.46,0.1301925182342529,93.3,3,0.003,VGG19,GMP,cifar10,0.85
10,207915978628.0,0.0430784486234188,99.66,0.1379639208316803,93.45,3,0.003,VGG19,GMP,cifar10,0.85
20,396787420228.0,0.0469992607831954,99.72,0.1362319886684417,93.45,3,0.003,VGG19,GMP,cifar10,0.85
30,585658861828.0,0.0408831499516963,99.74,0.1581155210733413,93.54,3,0.003,VGG19,GMP,cifar10,0.85
40,774530303428.0,0.0360525958240032,99.74,0.1646065562963485,93.49,3,0.003,VGG19,GMP,cifar10,0.85
50,963401745028.0,0.0434242524206638,99.8,0.1570320576429367,93.59,3,0.003,VGG19,GMP,cifar10,0.85
60,1152273186628.0,0.0256237182766199,99.8,0.1595859676599502,93.49,3,0.003,VGG19,GMP,cifar10,0.85
70,1341144628228.0,0.0378075912594795,99.76,0.1690589487552642,93.45,3,0.003,VGG19,GMP,cifar10,0.85
80,1530016069828.0,0.0236934348940849,99.8,0.170140340924263,93.54,3,0.003,VGG19,GMP,cifar10,0.85
90,1718887511428.0,0.0293943099677562,99.8,0.1726665198802948,93.59,3,0.003,VGG19,GMP,cifar10,0.85
100,1907758953028.0,0.0366127155721187,99.8,0.1854262202978134,93.64,3,0.003,VGG19,GMP,cifar10,0.85
101,1907758953028.0,0.0195329207926988,99.82,0.1854262053966522,93.64,3,0.003,VGG19,GMP,cifar10,0.85
-1,157496032.0,0.9241850972175598,79.44,0.9977725744247437,74.08,4,0.003,VGG19,GMP,cifar10,0.85
0,19057019872.0,0.0808918252587318,99.54,0.1366452276706695,93.23,4,0.003,VGG19,GMP,cifar10,0.85
10,208052258272.0,0.0439292006194591,99.7,0.1755911260843277,93.34,4,0.003,VGG19,GMP,cifar10,0.85
20,397047496672.0,0.0418715700507164,99.58,0.1634511947631836,93.4,4,0.003,VGG19,GMP,cifar10,0.85
30,586042735072.0,0.059628952294588,99.72,0.1885585933923721,93.46,4,0.003,VGG19,GMP,cifar10,0.85
40,775037973472.0,0.0400867834687233,99.68,0.2015049457550048,93.45,4,0.003,VGG19,GMP,cifar10,0.85
50,964033211872.0,0.0374674946069717,99.44,0.1988110691308975,93.45,4,0.003,VGG19,GMP,cifar10,0.85
60,1153028450272.0,0.0285541545599699,99.72,0.2240306586027145,93.34,4,0.003,VGG19,GMP,cifar10,0.85
70,1342023688672.0,0.0396823100745677,99.76,0.2264978587627411,93.43,4,0.003,VGG19,GMP,cifar10,0.85
80,1531018927072.0,0.0400144420564174,99.8,0.2335876524448394,93.51,4,0.003,VGG19,GMP,cifar10,0.85
90,1720014165472.0,0.0392380952835083,99.78,0.2198885828256607,93.38,4,0.003,VGG19,GMP,cifar10,0.85
100,1909009403872.0,0.029963880777359,99.76,0.2388993799686432,93.45,4,0.003,VGG19,GMP,cifar10,0.85
101,1909009403872.0,0.0420791767537593,99.78,0.2388993799686432,93.45,4,0.003,VGG19,GMP,cifar10,0.85
-1,157284736.0,0.7811698913574219,83.22,0.8778364658355713,77.15,5,0.003,VGG19,GMP,cifar10,0.85
0,19031453056.0,0.0721752494573593,99.6,0.1554479449987411,93.17,5,0.003,VGG19,GMP,cifar10,0.85
10,207773136256.0,0.0395009592175483,99.7,0.1933993697166443,93.31,5,0.003,VGG19,GMP,cifar10,0.85
20,396514819456.0,0.031358815729618,99.72,0.174961969256401,93.24,5,0.003,VGG19,GMP,cifar10,0.85
30,585256502656.0,0.0302891060709953,99.8,0.1842442601919174,93.22,5,0.003,VGG19,GMP,cifar10,0.85
40,773998185856.0,0.0348359979689121,99.6,0.19047212600708,93.19,5,0.003,VGG19,GMP,cifar10,0.85
50,962739869056.0,0.0334130898118019,99.8,0.1929033994674682,93.26,5,0.003,VGG19,GMP,cifar10,0.85
60,1151481552256.0,0.0268966257572174,99.86,0.2186113595962524,93.22,5,0.003,VGG19,GMP,cifar10,0.85
70,1340223235456.0,0.0286741200834512,99.78,0.2329147607088089,93.22,5,0.003,VGG19,GMP,cifar10,0.85
80,1528964918656.0,0.0281763412058353,99.86,0.231335774064064,93.28,5,0.003,VGG19,GMP,cifar10,0.85
90,1717706601856.0,0.0344708748161792,99.72,0.2181277424097061,93.29,5,0.003,VGG19,GMP,cifar10,0.85
100,1906448285056.0,0.0459640026092529,99.68,0.2188348770141601,93.3,5,0.003,VGG19,GMP,cifar10,0.85
101,1906448285056.0,0.0287130791693925,99.82,0.2188348919153213,93.3,5,0.003,VGG19,GMP,cifar10,0.85
-1,157334140.0,0.8731093406677246,80.6,0.9565041065216064,75.49,6,0.003,VGG19,GMP,cifar10,0.85
0,19037430940.0,0.0926582440733909,99.34,0.166190505027771,93.4,6,0.003,VGG19,GMP,cifar10,0.85
10,207838398940.0,0.0343226045370101,99.54,0.1719566881656646,93.59,6,0.003,VGG19,GMP,cifar10,0.85
20,396639366940.0,0.0540985316038131,99.78,0.1732760071754455,93.56,6,0.003,VGG19,GMP,cifar10,0.85
30,585440334940.0,0.0366614386439323,99.6,0.1957818120718002,93.45,6,0.003,VGG19,GMP,cifar10,0.85
40,774241302940.0,0.0492159612476825,99.54,0.1968295872211456,93.47,6,0.003,VGG19,GMP,cifar10,0.85
50,963042270940.0,0.0409805253148078,99.72,0.2146666646003723,93.42,6,0.003,VGG19,GMP,cifar10,0.85
60,1151843238940.0,0.0300158876925706,99.6,0.1916943490505218,93.58,6,0.003,VGG19,GMP,cifar10,0.85
70,1340644206940.0,0.0341034904122352,99.66,0.2276920676231384,93.45,6,0.003,VGG19,GMP,cifar10,0.85
80,1529445174940.0,0.0366851389408111,99.64,0.2287870794534683,93.42,6,0.003,VGG19,GMP,cifar10,0.85
90,1718246142940.0,0.0449962876737117,99.8,0.2260403633117675,93.54,6,0.003,VGG19,GMP,cifar10,0.85
100,1907047110940.0,0.0270675234496593,99.76,0.2552503645420074,93.48,6,0.003,VGG19,GMP,cifar10,0.85
101,1907047110940.0,0.0622234344482421,99.76,0.2552503645420074,93.48,6,0.003,VGG19,GMP,cifar10,0.85
-1,157315456.0,1.040630340576172,77.0,1.1456971168518066,71.47,7,0.003,VGG19,GMP,cifar10,0.85
0,19035170176.0,0.0739991813898086,99.56,0.1314369142055511,93.46,7,0.003,VGG19,GMP,cifar10,0.85
10,207813717376.0,0.0459764339029789,99.58,0.1681190282106399,93.47,7,0.003,VGG19,GMP,cifar10,0.85
20,396592264576.0,0.045498713850975,99.54,0.1505788713693618,93.57,7,0.003,VGG19,GMP,cifar10,0.85
30,585370811776.0,0.040691964328289,99.7,0.1900134533643722,93.57,7,0.003,VGG19,GMP,cifar10,0.85
40,774149358976.0,0.0710673555731773,99.64,0.1675354987382888,93.54,7,0.003,VGG19,GMP,cifar10,0.85
50,962927906176.0,0.0361830741167068,99.64,0.1841624826192855,93.51,7,0.003,VGG19,GMP,cifar10,0.85
60,1151706453376.0,0.0471268072724342,99.72,0.1754261702299118,93.64,7,0.003,VGG19,GMP,cifar10,0.85
70,1340485000576.0,0.0526660904288291,99.64,0.1650869101285934,93.69,7,0.003,VGG19,GMP,cifar10,0.85
80,1529263547776.0,0.041084099560976,99.76,0.1807399839162826,93.72,7,0.003,VGG19,GMP,cifar10,0.85
90,1718042094976.0,0.0346462652087211,99.66,0.183141604065895,93.81,7,0.003,VGG19,GMP,cifar10,0.85
100,1906820642176.0,0.0481017492711544,99.88,0.1972265541553497,93.6,7,0.003,VGG19,GMP,cifar10,0.85
101,1906820642176.0,0.0280934479087591,99.72,0.1972265392541885,93.6,7,0.003,VGG19,GMP,cifar10,0.85
-1,157425112.0,0.8772657513618469,80.58,0.945551574230194,75.31,8,0.003,VGG19,GMP,cifar10,0.85
0,19048438552.0,0.0859327837824821,99.62,0.1249223947525024,93.21,8,0.003,VGG19,GMP,cifar10,0.85
10,207958572952.0,0.0363116301596164,99.52,0.1430827379226684,93.43,8,0.003,VGG19,GMP,cifar10,0.85
20,396868707352.0,0.0397598445415496,99.7,0.171302855014801,93.51,8,0.003,VGG19,GMP,cifar10,0.85
30,585778841752.0,0.0325741730630397,99.58,0.1578505635261535,93.63,8,0.003,VGG19,GMP,cifar10,0.85
40,774688976152.0,0.0392561480402946,99.66,0.1586478054523468,93.5,8,0.003,VGG19,GMP,cifar10,0.85
50,963599110552.0,0.0397158376872539,99.78,0.1751754432916641,93.46,8,0.003,VGG19,GMP,cifar10,0.85
60,1152509244952.0,0.0257388819009065,99.7,0.1916941553354263,93.51,8,0.003,VGG19,GMP,cifar10,0.85
70,1341419379352.0,0.0358788557350635,99.8,0.1834092736244201,93.55,8,0.003,VGG19,GMP,cifar10,0.85
80,1530329513752.0,0.0362719558179378,99.74,0.1863221973180771,93.57,8,0.003,VGG19,GMP,cifar10,0.85
90,1719239648152.0,0.0253711398690938,99.78,0.1661282926797866,93.61,8,0.003,VGG19,GMP,cifar10,0.85
100,1908149782552.0,0.0390706360340118,99.88,0.1730926185846328,93.55,8,0.003,VGG19,GMP,cifar10,0.85
101,1908149782552.0,0.0409814827144146,99.76,0.1730926185846328,93.55,8,0.003,VGG19,GMP,cifar10,0.85
-1,157312204.0,0.8758500814437866,81.2,0.9702123999595642,74.99,9,0.003,VGG19,GMP,cifar10,0.85
0,19034776684.0,0.0750287994742393,99.34,0.1171190589666366,93.49,9,0.003,VGG19,GMP,cifar10,0.85
10,207809421484.0,0.0412525907158851,99.5,0.1326610296964645,93.59,9,0.003,VGG19,GMP,cifar10,0.85
20,396584066284.0,0.0373478941619396,99.48,0.1580432504415512,93.55,9,0.003,VGG19,GMP,cifar10,0.85
30,585358711084.0,0.0430337488651275,99.7,0.1512215733528137,93.51,9,0.003,VGG19,GMP,cifar10,0.85
40,774133355884.0,0.0294555854052305,99.56,0.166497990489006,93.58,9,0.003,VGG19,GMP,cifar10,0.85
50,962908000684.0,0.0364454463124275,99.74,0.1589812040328979,93.51,9,0.003,VGG19,GMP,cifar10,0.85
60,1151682645484.0,0.0493196323513984,99.74,0.1545470952987671,93.46,9,0.003,VGG19,GMP,cifar10,0.85
70,1340457290284.0,0.0387003421783447,99.74,0.1680864244699478,93.55,9,0.003,VGG19,GMP,cifar10,0.85
80,1529231935084.0,0.0285788979381322,99.76,0.1704434007406234,93.49,9,0.003,VGG19,GMP,cifar10,0.85
90,1718006579884.0,0.0360062830150127,99.74,0.1726562231779098,93.42,9,0.003,VGG19,GMP,cifar10,0.85
100,1906781224684.0,0.0285761635750532,99.76,0.2209153473377227,93.36,9,0.003,VGG19,GMP,cifar10,0.85
101,1906781224684.0,0.0460140146315097,99.7,0.2209153622388839,93.36,9,0.003,VGG19,GMP,cifar10,0.85
-1,157448728.0,0.9104122519493104,78.48,0.9670072197914124,73.56,10,0.003,VGG19,GMP,cifar10,0.85
0,19051296088.0,0.072896733880043,99.54,0.139238029718399,93.22,10,0.003,VGG19,GMP,cifar10,0.85
10,207989769688.0,0.0340296402573585,99.64,0.1762719005346298,93.4,10,0.003,VGG19,GMP,cifar10,0.85
20,396928243288.0,0.0334222950041294,99.72,0.1843187063932418,93.38,10,0.003,VGG19,GMP,cifar10,0.85
30,585866716888.0,0.0529354996979236,99.62,0.1736959517002105,93.39,10,0.003,VGG19,GMP,cifar10,0.85
40,774805190488.0,0.0294493045657873,99.74,0.2130093872547149,93.4,10,0.003,VGG19,GMP,cifar10,0.85
50,963743664088.0,0.0254986677318811,99.7,0.2067880630493164,93.42,10,0.003,VGG19,GMP,cifar10,0.85
60,1152682137688.0,0.0324975326657295,99.76,0.2126784473657608,93.41,10,0.003,VGG19,GMP,cifar10,0.85
70,1341620611288.0,0.0396261624991893,99.76,0.2052077054977417,93.39,10,0.003,VGG19,GMP,cifar10,0.85
80,1530559084888.0,0.0363334566354751,99.76,0.2307052016258239,93.5,10,0.003,VGG19,GMP,cifar10,0.85
90,1719497558488.0,0.0307259783148765,99.78,0.2165353298187255,93.38,10,0.003,VGG19,GMP,cifar10,0.85
100,1908436032088.0,0.0220928527414798,99.82,0.246596559882164,93.4,10,0.003,VGG19,GMP,cifar10,0.85
101,1908436032088.0,0.0370652787387371,99.82,0.246596559882164,93.4,10,0.003,VGG19,GMP,cifar10,0.85
-1,157317208.0,0.815232515335083,81.84,0.9087542295455932,75.42,11,0.003,VGG19,GMP,cifar10,0.85
0,19035382168.0,0.0876939669251442,99.5,0.1362199634313583,93.16,11,0.003,VGG19,GMP,cifar10,0.85
10,207816031768.0,0.0408638268709182,99.5,0.1553297638893127,93.4,11,0.003,VGG19,GMP,cifar10,0.85
20,396596681368.0,0.0296910554170608,99.68,0.1675729006528854,93.4,11,0.003,VGG19,GMP,cifar10,0.85
30,585377330968.0,0.0372395887970924,99.66,0.1496242880821228,93.45,11,0.003,VGG19,GMP,cifar10,0.85
40,774157980568.0,0.0476281866431236,99.64,0.1635780185461044,93.46,11,0.003,VGG19,GMP,cifar10,0.85
50,962938630168.0,0.0306911412626504,99.84,0.1677127927541732,93.43,11,0.003,VGG19,GMP,cifar10,0.85
60,1151719279768.0,0.0361908413469791,99.74,0.1704591214656829,93.47,11,0.003,VGG19,GMP,cifar10,0.85
70,1340499929368.0,0.0300911087542772,99.78,0.1578777283430099,93.49,11,0.003,VGG19,GMP,cifar10,0.85
80,1529280578968.0,0.0308406352996826,99.66,0.1670025587081909,93.44,11,0.003,VGG19,GMP,cifar10,0.85
90,1718061228568.0,0.0364465415477752,99.8,0.1801596134901046,93.5,11,0.003,VGG19,GMP,cifar10,0.85
100,1906841878168.0,0.0317960940301418,99.72,0.1736577600240707,93.52,11,0.003,VGG19,GMP,cifar10,0.85
101,1906841878168.0,0.0437229312956333,99.8,0.1736577451229095,93.52,11,0.003,VGG19,GMP,cifar10,0.85
-1,157261660.0,0.8410446643829346,82.2,0.9375452995300292,75.82,12,0.003,VGG19,GMP,cifar10,0.85
0,19028660860.0,0.079702153801918,99.44,0.1430224925279617,93.13,12,0.003,VGG19,GMP,cifar10,0.85
10,207742652860.0,0.0411015190184116,99.56,0.1471046507358551,93.28,12,0.003,VGG19,GMP,cifar10,0.85
20,396456644860.0,0.0339431092143058,99.58,0.1772902607917785,93.4,12,0.003,VGG19,GMP,cifar10,0.85
30,585170636860.0,0.0490862801671028,99.6,0.1856545954942703,93.47,12,0.003,VGG19,GMP,cifar10,0.85
40,773884628860.0,0.0420212745666503,99.72,0.1793358325958252,93.33,12,0.003,VGG19,GMP,cifar10,0.85
50,962598620860.0,0.0387024246156215,99.66,0.1988050639629364,93.35,12,0.003,VGG19,GMP,cifar10,0.85
60,1151312612860.0,0.0452831499278545,99.86,0.1902816891670227,93.39,12,0.003,VGG19,GMP,cifar10,0.85
70,1340026604860.0,0.0377686582505703,99.74,0.2206459641456604,93.47,12,0.003,VGG19,GMP,cifar10,0.85
80,1528740596860.0,0.0364858955144882,99.78,0.1952673643827438,93.5,12,0.003,VGG19,GMP,cifar10,0.85
