Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,181835520.0,2.233394861221313,24.7,2.225963830947876,24.54,0,0.003,resnet50,GMP,cifar100,0.85
0,22002097920.0,1.0165455341339111,76.98,0.8741666078567505,62.15,0,0.003,resnet50,GMP,cifar100,0.85
10,240204721920.0,0.2275758683681488,91.2,0.4551491141319275,71.17,0,0.003,resnet50,GMP,cifar100,0.85
20,458407345920.0,0.1781069487333297,93.34,0.4298744797706604,72.62,0,0.003,resnet50,GMP,cifar100,0.85
30,676609969920.0,0.1286355108022689,95.2,0.4505673944950104,73.54,0,0.003,resnet50,GMP,cifar100,0.85
40,894812593920.0,0.1223546043038368,96.02,0.4545422196388244,74.05,0,0.003,resnet50,GMP,cifar100,0.85
50,1113015217920.0,0.119844764471054,96.92,0.4927661120891571,74.11,0,0.003,resnet50,GMP,cifar100,0.85
60,1331217841920.0,0.1371315419673919,97.44,0.4848929047584533,74.16,0,0.003,resnet50,GMP,cifar100,0.85
70,1549420465920.0,0.101337231695652,97.88,0.510493814945221,74.29,0,0.003,resnet50,GMP,cifar100,0.85
80,1767623089920.0,0.1392184793949127,98.2,0.5697319507598877,74.28,0,0.003,resnet50,GMP,cifar100,0.85
90,1985825713920.0,0.108854204416275,98.58,0.54708331823349,74.54,0,0.003,resnet50,GMP,cifar100,0.85
100,2204028337920.0,0.1057117655873298,98.4,0.5427873730659485,74.62,0,0.003,resnet50,GMP,cifar100,0.85
101,2204028337920.0,0.1149556040763855,98.6,0.5427874326705933,74.62,0,0.003,resnet50,GMP,cifar100,0.85
-1,181965120.0,2.615104913711548,24.92,2.5134096145629883,26.8,1,0.003,resnet50,GMP,cifar100,0.85
0,22017779520.0,0.95930153131485,78.24,0.8144624829292297,63.54,1,0.003,resnet50,GMP,cifar100,0.85
10,240375923520.0,0.226838007569313,91.62,0.4224116206169128,71.24,1,0.003,resnet50,GMP,cifar100,0.85
20,458734067520.0,0.1578064709901809,93.98,0.4567338824272156,72.73,1,0.003,resnet50,GMP,cifar100,0.85
30,677092211520.0,0.1394997984170913,95.34,0.4528590738773346,73.67,1,0.003,resnet50,GMP,cifar100,0.85
40,895450355520.0,0.1488140076398849,96.38,0.5153411626815796,73.89,1,0.003,resnet50,GMP,cifar100,0.85
50,1113808499520.0,0.1197086125612258,96.76,0.503917932510376,74.07,1,0.003,resnet50,GMP,cifar100,0.85
60,1332166643520.0,0.1240985095500946,97.7,0.537310004234314,74.35,1,0.003,resnet50,GMP,cifar100,0.85
70,1550524787520.0,0.1241443157196044,97.9,0.5472709536552429,74.31,1,0.003,resnet50,GMP,cifar100,0.85
80,1768882931520.0,0.1026915609836578,98.32,0.5764181613922119,74.41,1,0.003,resnet50,GMP,cifar100,0.85
90,1987241075520.0,0.1156390160322189,98.56,0.6355831623077393,74.21,1,0.003,resnet50,GMP,cifar100,0.85
100,2205599219520.0,0.0983152687549591,98.72,0.5995296835899353,74.36,1,0.003,resnet50,GMP,cifar100,0.85
101,2205599219520.0,0.1152591034770011,98.56,0.5995296835899353,74.36,1,0.003,resnet50,GMP,cifar100,0.85
-1,181988688.0,2.523500204086304,24.26,2.446653127670288,24.68,2,0.003,resnet50,GMP,cifar100,0.85
0,22020631248.0,0.9965763688087464,76.08,0.8464080691337585,63.49,2,0.003,resnet50,GMP,cifar100,0.85
10,240407056848.0,0.2196975648403167,91.32,0.4182177484035492,71.86,2,0.003,resnet50,GMP,cifar100,0.85
20,458793482448.0,0.1746029704809188,93.94,0.3770985007286072,72.92,2,0.003,resnet50,GMP,cifar100,0.85
30,677179908048.0,0.1583794206380844,95.2,0.3804748952388763,73.74,2,0.003,resnet50,GMP,cifar100,0.85
40,895566333648.0,0.1314510107040405,96.34,0.3852685391902923,74.09,2,0.003,resnet50,GMP,cifar100,0.85
50,1113952759248.0,0.1124514639377594,97.2,0.404245913028717,74.25,2,0.003,resnet50,GMP,cifar100,0.85
60,1332339184848.0,0.1019716337323188,97.5,0.4683032631874084,74.42,2,0.003,resnet50,GMP,cifar100,0.85
70,1550725610448.0,0.1140562891960144,97.94,0.4741388857364654,74.48,2,0.003,resnet50,GMP,cifar100,0.85
80,1769112036048.0,0.1148007810115814,97.98,0.4590166509151459,74.69,2,0.003,resnet50,GMP,cifar100,0.85
90,1987498461648.0,0.1073407307267189,98.52,0.495796263217926,74.71,2,0.003,resnet50,GMP,cifar100,0.85
100,2205884887248.0,0.1053165346384048,98.66,0.509006142616272,74.78,2,0.003,resnet50,GMP,cifar100,0.85
101,2205884887248.0,0.108932189643383,98.68,0.509006142616272,74.78,2,0.003,resnet50,GMP,cifar100,0.85
-1,181886304.0,2.331165313720703,25.38,2.204521656036377,26.47,3,0.003,resnet50,GMP,cifar100,0.85
0,22008242784.0,1.025940179824829,77.28,0.8019212484359741,63.82,3,0.003,resnet50,GMP,cifar100,0.85
10,240271807584.0,0.2730365991592407,91.6,0.4269380569458008,71.35,3,0.003,resnet50,GMP,cifar100,0.85
20,458535372384.0,0.1772682219743728,94.18,0.4387800991535187,72.72,3,0.003,resnet50,GMP,cifar100,0.85
30,676798937184.0,0.1260928660631179,95.58,0.4270828664302826,73.63,3,0.003,resnet50,GMP,cifar100,0.85
40,895062501984.0,0.1357485949993133,96.66,0.4904721081256866,74.05,3,0.003,resnet50,GMP,cifar100,0.85
50,1113326066784.0,0.1147529259324073,97.24,0.4748245179653168,74.43,3,0.003,resnet50,GMP,cifar100,0.85
60,1331589631584.0,0.1091460064053535,96.98,0.4903096258640289,74.38,3,0.003,resnet50,GMP,cifar100,0.85
70,1549853196384.0,0.1091573908925056,98.02,0.5419896245002747,74.61,3,0.003,resnet50,GMP,cifar100,0.85
80,1768116761184.0,0.1102536395192146,98.18,0.5560104250907898,74.65,3,0.003,resnet50,GMP,cifar100,0.85
90,1986380325984.0,0.1008292511105537,98.2,0.5631330013275146,74.78,3,0.003,resnet50,GMP,cifar100,0.85
100,2204643890784.0,0.1018681600689888,98.38,0.5510455369949341,74.79,3,0.003,resnet50,GMP,cifar100,0.85
101,2204643890784.0,0.1072066128253936,98.52,0.5510455369949341,74.79,3,0.003,resnet50,GMP,cifar100,0.85
-1,181846128.0,2.3354830741882324,21.64,2.3128607273101807,22.78,4,0.003,resnet50,GMP,cifar100,0.85
0,22003381488.0,0.9061849117279052,77.48,0.803020179271698,63.03,4,0.003,resnet50,GMP,cifar100,0.85
10,240218735088.0,0.2416120767593383,90.84,0.4629225432872772,71.35,4,0.003,resnet50,GMP,cifar100,0.85
20,458434088688.0,0.1861514002084732,94.1,0.3979015648365021,72.59,4,0.003,resnet50,GMP,cifar100,0.85
30,676649442288.0,0.1449307054281234,95.84,0.4242143929004669,73.39,4,0.003,resnet50,GMP,cifar100,0.85
40,894864795888.0,0.1295849382877349,96.46,0.4744912683963775,73.82,4,0.003,resnet50,GMP,cifar100,0.85
