Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,55031160.0,2.742318868637085,17.3,2.7161123752593994,18.27,0,0.003,LAMP,VGG19,cifar10,0.95
0,6658770360.0,0.2767466604709625,85.3,0.2550641298294067,83.98,0,0.003,LAMP,VGG19,cifar10,0.95
10,72696162360.0,0.1437906771898269,93.14,0.1227103769779205,89.63,0,0.003,LAMP,VGG19,cifar10,0.95
20,138733554360.0,0.1223868876695633,94.12,0.1582397222518921,90.08,0,0.003,LAMP,VGG19,cifar10,0.95
30,204770946360.0,0.1127558425068855,95.44,0.1723333150148391,90.51,0,0.003,LAMP,VGG19,cifar10,0.95
40,270808338360.0,0.0947353392839431,95.98,0.1696671396493911,90.91,0,0.003,LAMP,VGG19,cifar10,0.95
50,336845730360.0,0.1110696271061897,96.38,0.1362672597169876,91.2,0,0.003,LAMP,VGG19,cifar10,0.95
60,402883122360.0,0.1406877785921096,96.76,0.1504751443862915,91.22,0,0.003,LAMP,VGG19,cifar10,0.95
70,468920514360.0,0.1223872527480125,96.92,0.1711730360984802,91.38,0,0.003,LAMP,VGG19,cifar10,0.95
80,534957906360.0,0.0905394330620765,97.02,0.1784680485725402,91.46,0,0.003,LAMP,VGG19,cifar10,0.95
90,600995298360.0,0.089696004986763,97.46,0.1943309754133224,91.45,0,0.003,LAMP,VGG19,cifar10,0.95
100,667032690360.0,0.0949422568082809,97.82,0.1702197939157486,91.5,0,0.003,LAMP,VGG19,cifar10,0.95
101,667032690360.0,0.1039411351084709,97.38,0.1702197790145874,91.5,0,0.003,LAMP,VGG19,cifar10,0.95
-1,55034388.0,2.8491222858428955,19.72,2.838714122772217,19.6,1,0.003,LAMP,VGG19,cifar10,0.95
0,6659160948.0,0.3409653306007385,82.36,0.3202079534530639,81.4,1,0.003,LAMP,VGG19,cifar10,0.95
10,72700426548.0,0.1353222429752349,92.58,0.1478797942399978,89.42,1,0.003,LAMP,VGG19,cifar10,0.95
