Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,270999168.0,0.3811959028244018,96.66,0.367810308933258,90.79,0,0.003,resnet50,GMP,cifar10,0.85
0,32790899328.0,0.1144541054964065,99.28,0.1081787347793579,93.94,0,0.003,resnet50,GMP,cifar10,0.85
10,357989900928.0,0.0364461503922939,99.68,0.0840366333723068,94.15,0,0.003,resnet50,GMP,cifar10,0.85
20,683188902528.0,0.0298509448766708,99.72,0.0783909112215042,94.23,0,0.003,resnet50,GMP,cifar10,0.85
30,1008387904128.0,0.0337201803922653,99.74,0.0961455479264259,94.33,0,0.003,resnet50,GMP,cifar10,0.85
40,1333586905728.0,0.0187932793051004,99.72,0.0898255184292793,94.31,0,0.003,resnet50,GMP,cifar10,0.85
50,1658785907328.0,0.0196701269596815,99.76,0.0867184102535247,94.37,0,0.003,resnet50,GMP,cifar10,0.85
60,1983984908928.0,0.0248810537159442,99.8,0.0880678743124008,94.48,0,0.003,resnet50,GMP,cifar10,0.85
70,2309183910528.0,0.0189121253788471,99.86,0.1005611941218376,94.47,0,0.003,resnet50,GMP,cifar10,0.85
80,2634382912128.0,0.027177557349205,99.94,0.1090861856937408,94.48,0,0.003,resnet50,GMP,cifar10,0.85
90,2959581913728.0,0.0186587888747453,99.94,0.0979993715882301,94.45,0,0.003,resnet50,GMP,cifar10,0.85
100,3284780915328.0,0.0278904251754283,99.8,0.103823572397232,94.55,0,0.003,resnet50,GMP,cifar10,0.85
101,3284780915328.0,0.0210531260818243,99.92,0.1038235947489738,94.55,0,0.003,resnet50,GMP,cifar10,0.85
-1,271130352.0,0.433751493692398,97.26,0.3704645931720733,91.49,1,0.003,resnet50,GMP,cifar10,0.85
0,32806772592.0,0.1175085827708244,99.46,0.1211863085627555,93.83,1,0.003,resnet50,GMP,cifar10,0.85
10,358163194992.0,0.0430826991796493,99.72,0.0839274674654007,94.16,1,0.003,resnet50,GMP,cifar10,0.85
20,683519617392.0,0.0367746725678443,99.84,0.1030710116028785,94.21,1,0.003,resnet50,GMP,cifar10,0.85
30,1008876039792.0,0.0249584000557661,99.76,0.0929761081933975,94.34,1,0.003,resnet50,GMP,cifar10,0.85
40,1334232462192.0,0.0281495060771703,99.8,0.0919732898473739,94.28,1,0.003,resnet50,GMP,cifar10,0.85
50,1659588884592.0,0.0287153273820877,99.82,0.1070867106318473,94.3,1,0.003,resnet50,GMP,cifar10,0.85
60,1984945306992.0,0.0334821939468383,99.8,0.1131855919957161,94.27,1,0.003,resnet50,GMP,cifar10,0.85
70,2310301729392.0,0.0207963362336158,99.86,0.1146667972207069,94.38,1,0.003,resnet50,GMP,cifar10,0.85
80,2635658151792.0,0.025031941011548,99.92,0.1394136101007461,94.39,1,0.003,resnet50,GMP,cifar10,0.85
90,2961014574192.0,0.0233294945210218,99.96,0.1234130859375,94.43,1,0.003,resnet50,GMP,cifar10,0.85
100,3286370996592.0,0.0265701431781053,99.86,0.126256912946701,94.44,1,0.003,resnet50,GMP,cifar10,0.85
101,3286370996592.0,0.0191865637898445,99.88,0.1262568980455398,94.44,1,0.003,resnet50,GMP,cifar10,0.85
-1,271072944.0,0.3665103316307068,97.64,0.343065470457077,91.6,2,0.003,resnet50,GMP,cifar10,0.85
0,32799826224.0,0.1173519790172576,99.44,0.1129057481884956,93.91,2,0.003,resnet50,GMP,cifar10,0.85
10,358087359024.0,0.0399935618042945,99.64,0.1154578700661659,94.35,2,0.003,resnet50,GMP,cifar10,0.85
20,683374891824.0,0.0345151983201503,99.82,0.1177584007382392,94.29,2,0.003,resnet50,GMP,cifar10,0.85
30,1008662424624.0,0.0285366140305995,99.8,0.1211939454078674,94.3,2,0.003,resnet50,GMP,cifar10,0.85
40,1333949957424.0,0.0283332783728837,99.82,0.1408528536558151,94.34,2,0.003,resnet50,GMP,cifar10,0.85
50,1659237490224.0,0.0231618396937847,99.9,0.1202480942010879,94.47,2,0.003,resnet50,GMP,cifar10,0.85
60,1984525023024.0,0.0259780678898096,99.86,0.1091138049960136,94.51,2,0.003,resnet50,GMP,cifar10,0.85
70,2309812555824.0,0.0175441484898328,99.9,0.1290631890296936,94.44,2,0.003,resnet50,GMP,cifar10,0.85
80,2635100088624.0,0.0263054780662059,99.94,0.1436014175415039,94.4,2,0.003,resnet50,GMP,cifar10,0.85
90,2960387621424.0,0.0141632668673992,99.84,0.1299890577793121,94.44,2,0.003,resnet50,GMP,cifar10,0.85
100,3285675154224.0,0.0201471075415611,99.86,0.1413563340902328,94.42,2,0.003,resnet50,GMP,cifar10,0.85
101,3285675154224.0,0.0194329656660556,99.86,0.1413563340902328,94.42,2,0.003,resnet50,GMP,cifar10,0.85
-1,270793152.0,0.4597105085849762,96.64,0.3940585255622864,91.29,3,0.003,resnet50,GMP,cifar10,0.85
0,32765971392.0,0.1126048937439918,99.46,0.1219460815191268,94.07,3,0.003,resnet50,GMP,cifar10,0.85
10,357717753792.0,0.0462950691580772,99.6,0.0662523582577705,94.35,3,0.003,resnet50,GMP,cifar10,0.85
20,682669536192.0,0.0374764539301395,99.72,0.1052206009626388,94.28,3,0.003,resnet50,GMP,cifar10,0.85
30,1007621318592.0,0.0265333466231822,99.8,0.0940650254487991,94.28,3,0.003,resnet50,GMP,cifar10,0.85
40,1332573100992.0,0.0326012037694454,99.9,0.0977721586823463,94.28,3,0.003,resnet50,GMP,cifar10,0.85
50,1657524883392.0,0.0175038017332553,99.76,0.1027596443891525,94.37,3,0.003,resnet50,GMP,cifar10,0.85
60,1982476665792.0,0.0259898677468299,99.66,0.1084664389491081,94.34,3,0.003,resnet50,GMP,cifar10,0.85
70,2307428448192.0,0.0357683524489402,99.88,0.115010380744934,94.38,3,0.003,resnet50,GMP,cifar10,0.85
80,2632380230592.0,0.0279702823609113,99.8,0.1239592283964157,94.41,3,0.003,resnet50,GMP,cifar10,0.85
90,2957332012992.0,0.0171721708029508,99.9,0.115070030093193,94.44,3,0.003,resnet50,GMP,cifar10,0.85
