layer_names,pr
conv1,0.0
layer1.0.conv1,0.56011283
layer1.0.conv2,0.43172202
layer1.1.conv1,0.31732857
layer1.1.conv2,0.3859321
layer2.0.conv1,0.23154026
layer2.0.conv2,0.31433785
layer2.0.shortcut.0,0.27600098
layer2.1.conv1,0.4962972
layer2.1.conv2,0.4617513
layer3.0.conv1,0.16936578
layer3.0.conv2,0.22708808
layer3.0.shortcut.0,0.16659546
layer3.1.conv1,0.40871853
layer3.1.conv2,0.39923775
layer4.0.conv1,0.18799251
layer4.0.conv2,0.20544815
layer4.0.shortcut.0,0.15783691
layer4.1.conv1,0.19105785
layer4.1.conv2,0.5230293
linear,0.0
