layer_names,pr
conv1,0.0
layer1.0.conv1,0.71728516
layer1.0.conv2,0.7772624
layer1.0.conv3,0.7961426
layer1.0.shortcut.0,0.6879883
layer1.1.conv1,0.8249512
layer1.1.conv2,0.91156685
layer1.1.conv3,0.93115234
layer1.2.conv1,0.720459
layer1.2.conv2,0.73532444
layer1.2.conv3,0.7873535
layer2.0.conv1,0.6205139
layer2.0.conv2,0.6866252
layer2.0.conv3,0.71398926
layer2.0.shortcut.0,0.8071976
layer2.1.conv1,0.9079132
layer2.1.conv2,0.9015842
layer2.1.conv3,0.8948364
layer2.2.conv1,0.82696533
layer2.2.conv2,0.8312717
layer2.2.conv3,0.8414459
layer2.3.conv1,0.77108765
layer2.3.conv2,0.7819078
layer2.3.conv3,0.84091187
layer3.0.conv1,0.56684875
layer3.0.conv2,0.7561764
layer3.0.conv3,0.6350975
layer3.0.shortcut.0,0.82717514
layer3.1.conv1,0.94664
layer3.1.conv2,0.95024276
layer3.1.conv3,0.84720993
layer3.2.conv1,0.9254036
layer3.2.conv2,0.9437493
layer3.2.conv3,0.8572197
layer3.3.conv1,0.8795395
layer3.3.conv2,0.9068841
layer3.3.conv3,0.8218994
layer3.4.conv1,0.9638214
layer3.4.conv2,0.98542446
layer3.4.conv3,0.9637871
layer3.5.conv1,0.82522583
layer3.5.conv2,0.89308846
layer3.5.conv3,0.8500633
layer4.0.conv1,0.5780468
layer4.0.conv2,0.81620663
layer4.0.conv3,0.87739277
layer4.0.shortcut.0,0.97088385
layer4.1.conv1,0.93659306
layer4.1.conv2,0.94157624
layer4.1.conv3,0.9407129
layer4.2.conv1,0.9690914
layer4.2.conv2,0.98571056
layer4.2.conv3,0.9800482
linear,0.0
