Epoch,test accuracy,training accuracy
0,31.92,31.404444444444444
1,41.7,42.26444444444444
2,48.18,47.30888888888889
3,52.74,51.13111111111111
4,56.7,55.464444444444446
5,57.59,58.44222222222222
6,61.07,61.062222222222225
7,63.07,62.6
8,64.16,64.14222222222222
9,65.1,64.98222222222222
10,66.89,67.17333333333333
11,66.45,66.98222222222222
12,68.26,67.20666666666666
13,69.16,69.63333333333334
14,68.65,69.60888888888888
15,69.59,70.49555555555555
16,71.05,71.12666666666667
17,69.75,72.00888888888889
18,71.68,72.88888888888889
19,72.11,72.44222222222223
20,71.4,73.42222222222222
21,72.48,74.26
22,72.58,74.05555555555556
23,72.5,74.71555555555555
24,70.52,73.11555555555556
25,73.43,75.63333333333334
26,74.77,76.06888888888889
27,73.92,76.06666666666666
28,74.48,76.78
29,74.71,76.62222222222222
30,75.41,78.26222222222222
31,75.72,77.91333333333333
32,75.55,78.16
33,75.29,78.32
34,76.09,79.26666666666667
35,75.26,78.75555555555556
36,75.02,79.17111111111112
37,75.84,79.91777777777777
38,76.35,80.43333333333334
39,75.91,79.83777777777777
40,76.7,80.95111111111112
41,76.1,80.81333333333333
42,76.45,81.42222222222222
43,76.83,81.35777777777778
44,77.11,81.82
45,77.03,82.10666666666667
46,76.07,81.42666666666666
47,77.39,82.96444444444444
48,76.37,82.68888888888888
49,77.6,83.36444444444444
50,77.65,83.08444444444444
51,77.62,83.89555555555556
52,78.06,84.14888888888889
53,77.79,84.25555555555556
54,78.2,84.52888888888889
55,77.89,84.7911111111111
56,77.81,85.04
57,78.32,85.24666666666667
58,78.34,85.73555555555555
59,78.35,85.62666666666667
60,78.96,85.7911111111111
61,78.44,86.14222222222222
62,78.23,86.09777777777778
63,78.18,86.50666666666666
64,78.94,86.9088888888889
65,78.59,86.99111111111111
66,78.95,87.0111111111111
67,78.84,87.04666666666667
68,78.39,87.36222222222223
69,78.64,87.61333333333333
70,79.3,87.62222222222222
71,78.97,87.77777777777777
72,79.04,88.14888888888889
73,79.12,88.07555555555555
74,79.23,88.59333333333333
75,79.41,88.35111111111111
76,79.11,88.52222222222223
77,79.54,88.58222222222223
78,79.36,88.77333333333333
79,79.1,88.89111111111112
80,79.37,88.92666666666666
81,79.4,89.26222222222222
82,79.58,89.02666666666667
83,79.46,89.12
84,79.62,89.24222222222222
85,79.42,89.52666666666667
86,79.55,89.40666666666667
87,79.58,89.47111111111111
88,79.58,89.36666666666666
89,79.67,89.52444444444444
90,79.81,89.72222222222223
91,79.68,89.52
92,79.76,89.58222222222223
93,79.76,89.78
94,79.67,89.95333333333333
95,79.7,89.95333333333333
96,79.73,89.70222222222222
97,79.67,89.79333333333334
98,79.7,89.67555555555556
99,79.72,89.84444444444445
