layer_names,pr
conv1,0.0
layer1.0.conv1,0.49291992
layer1.0.conv2,0.6171604
layer1.0.conv3,0.63671875
layer1.0.shortcut.0,0.663147
layer1.1.conv1,0.7114258
layer1.1.conv2,0.7273763
layer1.1.conv3,0.75567627
layer1.2.conv1,0.7542114
layer1.2.conv2,0.79744464
layer1.2.conv3,0.8363037
layer2.0.conv1,0.6220398
layer2.0.conv2,0.80529785
layer2.0.conv3,0.7764282
layer2.0.shortcut.0,0.8213577
layer2.1.conv1,0.95436096
layer2.1.conv2,0.94887286
layer2.1.conv3,0.942276
layer2.2.conv1,0.93681335
layer2.2.conv2,0.9313965
layer2.2.conv3,0.933197
layer2.3.conv1,0.9288635
layer2.3.conv2,0.9579807
layer2.3.conv3,0.9603882
layer3.0.conv1,0.7404785
layer3.0.conv2,0.86446977
layer3.0.conv3,0.77262497
layer3.0.shortcut.0,0.8947506
layer3.1.conv1,0.9752655
layer3.1.conv2,0.973487
layer3.1.conv3,0.9471359
layer3.2.conv1,0.97935104
layer3.2.conv2,0.983373
layer3.2.conv3,0.9517288
layer3.3.conv1,0.92894363
layer3.3.conv2,0.94829303
layer3.3.conv3,0.89969254
layer3.4.conv1,0.93455887
layer3.4.conv2,0.9513194
layer3.4.conv3,0.90836334
layer3.5.conv1,0.8279152
layer3.5.conv2,0.84629315
layer3.5.conv3,0.8167305
layer4.0.conv1,0.6196995
layer4.0.conv2,0.8439526
layer4.0.conv3,0.8864174
layer4.0.shortcut.0,0.97550964
layer4.1.conv1,0.87917805
layer4.1.conv2,0.8615888
layer4.1.conv3,0.8970108
layer4.2.conv1,0.90987206
layer4.2.conv2,0.96263206
layer4.2.conv3,0.9477997
linear,0.0
