Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
-1,81706992.0,0.6213990449905396,20.48,0.6017880439758301,21.14,0,0.001,resnet18,GMP,cifar10,0.95
0,9886546032.0,0.5675657391548157,25.0,0.5483225584030151,25.64,0,0.001,resnet18,GMP,cifar10,0.95
10,107934936432.0,0.2357324361801147,60.36,0.2446643710136413,60.53,0,0.001,resnet18,GMP,cifar10,0.95
20,205983326832.0,0.2144245505332946,68.0,0.2455119788646698,67.18,0,0.001,resnet18,GMP,cifar10,0.95
30,304031717232.0,0.2554313838481903,67.34,0.3321350812911987,67.28,0,0.001,resnet18,GMP,cifar10,0.95
40,402080107632.0,0.4576862454414367,68.12,0.5905304551124573,67.68,0,0.001,resnet18,GMP,cifar10,0.95
50,500128498032.0,0.836081326007843,70.42,1.0018837451934814,69.95,0,0.001,resnet18,GMP,cifar10,0.95
60,598176888432.0,0.592248797416687,73.18,0.7369479537010193,72.22,0,0.001,resnet18,GMP,cifar10,0.95
70,696225278832.0,0.4771040081977844,75.72,0.5317411422729492,74.16,0,0.001,resnet18,GMP,cifar10,0.95
80,794273669232.0,0.717948853969574,77.22,0.8857907652854919,75.56,0,0.001,resnet18,GMP,cifar10,0.95
90,892322059632.0,1.114371657371521,78.6,1.5255751609802246,75.62,0,0.001,resnet18,GMP,cifar10,0.95
100,990370450032.0,0.7614639401435852,80.3,0.6331547498703003,77.67,0,0.001,resnet18,GMP,cifar10,0.95
101,990370450032.0,0.7446512579917908,80.38,0.6331547498703003,77.67,0,0.001,resnet18,GMP,cifar10,0.95
-1,81640848.0,0.6208306550979614,24.78,0.6004557609558105,25.49,1,0.001,resnet18,GMP,cifar10,0.95
0,9878542608.0,0.565041720867157,28.88,0.5473324656486511,29.58,1,0.001,resnet18,GMP,cifar10,0.95
10,107847560208.0,0.2499215304851532,56.34,0.2642081379890442,57.93,1,0.001,resnet18,GMP,cifar10,0.95
20,205816577808.0,0.2295638918876648,65.1,0.2797611355781555,65.72,1,0.001,resnet18,GMP,cifar10,0.95
30,303785595408.0,0.2543995976448059,67.22,0.43071249127388,67.54,1,0.001,resnet18,GMP,cifar10,0.95
40,401754613008.0,0.4613648355007171,68.2,0.4680981934070587,68.77,1,0.001,resnet18,GMP,cifar10,0.95
50,499723630608.0,0.6809433102607727,70.12,0.7721045017242432,70.43,1,0.001,resnet18,GMP,cifar10,0.95
