Name,Dense Accuracy,Pruned Accuracy
resnet50_normal_tiny_imagenet_seed_3_rf_level_2_test_acc_61.2.pth,61.2,60.42
resnet50_normal_tiny_imagenet_seed_2_rf_level_2_test_acc_62.21.pth,62.21,61.38
resnet50_normal_tiny_imagenet_seed_4_rf_level_2_test_acc_61.85.pth,61.85,61.34
resnet50_normal_tiny_imagenet_seed_0_rf_level_2_test_acc_61.75.pth,61.75,60.59
resnet50_normal_tiny_imagenet_seed_1_rf_level_2_test_acc_62.14.pth,62.14,60.59
