Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,0.0,3.733565807342529,29.88,3.7301177978515625,30.01,0,0,LAMP,resnet50,cifar100,0.85
0,36586385280.0,0.9479496479034424,72.74,0.874626100063324,61.73,0,0,LAMP,resnet50,cifar100,0.85
10,402450238080.0,0.2874563932418823,86.26,0.6299340128898621,69.02,0,0,LAMP,resnet50,cifar100,0.85
20,768314090880.0,0.2846890389919281,89.34,0.5681407451629639,70.93,0,0,LAMP,resnet50,cifar100,0.85
30,1134177943680.0,0.2268348783254623,91.7,0.5810571908950806,71.77,0,0,LAMP,resnet50,cifar100,0.85
40,1500041796480.0,0.2633443474769592,93.38,0.66166090965271,72.28,0,0,LAMP,resnet50,cifar100,0.85
50,1865905649280.0,0.3075971007347107,94.16,0.6525228023529053,72.38,0,0,LAMP,resnet50,cifar100,0.85
60,2231769502080.0,0.2413943111896515,95.32,0.7029483318328857,72.77,0,0,LAMP,resnet50,cifar100,0.85
70,2597633354880.0,0.2363238632678985,95.1,0.6202995777130127,72.93,0,0,LAMP,resnet50,cifar100,0.85
80,2963497207680.0,0.2259332239627838,96.7,0.6941213607788086,72.99,0,0,LAMP,resnet50,cifar100,0.85
90,3329361060480.0,0.2321248650550842,96.7,0.8187362551689148,72.91,0,0,LAMP,resnet50,cifar100,0.85
100,3695224913280.0,0.2308113873004913,97.62,0.7762871384620667,72.91,0,0,LAMP,resnet50,cifar100,0.85
101,3695224913280.0,0.2194259315729141,97.26,0.7762871384620667,72.91,0,0,LAMP,resnet50,cifar100,0.85
-1,0.0,3.686221837997437,30.78,3.7301177978515625,30.01,1,0,LAMP,resnet50,cifar100,0.85
0,36586385280.0,0.946517825126648,73.2,0.8520185947418213,62.1,1,0,LAMP,resnet50,cifar100,0.85
10,402450238080.0,0.3229269683361053,86.04,0.5735670328140259,69.23,1,0,LAMP,resnet50,cifar100,0.85
20,768314090880.0,0.2614104151725769,89.38,0.6183596253395081,70.52,1,0,LAMP,resnet50,cifar100,0.85
30,1134177943680.0,0.2706543803215027,91.58,0.6177647113800049,71.83,1,0,LAMP,resnet50,cifar100,0.85
40,1500041796480.0,0.23603455722332,93.14,0.604077935218811,72.25,1,0,LAMP,resnet50,cifar100,0.85
50,1865905649280.0,0.2147669494152069,94.64,0.621286153793335,72.68,1,0,LAMP,resnet50,cifar100,0.85
60,2231769502080.0,0.2394202351570129,95.32,0.6407444477081299,73.02,1,0,LAMP,resnet50,cifar100,0.85
70,2597633354880.0,0.2429144084453582,96.0,0.6958554983139038,73.35,1,0,LAMP,resnet50,cifar100,0.85
80,2963497207680.0,0.2141362130641937,96.74,0.6373844146728516,73.4,1,0,LAMP,resnet50,cifar100,0.85
90,3329361060480.0,0.2041277140378952,96.96,0.6817387938499451,73.34,1,0,LAMP,resnet50,cifar100,0.85
100,3695224913280.0,0.1883768737316131,97.76,0.6691570281982422,73.6,1,0,LAMP,resnet50,cifar100,0.85
101,3695224913280.0,0.1821107268333435,97.46,0.6691570281982422,73.6,1,0,LAMP,resnet50,cifar100,0.85
-1,0.0,3.747493267059326,29.44,3.7301177978515625,30.01,2,0,LAMP,resnet50,cifar100,0.85
0,36586385280.0,0.9298915863037108,71.72,0.8824030160903931,62.02,2,0,LAMP,resnet50,cifar100,0.85
10,402450238080.0,0.268474131822586,86.3,0.5268223285675049,69.6,2,0,LAMP,resnet50,cifar100,0.85
20,768314090880.0,0.3215241432189941,89.58,0.528058648109436,71.02,2,0,LAMP,resnet50,cifar100,0.85
30,1134177943680.0,0.2249393314123153,91.36,0.5426621437072754,71.78,2,0,LAMP,resnet50,cifar100,0.85
40,1500041796480.0,0.2416065782308578,93.7,0.5924451351165771,72.64,2,0,LAMP,resnet50,cifar100,0.85
50,1865905649280.0,0.2410902380943298,94.54,0.660947859287262,72.72,2,0,LAMP,resnet50,cifar100,0.85
60,2231769502080.0,0.2237793356180191,95.38,0.6850879192352295,72.71,2,0,LAMP,resnet50,cifar100,0.85
70,2597633354880.0,0.2063582092523574,96.12,0.669977605342865,73.12,2,0,LAMP,resnet50,cifar100,0.85
80,2963497207680.0,0.2679177224636078,96.3,0.6984575986862183,73.11,2,0,LAMP,resnet50,cifar100,0.85
90,3329361060480.0,0.2216434478759765,97.04,0.6524935960769653,73.4,2,0,LAMP,resnet50,cifar100,0.85
100,3695224913280.0,0.2245620042085647,97.66,0.7180848717689514,73.17,2,0,LAMP,resnet50,cifar100,0.85
101,3695224913280.0,0.2047088146209716,97.0,0.7180848717689514,73.17,2,0,LAMP,resnet50,cifar100,0.85
