Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma,Pruner,Architecture,Dataset,Pruning Rate
-1,91375224.0,3.346645832061768,16.64,3.383033275604248,13.34,0,0.005,LAMP,VGG19,cifar100,0.9
0,11056402104.0,0.7867497205734253,53.02,0.7643192410469055,43.75,0,0.005,LAMP,VGG19,cifar100,0.9
10,120706670904.0,0.3511486351490021,79.4,0.3756968080997467,63.0,0,0.005,LAMP,VGG19,cifar100,0.9
20,230356939704.0,0.2354230433702469,82.84,0.3284012675285339,64.64,0,0.005,LAMP,VGG19,cifar100,0.9
30,340007208504.0,0.1849333345890045,85.02,0.3268226087093353,65.81,0,0.005,LAMP,VGG19,cifar100,0.9
40,449657477304.0,0.1844834834337234,86.8,0.3349012434482574,66.23,0,0.005,LAMP,VGG19,cifar100,0.9
50,559307746104.0,0.1613968312740326,88.2,0.3540326952934265,66.73,0,0.005,LAMP,VGG19,cifar100,0.9
60,668958014904.0,0.1632865518331527,89.3,0.3792259097099304,66.95,0,0.005,LAMP,VGG19,cifar100,0.9
70,778608283704.0,0.1377888917922973,89.9,0.3693101406097412,66.96,0,0.005,LAMP,VGG19,cifar100,0.9
80,888258552504.0,0.1726318895816803,90.7,0.3728572130203247,67.4,0,0.005,LAMP,VGG19,cifar100,0.9
90,997908821304.0,0.1411821693181991,91.88,0.3984456658363342,67.6,0,0.005,LAMP,VGG19,cifar100,0.9
100,1107559090104.0,0.1364212185144424,91.8,0.404123991727829,67.63,0,0.005,LAMP,VGG19,cifar100,0.9
101,1107559090104.0,0.1311397850513458,91.76,0.404123991727829,67.63,0,0.005,LAMP,VGG19,cifar100,0.9
-1,91323540.0,3.2858805656433105,16.48,3.302233457565308,14.42,1,0.005,LAMP,VGG19,cifar100,0.9
0,11050148340.0,0.7607306241989136,55.5,0.736097514629364,45.88,1,0.005,LAMP,VGG19,cifar100,0.9
10,120638396340.0,0.3420748710632324,80.46,0.3700755536556244,63.17,1,0.005,LAMP,VGG19,cifar100,0.9
20,230226644340.0,0.2255882024765014,84.46,0.3418297469615936,65.47,1,0.005,LAMP,VGG19,cifar100,0.9
30,339814892340.0,0.1828526258468628,86.64,0.3481707572937011,66.24,1,0.005,LAMP,VGG19,cifar100,0.9
40,449403140340.0,0.1599593460559845,88.02,0.354464054107666,66.72,1,0.005,LAMP,VGG19,cifar100,0.9
50,558991388340.0,0.1819866746664047,88.94,0.3629254102706909,67.17,1,0.005,LAMP,VGG19,cifar100,0.9
60,668579636340.0,0.1514900177717209,90.04,0.3991030752658844,67.29,1,0.005,LAMP,VGG19,cifar100,0.9
70,778167884340.0,0.1509831696748733,90.52,0.4089734256267547,67.64,1,0.005,LAMP,VGG19,cifar100,0.9
80,887756132340.0,0.140481024980545,91.14,0.4078399240970611,68.03,1,0.005,LAMP,VGG19,cifar100,0.9
